#time,SMEAR_TEMP_168.dat,SMEAR_PRESS.dat,SMEAR_RH.dat,SMEAR_SWR.dat,SA_tower.dat,SA_ground.dat,NH3.dat,SMEAR_CS.dat,SMEAR_GAS_CO.dat,SMEAR_GAS_NO2.dat,SMEAR_GAS_NO.dat,SMEAR_GAS_O3.dat,SMEAR_GAS_SO2.dat,CH3OH,-,CH3CHO,C2H5OH,CH3COCH3,CH3CO2H,C5H8,-,MEK,BENZENE,-,-,TOLUENE,MONOTERPENE
101.472222222222,5.61001278976843,1010.18002557954,34.0599392486,654.870308253989,6175051.83275048,5097460.8332484,37.8748314817225,0.00338159433862434,178.336666668347,1.56999878403897,0.232666671253303,46.5766666667189,0.409999840001267,1.13,0.0767,0.329,0.398,0.778,0.378,0.0198,0.0157,0.103,0.0838,0.0323,0.021,0.0249,0.036
101.479166666667,5.64999520383694,1010.22000959233,32.8703261390879,661.611854285728,5862289.49922485,5051882.49994082,48.8370454523787,0.00338490238095238,177.286000005042,1.64599635211674,0.204000013759967,46.5440000001568,0.260000767992283,1.13,0.0767,0.329,0.391,0.778,0.375,0.0195,0.0151,0.103,0.0841,0.0309,0.0203,0.025,0.0338
101.486111111111,6.14998721023076,1009.98002717826,33.2900191846539,665.210160952381,5723587.6661499,5041293.33329388,63.0331809599963,0.00338166825396825,176.918666667842,1.65733297066086,0.208666665173336,46.8559999990019,0.330000031999951,1.13,0.0766,0.33,0.383,0.779,0.373,0.0192,0.0145,0.104,0.0844,0.0295,0.0196,0.0252,0.0317
101.493055555556,6.13991047162388,1010.04998081535,33.1499296562759,670.714003809525,5584885.83307495,5030704.16664694,17.4166781178149,0.00337843412698413,176.551333333921,1.66866648533043,0.213333332586668,47.1679999995009,0.399999552003547,1.13,0.0766,0.33,0.376,0.779,0.371,0.0188,0.0139,0.104,0.0846,0.0282,0.0189,0.0253,0.0295
101.5,6.38,1009.94,31.69,676.8975,5446184,5020115,34.9263288368733,0.0033752,176.184,1.68,0.218,47.48,0.34,1.13,0.0768,0.327,0.373,0.78,0.37,0.0188,0.0135,0.104,0.0846,0.0274,0.0189,0.025,0.0285
101.506944444444,6.5699232613919,1009.95003197442,32.5302685851284,677.165210476191,5522069.33319197,5124465.49980561,36.9924762744306,0.00335733955026456,172.881999994718,1.59333194664448,0.210666665493336,47.5580000001248,0.15000057599544,1.12,0.0773,0.322,0.374,0.781,0.37,0.0191,0.0134,0.104,0.0843,0.0272,0.0193,0.0243,0.0283
101.513888888889,5.95003037570195,1009.79001598721,33.0399408473173,679.231119047604,5597954.66638394,5228815.99961122,49.7154892863776,0.00333947910052911,169.579999989436,1.50666389328897,0.203333330986671,47.6360000002495,0.369999808000292,1.11,0.0777,0.318,0.375,0.782,0.37,0.0193,0.0132,0.105,0.0841,0.0269,0.0198,0.0236,0.0282
101.520833333333,6.6000335731414,1009.64,29.8900959232612,681.606372857137,5673839.99957591,5333166.49941683,2.25319578585649,0.00332161865079366,166.277999990524,1.41999107228571,0.195999992640017,47.714000000931,0.29,1.1,0.0782,0.313,0.376,0.783,0.37,0.0195,0.0131,0.105,0.0838,0.0266,0.0202,0.0229,0.028
101.527777777778,6.36996163069472,1009.67001278977,29.0601278976843,678.809290793674,5813831.83307245,5307906.83338041,7.45553984464223,0.00334387619047617,164.303333330176,1.23399702409536,0.18066666421335,47.9080000003102,0.309999744002027,1.09,0.0787,0.308,0.377,0.784,0.37,0.0197,0.0129,0.105,0.0836,0.0264,0.0207,0.0223,0.0278
101.534722222222,6.75995843325262,1009.80997442046,30.659638689042,674.191463492039,5953823.66692755,5282647.16661959,3.37822581530302,0.00336712023809526,162.328666669824,1.04800297590464,0.16533333578665,48.1019999996898,0.329999680002534,1.08,0.0791,0.304,0.378,0.785,0.37,0.0199,0.0128,0.105,0.0833,0.0261,0.0211,0.0216,0.0277
101.541666666667,6.2900335731414,1009.65992326139,30.2697793764994,673.917940476198,6093815.49941176,5257387.49953346,3.52197218304587,0.0033903642857143,160.354000009476,0.862008927714291,0.150000007359983,48.295999999069,0.309999376006271,1.07,0.0796,0.299,0.379,0.786,0.37,0.0202,0.0126,0.105,0.0831,0.0259,0.0216,0.0209,0.0275
101.548611111111,6.59005115907697,1009.50000479616,29.6799760191827,667.560102539669,5988558.66627451,5173906.3330223,2.13017772233643,0.00346135613888892,161.297333330315,0.802668565363708,0.122666675413317,48.7439999985668,0.269999840000244,1.07,0.0801,0.294,0.38,0.787,0.37,0.0204,0.0125,0.105,0.0828,0.0256,0.022,0.0203,0.0273
101.555555555556,6.99995523581194,1009.53998721023,29.6298017585957,661.339136190471,5883301.83313725,5090425.16651115,10.9948502532488,0.00353475544444447,162.240666665158,0.743334282681854,0.0953333377066584,49.1919999992834,0.329999360005067,1.06,0.0805,0.29,0.381,0.788,0.37,0.0206,0.0123,0.106,0.0826,0.0253,0.0225,0.0196,0.0271
101.5625,7.09,1009.32,30.18,653.9912,5778045,5006944,21.2062742370662,0.00360266,163.184,0.684,0.068,49.64,0.22,1.05,0.081,0.285,0.382,0.789,0.37,0.0208,0.0122,0.106,0.0824,0.0251,0.0229,0.0189,0.027
101.569444444444,7.13002557953603,1009.27991047162,29.6703517186205,647.289006984132,5550716.83375682,4856094.00028101,49.7284253606035,0.00359974333333333,162.999333333038,0.621332330650626,0.0599999987200024,49.6319999999872,0.229999744002027,1.04,0.0814,0.28,0.383,0.79,0.37,0.021,0.012,0.106,0.0821,0.0248,0.0234,0.0182,0.0268
101.576388888889,7.19001119104809,1009.23999200639,29.3800639488462,637.829242539689,5323388.66751363,4705244.00056203,57.7118960791119,0.00359682666666667,162.814666666076,0.558664661301253,0.0519999974400048,49.6239999999744,0.280000079999878,1.03,0.0819,0.275,0.384,0.791,0.37,0.0213,0.0119,0.106,0.0819,0.0245,0.0238,0.0176,0.0266
101.583333333333,7.30996163069554,1009.19004796163,29.4199520383694,624.715547619065,5096060.50127045,4554394.00084304,55.3362874408563,0.00359423285714286,162.630000002495,0.495999200025601,0.05,49.6160000009406,0.210000047999518,1.02,0.0824,0.271,0.385,0.792,0.37,0.0215,0.0117,0.106,0.0816,0.0243,0.0243,0.0169,0.0265
101.590277777778,7.16999040767368,1009.10999680256,29.3801662669895,614.534983492068,4824480.33383944,4100733.58417875,58.9964214824712,0.00359804238095238,163.150000000831,0.479333066675212,0.05,49.8120000003134,0.259999840001267,1.01,0.0828,0.266,0.386,0.793,0.37,0.0217,0.0116,0.106,0.0814,0.024,0.0247,0.0162,0.0263
