#time,SMEAR_TEMP_168.dat,SMEAR_PRESS.dat,SMEAR_RH.dat,SMEAR_SWR.dat,SA_tower.dat,SA_ground.dat,NH3.dat,SMEAR_CS.dat,SMEAR_GAS_CO.dat,SMEAR_GAS_NO2.dat,SMEAR_GAS_NO.dat,SMEAR_GAS_O3.dat,SMEAR_GAS_SO2.dat,CH3OH,-,CH3CHO,C2H5OH,CH3COCH3,CH3CO2H,C5H8,-,MEK,BENZENE,-,-,TOLUENE,MONOTERPENE
101.291666666667,-1.01003836930446,1009.87998081535,50.6199856115108,192.207716666697,794036.563150488,290800.843777347,2,0.00787429476190456,172.454000016466,0.858002143931389,0.05,42.7740000015772,0.309999232007718,1.54E+00,8.24E-02,4.15E-01,4.87E-01,9.02E-01,4.57E-01,4.51E-02,2.83E-02,1.09E-01,8.95E-02,3.86E-01,3.04E-02,3.89E-02,7.67E-01
101.298611111111,-0.829993605115378,1009.97999680256,50.7400287769808,215.480536984149,910431.750433659,295694.197934898,2.33820614678738,0.00750095763888874,171.92466666836,1.277319914452,0.0826666549333555,41.7460000032887,0.0899999520000731,1.51E+00,8.19E-02,4.07E-01,4.89E-01,8.91E-01,4.53E-01,4.33E-02,2.80E-02,1.08E-01,8.87E-02,3.57E-01,3.05E-02,3.75E-02,7.05E-01
101.305555555556,-0.619993605115992,1009.88007034372,51.5400639488401,236.464343809524,1026826.93771683,300587.552092449,2,0.0071316694444443,171.39533333418,1.696659957226,0.119333327466678,40.7180000016444,0.180001471988346,1.47E+00,8.15E-02,3.99E-01,4.90E-01,8.79E-01,4.48E-01,4.15E-02,2.77E-02,1.07E-01,8.79E-02,3.27E-01,3.05E-02,3.61E-02,6.44E-01
101.3125,0.02,1010.05,52.39,262.5841,1143222.125,305480.90625,4.44974240167456,0.00675041047619029,170.866,2.116,0.156,39.69,0.36,1.44E+00,8.11E-02,3.91E-01,4.92E-01,8.68E-01,4.44E-01,3.97E-02,2.74E-02,1.06E-01,8.71E-02,2.98E-01,3.06E-02,3.47E-02,5.83E-01
101.319444444444,0.439987210231983,1010.12994244604,52.2100447641881,285.996602857137,1586043.91584175,506682.103791854,2,0.00621486153439149,172.829333336474,2.25466888536883,0.206000007999985,40.014666667186,0.17000019199848,1.40E+00,8.07E-02,3.84E-01,4.94E-01,8.56E-01,4.40E-01,3.79E-02,2.71E-02,1.05E-01,8.63E-02,2.69E-01,3.06E-02,3.33E-02,5.22E-01
101.326388888889,0.869988808951912,1010.13998721023,52.1900127897692,309.772069841248,2028865.70668349,707883.301333709,6.09517527676068,0.00567931259259269,174.792666672948,2.39333777073765,0.25600001599997,40.339333334372,0.339999936000098,1.37E+00,8.02E-02,3.76E-01,4.96E-01,8.45E-01,4.36E-01,3.61E-02,2.68E-02,1.04E-01,8.54E-02,2.40E-01,3.07E-02,3.19E-02,4.60E-01
101.333333333333,1.28005755395669,1010.06002398082,51.8099904076739,332.531189523782,2471687.49752524,909084.498875564,6.81483142309017,0.00514687825396847,176.755999996267,2.5320242232248,0.306000057279864,40.6640000010653,0.220000095999035,1.33E+00,7.98E-02,3.68E-01,4.97E-01,8.34E-01,4.32E-01,3.43E-02,2.65E-02,1.03E-01,8.46E-02,2.11E-01,3.08E-02,3.05E-02,3.99E-01
101.340277777778,1.61997761790525,1010.27996163069,50.8300799360527,355.541468888849,3885553.16403185,2388844.33057572,2.55307751717689,0.00467621687830722,175.977999998756,3.03667474107459,0.42533335242654,40.886000000355,0.38999923200608,1.30E+00,7.94E-02,3.60E-01,4.99E-01,8.22E-01,4.28E-01,3.25E-02,2.62E-02,1.02E-01,8.38E-02,1.81E-01,3.08E-02,2.91E-02,3.38E-01
101.347222222222,2.10006714628424,1010.21003197442,49.7098625099894,377.448289523854,5299418.83596815,3868604.16942428,2.89852748197814,0.004205555502645,175.200000001244,3.54132525892541,0.54466664757346,41.107999999645,0.300000351997213,1.26E+00,7.89E-02,3.52E-01,5.01E-01,8.11E-01,4.24E-01,3.07E-02,2.59E-02,1.01E-01,8.30E-02,1.52E-01,3.09E-02,2.76E-02,2.77E-01
101.354166666667,2.73999520383694,1010.18008633094,48.8099856115108,399.879228095273,6713284.50239215,5348364.00183348,5.08986847323282,0.00374254841269829,174.422000003733,4.0459757767752,0.663999942720136,41.3299999989347,0.909999472005306,1.23E+00,7.85E-02,3.45E-01,5.02E-01,7.99E-01,4.20E-01,2.89E-02,2.56E-02,1.00E-01,8.21E-02,1.23E-01,3.09E-02,2.62E-02,2.15E-01
101.361111111111,3.01,1010.29000479616,48.4000543565193,419.915429365102,7141323.3349281,5676437.50122232,7.696845780042,0.00359081560846553,172.714666672129,3.59001459223344,0.562666699093272,41.8786666649114,2.40999958400063,1.19E+00,7.81E-02,3.37E-01,5.04E-01,7.88E-01,4.16E-01,2.71E-02,2.53E-02,9.93E-02,8.13E-02,9.38E-02,3.10E-02,2.48E-02,1.54E-01
101.368055555556,3.39984012789979,1010.46989768186,48.0100703437241,384.39803333323,7569362.16746405,6004511.00061116,2.39175031546005,0.00343908280423276,171.007333336064,3.13400729611672,0.461333349546636,42.4273333324557,2.37999942400456,1.16E+00,7.77E-02,3.29E-01,5.06E-01,7.76E-01,4.12E-01,2.53E-02,2.49E-02,9.84E-02,8.05E-02,6.46E-02,3.10E-02,2.34E-02,9.30E-02
101.375,3.43,1010.37,46.48,462.6111,7997401,6332584.5,3.04798994166017,0.00328735,169.3,2.678,0.36,42.976,1.75,1.14E+00,7.75E-02,3.26E-01,5.02E-01,7.72E-01,4.09E-01,2.45E-02,2.45E-02,9.82E-02,8.03E-02,5.17E-02,3.07E-02,2.29E-02,6.63E-02
101.381944444444,3.81012789768017,1010.41992965628,44.6699552358119,482.706443809521,8421563.66587651,6807119.83244934,2.15894216552203,0.0032757593915344,168.585999998858,2.34399465591451,0.351999998720002,43.5486666675827,1.48,1.14E+00,7.74E-02,3.26E-01,4.95E-01,7.72E-01,4.07E-01,2.42E-02,2.38E-02,9.86E-02,8.06E-02,5.03E-02,3.00E-02,2.31E-02,6.41E-02
101.388888888889,4.01998081534613,1010.4000303757,43.6299840127885,500.920105714274,8845726.33175301,7281655.16489867,5.33681384092538,0.00326416878306879,167.871999997716,2.00998931182902,0.343999997440005,44.1213333351654,1.35999976000037,1.14E+00,7.74E-02,3.26E-01,4.87E-01,7.73E-01,4.04E-01,2.38E-02,2.32E-02,9.89E-02,8.08E-02,4.89E-02,2.93E-02,2.32E-02,6.19E-02
101.395833333333,3.9800335731414,1010.46996642686,43.1800575539567,518.441097619023,9269888.99762952,7756190.497348,5.28683285251637,0.00325257817460318,167.157999999549,1.67599712009216,0.335999973120064,44.6940000012573,1.02000067199325,1.14E+00,7.73E-02,3.27E-01,4.80E-01,7.73E-01,4.02E-01,2.35E-02,2.26E-02,9.93E-02,8.11E-02,4.75E-02,2.86E-02,2.34E-02,5.98E-02
