#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
1.06000000000000000000e+02  6.44000000000000039080e+00  9.96620000000000004547e+02  7.65900000000000034106e+01  -1.63441799999999992643e+00  1.37300562500000000000e+05  5.83238937500000000000e+05  8.98888705329146908696e+00  2.36497599999999988385e-02  2.27213999999999998636e+02  1.20999999999999996447e+00  5.00000000000000027756e-02  5.20060000000000002274e+01  3.80000000000000004441e-01
1.06006944444444442865e+02  6.48992965627590656652e+00  9.96480140687448169956e+02  7.66499232613919048163e+01  -1.92143684761896893498e+00  1.37929119790495751658e+05  5.48500468814713298343e+05  9.00206119312391450649e+00  2.44902990211637999751e-02  2.25508666663938868169e+02  1.24066715734118293568e+00  5.00000000000000027756e-02  5.14606666657943634391e+01  4.39999872001013425660e-01
1.06013888888888885731e+02  6.45000000000000017764e+00  9.96819979216625029039e+02  7.63899808153461350457e+01  -1.89959797142718778140e+00  1.38557677080991503317e+05  5.13762000129426713102e+05  8.38189906729164846411e+00  2.53308380423275976423e-02  2.23803333327877737702e+02  1.27133431468236568485e+00  5.00000000000000027756e-02  5.09153333315887266508e+01  5.89999824000267958368e-01
1.06020833333333328596e+02  6.00996642685859772115e+00  9.96700081534772039049e+02  7.86100095923261079633e+01  -1.59974291904869669878e+00  1.39186234371487225872e+05  4.79023531444140011445e+05  9.54810497899268639799e+00  2.61713770634913953095e-02  2.22097999985098397246e+02  1.30200166394674954340e+00  5.00000000000000027756e-02  5.03699999969768015262e+01  3.00000287997105929971e-01
1.06027777777777771462e+02  6.09000319744210649731e+00  9.96879974420463099705e+02  7.94199968025578897368e+01  -1.14646515555592176661e+00  1.16217096396970911883e+05  4.09850593878907558974e+05  3.09833912447828030423e+00  2.63306913227511728282e-02  2.18992666661701576913e+02  1.33666722131555948394e+00  5.00000000000000027756e-02  4.97399999989926939747e+01  2.60000543995693056409e-01
1.06034722222222228538e+02  5.83001598721053237995e+00  9.96709977617905337866e+02  8.02400959232631834084e+01  -8.77038158732112105298e-01  9.32479582905290881172e+04  3.40677656121092441026e+05  5.27540251061421283651e+00  2.64732541534392559757e-02  2.15887333338298446961e+02  1.37133277868444047876e+00  5.00000000000000027756e-02  4.91100000010073003409e+01  4.30000031999746623601e-01
1.06041666666666671404e+02  6.13999520383694186165e+00  9.96610023980815299183e+02  8.25299664268585928539e+01  -8.53473771427801786160e-01  7.02788204864401195664e+04  2.71504718753592693247e+05  2.99890148889319441139e+00  2.66158169841270476896e-02  2.12782000014901626628e+02  1.40599833605325041930e+00  5.00000000000000027756e-02  4.84800000030231927894e+01  2.19999856001447030573e-01
1.06048611111111114269e+02  6.05998721023075592740e+00  9.96670020783374980056e+02  8.28900239808173324718e+01  -1.27699957777796102576e+00  1.01402817824293422746e+05  2.72147572919061756693e+05  7.63317942235859980826e+00  2.66046744722222144874e-02  2.15559999991112789530e+02  1.42466606932377737316e+00  5.00000000000000027756e-02  4.80133333348262638651e+01  4.69999600000608919181e-01
1.06055555555555557135e+02  5.75002557953603421481e+00  9.96689955235812021783e+02  8.42199552358119376549e+01  -1.28888788571464218968e+00  1.32526815162146696821e+05  2.72790427084530878346e+05  5.55011030091428914091e+00  2.65857821111111052026e-02  2.18337999995556401700e+02  1.44333303466188866970e+00  5.00000000000000027756e-02  4.75466666674131346326e+01  3.49999296005573667934e-01
1.06062500000000000000e+02  6.01999999999999957367e+00  9.96370000000000004547e+02  8.36500000000000056843e+01  -1.19007000000000001672e-01  1.63650812500000000000e+05  2.73433281250000000000e+05  6.46892150154928469163e+00  2.65802180952381533752e-02  2.21116000000000013870e+02  1.46199999999999996625e+00  5.00000000000000027756e-02  4.70799999999999982947e+01  1.90000000000000002220e-01
1.06069444444444442865e+02  5.70987849720383877639e+00  9.96469993605115973878e+02  8.18400063948840141848e+01  -8.81788422221089995823e-01  1.51184125023223838070e+05  2.62155744812675286084e+05  6.70233430400733265486e+00  2.67464416402116537952e-02  2.22492666668868764646e+02  1.39866565331712222608e+00  5.00000000000000027756e-02  4.66866666660374960429e+01  2.40000703994426300980e-01
1.06076388888888885731e+02  5.43998721023075670900e+00  9.96399995203836510882e+02  8.19700591526827508915e+01  -1.27452487300895478395e-01  1.38717437546447705245e+05  2.50878208375350572169e+05  2.00000000000000000000e+00  2.69126651851851542152e-02  2.23869333337737515421e+02  1.33533130663424470796e+00  5.00000000000000027756e-02  4.62933333320750008966e+01  6.09999808000292298438e-01
1.06083333333333328596e+02  5.44002398081528770746e+00  9.96299947242206371811e+02  8.19099424460433027662e+01  3.71034885714567941317e-01  1.26250750069671543315e+05  2.39600671938025829149e+05  2.13313975279454570710e+00  2.70584433333334525851e-02  2.25246000005093065965e+02  1.27199836805222643576e+00  5.00000000000000027756e-02  4.58999999958091180474e+01  3.79999088009164487367e-01
1.06090277777777771462e+02  5.52001598721053188257e+00  9.96140057553957944947e+02  8.45799232613894389488e+01  2.36336037777472540711e+00  1.76782364489164901897e+05  2.14251947963905404322e+05  4.53691215775123524168e+00  2.67987211111112982875e-02  2.26307333335030307353e+02  1.23799945601743210943e+00  5.00000000000000027756e-02  4.50266666652702980400e+01  2.40000959992399454102e-01
1.06097222222222228538e+02  5.76001598721053209573e+00  9.96050038369305184460e+02  8.36897697841683338993e+01  2.40877043809495328119e+00  2.27313979260835098103e+05  1.88903223911094595678e+05  2.12175831463888364681e+00  2.65389988888886131646e-02  2.27368666664969708791e+02  1.20400054398256806110e+00  5.00000000000000027756e-02  4.41533333347297016758e+01  4.50000287997719849997e-01
1.06104166666666671404e+02  5.88999999999999968026e+00  9.95830081534772034502e+02  8.40404028776968203829e+01  2.11361527142813532265e+00  2.77845593520740396343e+05  1.63554499968396674376e+05  2.24422083480783784992e+00  2.63049344444450904079e-02  2.28429999994906950178e+02  1.17000163194777351272e+00  5.00000000000000027756e-02  4.32800000041908816684e+01  2.09999952000482326131e-01
1.06111111111111114269e+02  5.41998880895191170737e+00  9.95810011191048033652e+02  8.33700000000000045475e+01  1.21721094284792563656e+00  2.36822994638826930895e+05  1.57899557270597782917e+05  2.56692237067550976803e+00  2.71142862962967280682e-02  2.25522000009303127399e+02  1.24333098662912533428e+00  5.00000000000000027756e-02  4.30893333339433013407e+01  3.59999808000292298438e-01
1.06118055555555557135e+02  4.88989768185586370919e+00  9.95979891286971906084e+02  8.45799744204639694090e+01  1.01346125396818065312e+00  1.95800395756913465448e+05  1.52244614572798891459e+05  2.24509309155747338593e+00  2.79236381481483622591e-02  2.22614000004651558129e+02  1.31666549331456250727e+00  5.00000000000000027756e-02  4.28986666669716498745e+01  3.89999552003546912093e-01
1.06125000000000000000e+02  5.20999999999999996447e+00  9.95860000000000013642e+02  8.59399999999999977263e+01  -5.27824999999999988631e-01  1.54777796875000000000e+05  1.46589671875000000000e+05  2.89618178029953288188e+00  2.87329899999999999194e-02  2.19705999999999988859e+02  1.38999999999999990230e+00  5.00000000000000027756e-02  4.27079999999999984084e+01  3.40000000000000024425e-01
