0.000000000000000000e+00 5.000000000000000105e-09 5.399005149129048356e-09 5.829851320064416040e-09 6.295079459136912111e-09 6.797433282811362631e-09 7.339875458951943688e-09 7.925605079369495947e-09 8.558076526695880326e-09 9.241019846854298674e-09 9.978462747274017544e-09 1.077475435058500113e-08 1.163459084388180730e-08 1.256304317482555573e-08 1.356558695792274454e-08 1.464813476735655111e-08 1.581707100681890780e-08 1.707928956199101109e-08 1.844223445773109479e-08 1.991394375974714225e-08 2.150309697966822003e-08 2.321906626309008333e-08 2.507197166247838301e-08 2.707274082090767527e-08 2.923317341862344885e-08 3.156601076250608298e-08 3.408501092884666223e-08 3.680502990259273373e-08 3.974210919158934782e-08 4.291357043252810834e-08 4.633811754654627081e-08 5.003594704695008186e-08 5.402886714960656653e-08 5.834042638846703288e-08 6.299605249474375917e-08 6.802320235878508214e-08 7.345152395906557973e-08 7.931303121327442266e-08 8.564229278270031246e-08 9.247663594340330122e-08 9.985636672651371980e-08 1.078250076259532319e-07 1.164295542754802751e-07 1.257207526088238220e-07 1.357533981374838227e-07 1.465866591112084328e-07 1.582844254670080648e-07 1.709156856246622235e-07 1.845549333508949085e-07 1.992826070917299911e-07 2.151855643640226383e-07 2.323575940039200997e-07 2.508999692932807608e-07 2.709220452261490619e-07 2.925419034377103293e-07 3.158870485992427134e-07 3.410951603860984981e-07 3.683149054535088506e-07 3.977068142088952813e-07 4.294442275515078571e-07 4.637143191628675065e-07 5.007191993770403110e-07 5.406771071408830022e-07 5.838236970939661426e-07 6.304134293587773645e-07 6.807210702376280925e-07 7.350433126667207489e-07 7.937005259840996255e-07 8.570386453309190551e-07 9.254312118288449211e-07 9.992815755657338161e-07 1.079025274381838803e-06 1.165132602485588498e-06 1.258111384047564154e-06 1.358509968130139356e-06 1.466920462615552175e-06 1.583982226204829191e-06 1.710385639081756323e-06 1.846876174479756096e-06 1.994258795163995996e-06 2.153402700757264872e-06 2.325246453907374347e-06 2.510803515528003813e-06 2.711168221757401829e-06 2.927522237884656894e-06 3.161141527305817092e-06 3.413403876609953809e-06 3.685797021174845841e-06 3.979927419193507474e-06 4.297529725877125570e-06 4.640477023709166536e-06 5.010791869084165847e-06 5.410658220479885867e-06 5.842434318509673633e-06 6.308666593816397982e-06 6.812104684830641182e-06 7.355717653961362194e-06 7.942711497855381179e-06 8.576548054993556096e-06 9.260965422132585293e-06 9.999999999999997430e-06
0.000000000000000000e+00 9.216068502963232860e-05 9.194940532679251211e-05 9.175607247037738964e-05 9.156150271699121750e-05 9.140866266168317896e-05 9.125225825492172007e-05 9.116865357582401390e-05 9.108145127679791707e-05 9.110658946984403540e-05 9.113373371658321385e-05 9.131950486096558520e-05 9.152158798849410965e-05 9.193819022924105044e-05 9.239180193251888824e-05 9.313529449519908246e-05 9.395033094644514131e-05 9.513347517364592642e-05 9.644649992170859453e-05 9.821189268956162001e-05 1.001911045975886506e-04 1.027077436188680517e-04 1.055497091841382828e-04 1.090067889181585631e-04 1.129224679298818952e-04 1.175122320871847662e-04 1.226926668265085449e-04 1.285736741267302853e-04 1.351188411497488014e-04 1.423453554247989877e-04 1.501283545773415785e-04 1.585225234357892849e-04 1.669427562198351261e-04 1.758718279933091399e-04 1.834207110146691001e-04 1.911717858945051430e-04 1.960676483105365129e-04 2.009592578468985481e-04 2.046720552721854912e-04 2.075037482990175802e-04 2.082816918557944905e-04 2.073366191830647873e-04 2.044167923381341658e-04 2.010193301429858467e-04 1.972086599606177979e-04 1.942893159710479061e-04 1.914652205004367138e-04 1.881923973887243879e-04 1.845477818143009547e-04 1.796627797637763099e-04 1.746769884608929090e-04 1.701946218729657242e-04 1.653125583039499790e-04 1.599769663047275197e-04 1.547225088963446202e-04 1.494584312896639127e-04 1.435096209035397624e-04 1.369792718499101680e-04 1.303195764900087490e-04 1.230826123435839318e-04 1.125842339571662130e-04 1.010340905382372894e-04 8.766047781976517024e-05 7.987192238596828601e-05 8.384845148968969738e-05 1.171129697319696914e-04 1.809297163143436715e-04 3.329372172295123737e-04 5.376618398022994664e-04 9.575998782605398734e-04 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03 1.448001702145828651e-03
1.085440000000000822e+02 9.166805687071979372e-05 9.145790652505642558e-05 9.126560709421841725e-05 9.107207737801686096e-05 9.092005430139155260e-05 9.076448592590442735e-05 9.068132814039400193e-05 9.059459196537738570e-05 9.061959578679036674e-05 9.064659493890170436e-05 9.083137307746162238e-05 9.103237600643226696e-05 9.144675137576661005e-05 9.189793838028950624e-05 9.263745673886953171e-05 9.344813656118760063e-05 9.462495650637826026e-05 9.593096271975840299e-05 9.768691890205756685e-05 9.965555129325444903e-05 1.021587380789379265e-04 1.049855124348148894e-04 1.084241129786681594e-04 1.123188614412987102e-04 1.168840918501173160e-04 1.220368355189246445e-04 1.278864069655833455e-04 1.343965879901873881e-04 1.415844742491640469e-04 1.493258707970590647e-04 1.576751701544933299e-04 1.660503941175577871e-04 1.749317371638945112e-04 1.824402690057524827e-04 1.901499119263271747e-04 1.950196044013742427e-04 1.998850667297457403e-04 2.035780180725144811e-04 2.063945747999368309e-04 2.071683600010983280e-04 2.062283390422383538e-04 2.033241195999924871e-04 1.999448179203138030e-04 1.961545169814638294e-04 1.932507778135633214e-04 1.904417780310086123e-04 1.871864491992427911e-04 1.835613152536700384e-04 1.787024250920236045e-04 1.737432844286126814e-04 1.692848775150202704e-04 1.644289101277649737e-04 1.591218385639368458e-04 1.538954679007679656e-04 1.486595284623193835e-04 1.427425163588066611e-04 1.362470740968346099e-04 1.296229769257163211e-04 1.224246966532495113e-04 1.119824354366901088e-04 1.004940312060692402e-04 8.719190469898314034e-05 7.944498156992342553e-05 8.340025486146637095e-05 1.164869636791144084e-04 1.799625894639752535e-04 3.311575619643143849e-04 5.347878663484978250e-04 9.524812024949389248e-04 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03 1.440261672735229691e-03
2.160640000000001635e+02 9.106754796019604452e-05 9.085877428989189023e-05 9.066773459473114534e-05 9.047547267369181667e-05 9.032444548609519508e-05 9.016989622455969086e-05 9.008728319796402819e-05 9.000111522355883791e-05 9.002595524726443349e-05 9.005277753044265679e-05 9.023634520461112029e-05 9.043603138209810506e-05 9.084769221694703094e-05 9.129592353738783992e-05 9.203059738001561046e-05 9.283596651425429249e-05 9.400507722149125116e-05 9.530252790969603633e-05 9.704698098644288097e-05 9.900271705003322632e-05 1.014895056920140645e-04 1.042977621121270084e-04 1.077138367037914194e-04 1.115830710316633719e-04 1.161183950408846091e-04 1.212373835653985776e-04 1.270486350138335025e-04 1.335161684483406985e-04 1.406569675332929753e-04 1.483476509127670264e-04 1.566422547870425066e-04 1.649626134372690774e-04 1.737857756317495869e-04 1.812451197802069562e-04 1.889042575474184429e-04 1.937420491202035400e-04 1.985756382576103535e-04 2.022443974197747662e-04 2.050425031461663387e-04 2.058112193524784539e-04 2.048773563834476927e-04 2.019921622125200953e-04 1.986349980236890511e-04 1.948695269935885998e-04 1.919848099507738190e-04 1.891942116644072791e-04 1.859602081888985089e-04 1.823588221584717057e-04 1.775317621341373261e-04 1.726051083397468875e-04 1.681759080349749108e-04 1.633517516382085983e-04 1.580794462063533760e-04 1.528873130110666527e-04 1.476856737246567042e-04 1.418074234168352097e-04 1.353545321926975364e-04 1.287738288657515827e-04 1.216227038575243161e-04 1.112488489225053336e-04 9.983570415896268800e-05 8.662071864481467125e-05 7.892454488829487658e-05 8.285390755255707320e-05 1.157238684195757689e-04 1.787836712865510712e-04 3.289881795912665018e-04 5.312845207999479036e-04 9.462415867691332909e-04 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03 1.430826652538574667e-03
3.246080000000002315e+02 9.033763528588678897e-05 9.013053495094116240e-05 8.994102645210576286e-05 8.975030552361642914e-05 8.960048882933890088e-05 8.944717829078789432e-05 8.936522741329501875e-05 8.927975008114435551e-05 8.930439101034770046e-05 8.933099831107734617e-05 8.951309467768379219e-05 8.971118035669359162e-05 9.011954170157486814e-05 9.056418041708515709e-05 9.129296579822220525e-05 9.209187984333478197e-05 9.325162004766488323e-05 9.453867157916868188e-05 9.626914274425791098e-05 9.820920344848705545e-05 1.006760603080847485e-04 1.034618083594136042e-04 1.068505028777512223e-04 1.106887250257737604e-04 1.151876981004351186e-04 1.202656575790663547e-04 1.260303314465647043e-04 1.324460271547785737e-04 1.395295922428401087e-04 1.471586342648985399e-04 1.553867563173635339e-04 1.636404267194750478e-04 1.723928706607743785e-04 1.797924276516992524e-04 1.873901769017519072e-04 1.921891932416056861e-04 1.969840408288903817e-04 2.006233946334775415e-04 2.033990733495948935e-04 2.041616282425248014e-04 2.032352502495632471e-04 2.003731811087959569e-04 1.970429248223521919e-04 1.933076343021169726e-04 1.904460384652477910e-04 1.876778070165061648e-04 1.844697243017777736e-04 1.808972036286332283e-04 1.761088328231295939e-04 1.712216664985020519e-04 1.668279665394835473e-04 1.620424760887729154e-04 1.568124285483810695e-04 1.516619106585553021e-04 1.465019628695818897e-04 1.406708271431732834e-04 1.342696562870035134e-04 1.277416977508397545e-04 1.206478895024900688e-04 1.103571817298589993e-04 9.903551410831953113e-05 8.592644761399410511e-05 7.829195922064040357e-05 8.218982777229228895e-05 1.147963336371913233e-04 1.773507078373909968e-04 3.263513166542457455e-04 5.270262387435813200e-04 9.386573952254762291e-04 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03 1.419358478289676649e-03
4.321280000000003270e+02 8.947841518017704847e-05 8.927328461974590038e-05 8.908557857579972909e-05 8.889667163387114245e-05 8.874827987744466360e-05 8.859642750742689624e-05 8.851525608183576533e-05 8.843059174243317593e-05 8.845499830661547841e-05 8.848135253975404429e-05 8.866171694980805817e-05 8.885791859457763456e-05 8.926239592946899300e-05 8.970280559334499200e-05 9.042465934459999579e-05 9.121597475146926476e-05 9.236468442463915453e-05 9.363949454037584323e-05 9.535350683300631625e-05 9.727511521492156687e-05 9.971850928401153845e-05 1.024777615041448181e-04 1.058342254415838886e-04 1.096359414575904108e-04 1.140921238602515277e-04 1.191217858063404214e-04 1.248316306574034950e-04 1.311863053445648595e-04 1.382024971664953393e-04 1.457589777774440901e-04 1.539088404435820154e-04 1.620840084636801710e-04 1.707532060837241110e-04 1.780823843435716514e-04 1.856078698146010016e-04 1.903612417083301654e-04 1.951104844993660763e-04 1.987152236502621528e-04 2.014645023067329318e-04 2.022198043809053181e-04 2.013022373624010744e-04 1.984673899586417893e-04 1.951688084348750186e-04 1.914690450424586334e-04 1.886346664409052794e-04 1.858927642192957305e-04 1.827151942489019991e-04 1.791766525655850582e-04 1.744338249543067587e-04 1.695931414887088791e-04 1.652412309271136933e-04 1.605012562749727196e-04 1.553209528084245497e-04 1.502194225693353916e-04 1.451085521208377038e-04 1.393328775434772972e-04 1.329925895594604042e-04 1.265267197995388084e-04 1.195003822421557787e-04 1.093075515391673532e-04 9.809356666158951601e-05 8.510918323499510349e-05 7.754730805432532941e-05 8.140810316456607290e-05 1.137044817461085888e-04 1.756638882360863827e-04 3.232473211610409347e-04 5.220135821787729542e-04 9.297296288100887580e-04 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03 1.405858663534766909e-03
5.406720000000003665e+02 8.846093347687371050e-05 8.825813550795759161e-05 8.807256391693985692e-05 8.788580508365459855e-05 8.773910072744393136e-05 8.758897510915489575e-05 8.750872670438619098e-05 8.742502510461295227e-05 8.744915413557737124e-05 8.747520868806145898e-05 8.765352212876393993e-05 8.784749271497813931e-05 8.824737063573341882e-05 8.868277228986706914e-05 8.939641765943712821e-05 9.017873481855680825e-05 9.131438222332929487e-05 9.257469615062393427e-05 9.426921797571006091e-05 9.616897526241339415e-05 9.858458487919436906e-05 1.013124609440489433e-04 1.046307576806355645e-04 1.083892434217243551e-04 1.127947534465593792e-04 1.177672218338034687e-04 1.234121385940754965e-04 1.296945526671925504e-04 1.366309615963291996e-04 1.441015155539334151e-04 1.521587040692101082e-04 1.602409101848631585e-04 1.688115281648570041e-04 1.760573644839177096e-04 1.834972757551824908e-04 1.881965958541729263e-04 1.928918338035417752e-04 1.964555825533022303e-04 1.991735984664107044e-04 1.999203118095534885e-04 1.990131786778252213e-04 1.962105670413085139e-04 1.929494945228200312e-04 1.892918020762373915e-04 1.864896539110580832e-04 1.837789305535032596e-04 1.806374935353900583e-04 1.771391895050523154e-04 1.724502937868085646e-04 1.676646549579290774e-04 1.633622310726671708e-04 1.586761558718403746e-04 1.535547589469889683e-04 1.485112394992919957e-04 1.434584860520714288e-04 1.377484881319793186e-04 1.314802971671644464e-04 1.250879524485996343e-04 1.181415131537358321e-04 1.080645877081692679e-04 9.697811989055590332e-05 8.414138517386131810e-05 7.666549798955359107e-05 8.048239102154494283e-05 1.124115193089968785e-04 1.736663697077191378e-04 3.195715940679660916e-04 5.160776336299166414e-04 9.191574379143470190e-04 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03 1.389872288891265189e-03
6.481920000000004620e+02 8.729409348579146328e-05 8.709397051442444178e-05 8.691084669718772372e-05 8.672655129794956176e-05 8.658178203899554945e-05 8.643363664596777341e-05 8.635444675419712008e-05 8.627184921663637101e-05 8.629565997469579709e-05 8.632137085576931405e-05 8.649733226099827824e-05 8.668874428686054452e-05 8.708334763576642537e-05 8.751300614383256777e-05 8.821723820603704789e-05 8.898923624561894488e-05 9.010990394403320630e-05 9.135359375677371929e-05 9.302576406742789632e-05 9.490046269051159906e-05 9.728420931655848327e-05 9.997610345404598189e-05 1.032506303457717705e-04 1.069595399486010523e-04 1.113069392902672777e-04 1.162138185553917696e-04 1.217842762933210381e-04 1.279838224642700811e-04 1.348287370013072904e-04 1.422007509506766835e-04 1.501516614807931881e-04 1.581272596177459066e-04 1.665848272441623615e-04 1.737350876829603418e-04 1.810768631369755340e-04 1.857141970641397910e-04 1.903475026870947483e-04 1.938642439681799944e-04 1.965464080138125402e-04 1.972832718679616028e-04 1.963881042352817058e-04 1.936224603223513194e-04 1.904044028352312929e-04 1.867949570174598820e-04 1.840297704624689124e-04 1.813548027802618068e-04 1.782548027467940096e-04 1.748026429394836058e-04 1.701755958907374727e-04 1.654530818170344873e-04 1.612074088618226434e-04 1.565831451265844846e-04 1.515293017590746969e-04 1.465523086293360521e-04 1.415662033007320224e-04 1.359315228531138287e-04 1.297460121811922808e-04 1.234379854000631463e-04 1.165831728023898205e-04 1.066391665917318035e-04 9.569893433258469409e-05 8.303152199169647467e-05 7.565424516331214122e-05 7.942079163828263185e-05 1.109287601854755140e-04 1.713756312165408196e-04 3.153562992331010602e-04 5.092703346590109334e-04 9.070333327924003141e-04 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03 1.371539240556439313e-03
7.567360000000005584e+02 8.596185568373483209e-05 8.576478688678979142e-05 8.558445781158014875e-05 8.540297503445426486e-05 8.526041516987796205e-05 8.511453069605915854e-05 8.503654935990945479e-05 8.495521238371661350e-05 8.497865975416624162e-05 8.500397824892446481e-05 8.517725422119468799e-05 8.536574501462942249e-05 8.575432612907203688e-05 8.617742740876723102e-05 8.687091184146752618e-05 8.763112804186220313e-05 8.873469268310783407e-05 8.995940193809920165e-05 9.160605244082166746e-05 9.345214037246675541e-05 9.579950747684232290e-05 9.845031930296267231e-05 1.016748720402547746e-04 1.053271781619091925e-04 1.096082297186070498e-04 1.144402227023568359e-04 1.199256669636934768e-04 1.260305988321768367e-04 1.327710497848642803e-04 1.400305558282750884e-04 1.478601236289351706e-04 1.557140022668041424e-04 1.640424948223259487e-04 1.710836316438121938e-04 1.783133606763173023e-04 1.828799219851768394e-04 1.874425164677453190e-04 1.909055870422841168e-04 1.935468172722342698e-04 1.942724354871623084e-04 1.933909294449957566e-04 1.906674933747807773e-04 1.874985482349266126e-04 1.839441879329202696e-04 1.812212022406817940e-04 1.785870585469395840e-04 1.755343691282688348e-04 1.721348944180868784e-04 1.675784629945690216e-04 1.629280215149958219e-04 1.587471438486774526e-04 1.541934532611605169e-04 1.492167390659808620e-04 1.443157022595540056e-04 1.394056923199797442e-04 1.338570054830981633e-04 1.277658949110356372e-04 1.215541380079547095e-04 1.148039400537694921e-04 1.050116941793349063e-04 9.423842614877318532e-05 8.176433737538976276e-05 7.449964877233146367e-05 7.820871214166691941e-05 1.092358221898662320e-04 1.687601839950726810e-04 3.105434927054360052e-04 5.014981113136915154e-04 8.931906540335202453e-04 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03 1.350607510237586319e-03
8.642560000000006539e+02 8.444590034575202267e-05 8.425230689833617715e-05 8.407515796415516768e-05 8.389687567383297627e-05 8.375682988234138364e-05 8.361351811178794322e-05 8.353691199284195756e-05 8.345700941126814884e-05 8.348004328242657299e-05 8.350491528022433861e-05 8.367513549441421919e-05 8.386030221320915634e-05 8.424203061827279361e-05 8.465767041824119870e-05 8.533892510765362413e-05 8.608573473605374976e-05 8.716983778360298124e-05 8.837294903424912286e-05 8.999056051030633835e-05 9.180409229443572917e-05 9.411006308804323122e-05 9.671412729214180250e-05 9.988181436621823334e-05 1.034697113040895577e-04 1.076752656195059654e-04 1.124220453944604366e-04 1.178107526967931437e-04 1.238080228125091155e-04 1.304296045002084560e-04 1.375610876333401391e-04 1.452525793651775622e-04 1.529679532075154703e-04 1.611495710516147660e-04 1.680665359498090012e-04 1.751687671958619479e-04 1.796547962391331242e-04 1.841369284119261139e-04 1.875389270112088496e-04 1.901335785925934504e-04 1.908464003782505412e-04 1.899804398798540252e-04 1.873050321754235904e-04 1.841919720471519163e-04 1.807002936338749743e-04 1.780253283649110580e-04 1.754376383471834022e-04 1.724387837460910754e-04 1.690992594847709929e-04 1.646231816841908031e-04 1.600547517145933189e-04 1.559476047020084402e-04 1.514742194022119951e-04 1.465852706047170400e-04 1.417706646093662860e-04 1.369472437239514773e-04 1.314964091421458520e-04 1.255127165813921112e-04 1.194105053129485179e-04 1.127793485141652527e-04 1.031597909476565113e-04 9.257651175631362523e-05 8.032240615234960749e-05 7.318583185509581796e-05 7.682948511469204816e-05 1.073094255755711608e-04 1.657840627872251638e-04 3.050669931382947973e-04 4.926540870335347063e-04 8.774390496847245821e-04 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03 1.326789263779561655e-03
