# time                  SMEAR_TEMP_168.dat      SMEAR_PRESS.dat               SMEAR_RH.dat               SMEAR_SWR.dat          NH3.dat                 SMEAR_GAS_CO.dat              SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat       SMEAR_GAS_O3.dat        SMEAR_GAS_SO2.dat
3.1249999999999994e-01 5.0043335000000004e+00  1.0026403000000000e+03  6.4445999999999998e+01  3.6284100000000001e+02  4.4265000000000000e+09  1.4982362499999999e+02  4.4549999999999995e-01 1.1287500000000000e-01 3.3058999999999997e+01 5.9999999999999998e-02
3.3333333333333331e-01 6.1926664999999996e+00  1.0029063000000000e+03  6.2939999999999998e+01  3.0523566000000000e+02  9.4195000000000000e+09  1.4855200000000002e+02  5.8387499999999992e-01 1.1287500000000000e-01 2.9937999999999999e+01 5.9999999999999998e-02
3.5416666666666663e-01 7.1449999999999996e+00  1.0030423600000000e+03  5.4956000000000003e+01  4.1019232000000000e+02  9.4195000000000000e+09  1.4932512499999999e+02  1.4837500000000001e-01 5.2125000000000005e-02 3.4029250000000005e+01 5.9999999999999998e-02
3.7499999999999994e-01 7.7386664999999999e+00  1.0031173000000000e+03  5.6780000000000001e+01  4.4498334000000000e+02  9.4195000000000000e+09  1.4943762500000000e+02  6.5112499999999995e-01 1.8600000000000000e-01 3.0276250000000005e+01 5.9999999999999998e-02
3.9583333333333331e-01 8.8106670000000005e+00  1.0031537000000000e+03  5.1631999999999998e+01  5.4791063999999994e+02  9.4195000000000000e+09  1.5085987499999999e+02  6.8274999999999997e-01 2.0649999999999999e-01 3.2395125000000000e+01 5.9999999999999998e-02
4.1666666666666663e-01 9.5196670000000001e+00  1.0032247000000000e+03  4.3840000000000003e+01  5.9477829999999994e+02  9.4195000000000000e+09  1.5049737499999998e+02  2.5225000000000003e-01 5.6875000000000002e-02 3.6253749999999997e+01 5.9999999999999998e-02
4.3749999999999994e-01 1.0221666000000001e+01  1.0032466400000000e+03  3.8652000000000001e+01  6.3403033000000005e+02  9.4195000000000000e+09  1.4965462500000001e+02  8.0000000000000002e-02 4.0000000000000001e-02 3.8251374999999996e+01 5.9999999999999998e-02
4.5833333333333331e-01 1.0808000000000000e+01  1.0032043500000000e+03  3.8850000000000001e+01  6.6624536000000001e+02  9.4195000000000000e+09  1.5088675000000001e+02  8.0000000000000002e-02 4.1124999999999995e-02 3.8427250000000001e+01 5.9999999999999998e-02
4.7916666666666663e-01 1.1545667000000000e+01  1.0029943000000000e+03  3.9866000000000000e+01  6.8371436000000006e+02  9.4195000000000000e+09  1.5245937499999999e+02  2.3337500000000000e-01 4.8875000000000002e-02 3.8139624999999995e+01 5.9999999999999998e-02
4.9999999999999994e-01 1.1931334000000000e+01  1.0029156500000000e+03  3.6872000000000000e+01  7.0313099999999997e+02  9.4195000000000000e+09  1.5001349999999999e+02  9.8250000000000004e-02 4.0000000000000001e-02 3.9307000000000002e+01 5.9999999999999998e-02
5.2083333333333337e-01 1.2355333000000000e+01  1.0028240000000000e+03  3.7868000000000002e+01  7.0641600000000005e+02  9.4195000000000000e+09  1.5524687499999999e+02  2.1237500000000004e-01 5.2000000000000005e-02 3.9205624999999998e+01 5.9999999999999998e-02
5.4166666666666674e-01 1.3081666999999999e+01  1.0027983400000001e+03  3.8092500000000001e+01  7.0274536000000001e+02  9.4195000000000000e+09  1.5346187499999999e+02  1.4037500000000003e-01 5.3499999999999999e-02 3.9066000000000003e+01 5.9999999999999998e-02
5.6250000000000000e-01 1.3474000000000000e+01  1.0027003000000000e+03  3.7790250000000000e+01  6.8327966000000004e+02  9.4195000000000000e+09  1.5044549999999998e+02  2.9562499999999997e-01 8.4624999999999992e-02 3.9985875000000000e+01 5.9999999999999998e-02
5.8333333333333337e-01 1.3837666499999999e+01  1.0025237000000000e+03  3.7488000000000000e+01  6.7875599999999997e+02  9.4195000000000000e+09  1.5353375000000000e+02  3.5075000000000001e-01 7.4624999999999997e-02 4.0710625000000007e+01 5.9999999999999998e-02
6.0416666666666674e-01 1.4002666000000000e+01  1.0022180000000000e+03  3.7484000000000002e+01  5.4721936000000005e+02  9.4195000000000000e+09  1.5281162499999999e+02  2.7512500000000001e-01 6.5625000000000003e-02 4.1100874999999995e+01 5.9999999999999998e-02
6.2500000000000000e-01 1.4619667000000000e+01  1.0019493400000000e+03  3.6265999999999998e+01  5.6623266999999998e+02  9.4195000000000000e+09  1.5419812500000000e+02  3.2874999999999999e-01 6.0250000000000005e-02 4.1857875000000000e+01 5.9999999999999998e-02
6.4583333333333337e-01 1.5220333000000000e+01  1.0016730000000000e+03  3.7103999999999999e+01  5.6624865999999997e+02  9.4195000000000000e+09  1.5454437500000000e+02  3.1862499999999994e-01 4.3625000000000004e-02 4.2902875000000002e+01 5.9999999999999998e-02
6.6666666666666674e-01 1.5019333000000000e+01  1.0013326400000000e+03  3.7890000000000001e+01  4.5483667000000003e+02  9.4195000000000000e+09  1.5514699999999999e+02  3.1274999999999997e-01 4.1875000000000002e-02 4.4423500000000004e+01 5.9999999999999998e-02
6.8750000000000000e-01 1.4610333000000001e+01  1.0011786499999999e+03  3.9597999999999999e+01  3.5838099999999997e+02  9.4195000000000000e+09  1.5604337500000003e+02  4.1762500000000002e-01 4.0000000000000001e-02 4.4395125000000000e+01 5.9999999999999998e-02
7.0833333333333337e-01 1.5175333000000000e+01  1.0009947000000000e+03  3.9335999999999999e+01  4.5504665999999997e+02  9.4195000000000000e+09  1.5694274999999999e+02  3.6074999999999996e-01 6.8500000000000005e-02 4.4932625000000002e+01 5.9999999999999998e-02
7.2916666666666674e-01 1.4907999999999999e+01  1.0007347000000000e+03  4.1244000000000000e+01  3.4426299999999998e+02  9.4195000000000000e+09  1.5506874999999999e+02  4.2350000000000004e-01 4.0000000000000001e-02 4.6139875000000004e+01 5.9999999999999998e-02
7.5000000000000000e-01 1.4374665999999999e+01  1.0005433300000000e+03  4.1247999999999998e+01  2.7050799999999998e+02  9.4195000000000000e+09  1.5351187499999997e+02  3.4800000000000003e-01 4.0000000000000001e-02 4.6345124999999996e+01 5.9999999999999998e-02
7.7083333333333337e-01 1.3980667000000000e+01  1.0002846700000000e+03  4.3180000000000000e+01  1.6743432999999999e+02  9.4195000000000000e+09  1.5570550000000000e+02  2.9262499999999997e-01 4.0000000000000001e-02 4.6828625000000002e+01 5.9999999999999998e-02
7.9166666666666674e-01 1.3487333000000000e+01  1.0001680000000000e+03  4.5350000000000001e+01  1.4745667000000000e+02  9.4195000000000000e+09  1.5585425000000001e+02  4.8374999999999996e-01 4.0000000000000001e-02 4.6787499999999994e+01 5.9999999999999998e-02
8.1250000000000000e-01 1.2945000000000000e+01  1.0000953400000000e+03  4.8619999999999997e+01  9.6643670000000000e+01  9.4195000000000000e+09  1.5558325000000002e+02  3.0737500000000001e-01 4.0000000000000001e-02 4.6798500000000004e+01 5.9999999999999998e-02
8.3333333333333337e-01 1.2382667000000000e+01  1.0000893600000001e+03  5.1478000000000002e+01  5.2030665999999997e+01  9.4195000000000000e+09  1.5665000000000001e+02  2.6387500000000003e-01 4.0000000000000001e-02 4.6703500000000005e+01 5.9999999999999998e-02
8.5416666666666674e-01 1.1557000000000000e+01  1.0001323000000000e+03  5.4957999999999998e+01  1.9236000000000001e+01  9.4195000000000000e+09  1.5682512499999999e+02  3.2412500000000005e-01 4.0000000000000001e-02 4.6241374999999998e+01 5.9999999999999998e-02
8.7500000000000000e-01 1.0707666000000000e+01  1.0002217000000001e+03  5.9048000000000002e+01  5.1003330000000000e+00  9.4195000000000000e+09  1.5678387500000002e+02  4.3275000000000002e-01 4.0000000000000001e-02 4.5743250000000003e+01 5.9999999999999998e-02
8.9583333333333337e-01 9.8836670000000009e+00  1.0002583600000000e+03  6.2194000000000003e+01  8.4699999999999998e-01  9.4195000000000000e+09  1.5700250000000000e+02  5.5287500000000001e-01 4.0000000000000001e-02 4.4926000000000002e+01 6.8333334999999995e-02
9.1666666666666663e-01 9.1969999999999992e+00  1.0001396500000000e+03  6.4969999999999999e+01  5.8933336000000003e-01  9.4195000000000000e+09  1.5713575000000000e+02  6.3324999999999987e-01 4.0000000000000001e-02 4.4232374999999998e+01 1.1766667000000000e-01
9.3750000000000000e-01 8.9176660000000005e+00  1.0000490000000000e+03  6.5522000000000006e+01  1.0086666000000000e+00  9.4195000000000000e+09  1.5762450000000001e+02  2.2404999999999999e+00 4.0000000000000001e-02 4.2045000000000002e+01 3.4833333000000000e-01
9.5833333333333337e-01 8.5150000000000006e+00  1.0000273400000000e+03  6.7546000000000006e+01  1.0740000000000001e+00  9.4195000000000000e+09  1.5758825000000002e+02  1.8378749999999999e+00 4.0000000000000001e-02 4.2331999999999994e+01 2.6533331999999998e-01
9.7916666666666663e-01 8.1476670000000002e+00  9.9996265000000005e+02  6.8689999999999998e+01  6.2200000000000000e-01  9.4195000000000000e+09  1.5812074999999999e+02  1.8306249999999999e+00 4.0000000000000001e-02 4.2195625000000007e+01 2.8999999999999998e-01
1.0000000000000000e+00 7.8096665999999999e+00  9.9987836000000004e+02  7.1450000000000003e+01  4.6033334999999997e-01  9.4195000000000000e+09  1.5730375000000001e+02  1.2152499999999999e+00 4.0000000000000001e-02 4.2414124999999999e+01 1.3966666000000000e-01
