   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
   2.0626585832580327E-009   2.1919018478299963E-009   2.3292433122556820E-009   2.4751903982648647E-009   2.6302823219140204E-009   2.7950920857737946E-009   2.9702285959441130E-009   3.1563389117184592E-009   3.3541106362089300E-009   3.5642744567644716E-009   3.7876068445681185E-009   4.0249329233871750E-009   4.2771295180752165E-009   4.5451283940889110E-009   4.8299196999883675E-009   5.1325556256396883E-009   5.4541542896353028E-009   5.7959038702945589E-009   6.1590669955069491E-009   6.5449854076367071E-009   6.9550849207237040E-009   7.3908806882955397E-009   7.8539828012532728E-009   8.3461022365127385E-009   8.8690571783793020E-009   9.4247797360110111E-009   1.0015323081788452E-008   1.0642869036964765E-008   1.1309736132621732E-008   1.2018388175713962E-008   1.2771443351849260E-008   1.3571683898436322E-008   1.4422066383938161E-008   1.5325732631208987E-008   1.6286021325271903E-008   1.7306480348423506E-008   1.8390879888238665E-008   1.9543226366904296E-008   2.0767777243345498E-008   2.2069056742831882E-008   2.3451872572178809E-008   2.4921333682299388E-008   2.6482869143732893E-008   2.8142248204886997E-008   2.9905601607101056E-008   3.1779444235281075E-008   3.3770699187791359E-008   3.5886723354531473E-008   3.8135334597699281E-008   4.0524840635662058E-008
