#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
9.40000000000000000000e+01  -4.54000000000000003553e+00  9.88279999999999972715e+02  6.63199999999999931788e+01  -2.22945200000000021134e+00  1.80414343750000000000e+05  4.01519500000000000000e+05  9.73463673432890352899e+00  4.41866499999999957221e-03  1.66180000000000006821e+02  3.53999999999999981348e-01  5.00000000000000027756e-02  5.20780000000000029559e+01  4.00000000000000022204e-01
9.40069444444444428655e+01  -4.51006394884008443569e+00  9.88290051159072049813e+02  6.71201087130281450754e+01  -2.21947026666638880243e+00  1.60131177121118293144e+05  4.23297781209429842420e+05  1.10586679596372015055e+01  4.63923212962957104422e-03  1.67615333335629259182e+02  3.82667125340670932765e-01  5.00000000000000027756e-02  5.20766666666645363648e+01  2.59999104007093806423e-01
9.40138888888888857309e+01  -4.76998561150960043165e+00  9.88330003197442351848e+02  6.85599088728941410409e+01  -2.37284980634914566267e+00  1.39848010492236586288e+05  4.45076062418859684840e+05  9.68136763067136030259e+00  4.85979925925914164886e-03  1.69050666671258511542e+02  4.11334250681341884182e-01  5.00000000000000027756e-02  5.20753333333290697738e+01  4.99999776000341011883e-01
9.40208333333333285964e+01  -4.66005755395668863628e+00  9.88300071942445811146e+02  6.88899952038369463025e+01  -2.68542115238079848183e+00  1.19564843863354864880e+05  4.66854343628289527260e+05  9.40827939452841910395e+00  5.08036638888871312086e-03  1.70485999983882692277e+02  4.39999872004096181932e-01  5.00000000000000027756e-02  5.20739999988994881619e+01  4.79999999999999982236e-01
9.40277777777777714618e+01  -4.76999680255789293426e+00  9.88429984012789418557e+02  6.98499360511578686328e+01  -2.99611310793886786996e+00  1.06048023462689336156e+05  4.11837135519194242079e+05  9.64714497635056034142e+00  5.09663677248676019738e-03  1.67127333327963185639e+02  4.37333290668033891624e-01  5.00000000000000027756e-02  5.18446666662999859909e+01  3.79999968000253374178e-01
9.40347222222222285382e+01  -5.09998081534736069642e+00  9.88450054356515806830e+02  7.08300607514000262199e+01  -3.04456168571196617023e+00  9.25312030998106638435e+04  3.56819926980805757921e+05  9.22289717833838373906e+00  5.10788346560847334593e-03  1.63768666672036800946e+02  4.34666709331966105712e-01  5.00000000000000027756e-02  5.16153333337000148617e+01  4.99999520003800268508e-01
9.40416666666666714036e+01  -5.13002877697834414050e+00  9.88560033573141367924e+02  7.16000191846522255901e+01  -2.59179354285560314963e+00  7.90143828069092705846e+04  3.01802718728932784870e+05  7.58746186033329195197e+00  5.11913015873016394308e-03  1.60410000016117294308e+02  4.32000127995903815403e-01  5.00000000000000027756e-02  5.13860000011005126908e+01  3.89999088009164496249e-01
9.40486111111111142691e+01  -5.57000159872115574444e+00  9.88749987210230756318e+02  7.32600383693077361613e+01  -2.88879412857199824316e+00  7.80140052046061755391e+04  2.98033052069288503844e+05  4.50532273521605119981e+00  5.22759969444449093534e-03  1.60945999998285259380e+02  4.76665237310467226894e-01  5.00000000000000027756e-02  5.13466666667925011325e+01  2.20000143999780795045e-01
9.40555555555555571345e+01  -5.43002557953603393059e+00  9.88669929656275826346e+02  7.34300063948840175954e+01  -1.92982217460316407553e+00  7.70136276023030950455e+04  2.94263385409644281026e+05  1.06747294020647238710e+01  5.34097122222226567551e-03  1.61481999999142630031e+02  5.21332618655233615002e-01  5.00000000000000027756e-02  5.13073333333962509073e+01  5.70000575995439628940e-01
9.40625000000000000000e+01  -5.24000000000000021316e+00  9.88559999999999945430e+02  7.34399999999999977263e+01  -1.70291100000000006354e+00  7.60132500000000000000e+04  2.90493718750000000000e+05  1.28647807291631544047e+01  5.43168261904755037689e-03  1.62018000000000000682e+02  5.65999999999999947597e-01  5.00000000000000027756e-02  5.12680000000000006821e+01  4.69999999999999973355e-01
9.40694444444444428655e+01  -5.29002557953603425034e+00  9.88769993605115928403e+02  7.39301023181441365750e+01  -2.89946894920632303183e+00  7.13575221440897003049e+04  2.70812447953330352902e+05  8.41274505981087372675e+00  5.23033010582009058598e-03  1.61206666665368885560e+02  5.70666741334527771734e-01  5.00000000000000027756e-02  5.11226666664341991009e+01  3.89998400012667501002e-01
9.40763888888888857309e+01  -5.58998081534613433519e+00  9.88729993605115396349e+02  7.47899648281345861278e+01  -2.25064535714159585922e+00  6.67017942881793860579e+04  2.51131177156660734909e+05  5.93338028034123343701e+00  5.02897759259263079507e-03  1.60395333330737770439e+02  5.75333482669055595871e-01  5.00000000000000027756e-02  5.09773333328683904142e+01  5.09999952000073086822e-01
9.40833333333333285964e+01  -5.77000479616305739228e+00  9.88910014388489116754e+02  7.60400575539567000760e+01  -2.15636203333412845851e+00  6.20460664322690863628e+04  2.31449906359991087811e+05  5.72975804178328651517e+00  4.84390666666660411888e-03  1.59584000015634245528e+02  5.80000255991807600608e-01  5.00000000000000027756e-02  5.08319999989474808899e+01  5.50000383996141262166e-01
9.40902777777777714618e+01  -6.00000319744210663941e+00  9.88970000000000027285e+02  7.73700031974421165160e+01  -1.38233823809816813721e+00  5.33647799640947196167e+04  2.01669531305497366702e+05  1.16407782936810324514e+01  4.98175388888879005361e-03  1.62842000005209200708e+02  5.85333418663932181225e-01  5.00000000000000027756e-02  5.06126666663159738846e+01  3.99999808001520129608e-01
9.40972222222222285382e+01  -5.87999040767368086335e+00  9.88999984012789468579e+02  7.81000063948842040418e+01  -1.07548560952210037200e+00  4.46834934734052803833e+04  1.71889156194502662402e+05  8.23126260167573420290e+00  5.11960111111125701355e-03  1.66099999994790806568e+02  5.90666581336067753050e-01  5.00000000000000027756e-02  5.03933333336840263428e+01  4.19999776001773461598e-01
9.41041666666666714036e+01  -6.02002398081528689033e+00  9.88950033573141467969e+02  7.89799760191847184387e+01  -1.95282937619175900323e+00  3.60022070202263494139e+04  1.42108781312774954131e+05  1.17324358280007174926e+01  5.25609563492069990776e-03  1.69357999984365761748e+02  5.95999744008192333666e-01  5.00000000000000027756e-02  5.01740000010525193375e+01  5.09998800012058550735e-01
9.41111111111111142691e+01  -6.21000479616346634515e+00  9.89199982414067335412e+02  8.02600239808173370193e+01  -1.89951643174415973903e+00  3.40296881436925614253e+04  1.53341427125183312455e+05  7.82421738164457103437e+00  5.33758042328046685560e-03  1.69780666665314498687e+02  5.76667285343230640038e-01  5.00000000000000027756e-02  4.99233333341352505386e+01  2.79999952000073104585e-01
9.41180555555555571345e+01  -6.51999360511599146406e+00  9.89140083133492112211e+02  8.20997761790597024856e+01  -1.72016989841264611449e+00  3.20571692671587807126e+04  1.64574072937591641676e+05  8.03290220798735710162e+00  5.41906521164023293607e-03  1.70203333332657251731e+02  5.57333642671615336894e-01  5.00000000000000027756e-02  4.96726666670676237914e+01  5.70000447996453107891e-01
9.41250000000000000000e+01  -6.87000000000000010658e+00  9.89240000000000009095e+02  8.34599999999999937472e+01  -9.70890000000000030767e-01  3.00846503906250000000e+04  1.75806718750000000000e+05  4.87076857639346449957e+00  5.50054999999999988392e-03  1.70626000000000004775e+02  5.38000000000000033751e-01  5.00000000000000027756e-02  4.94219999999999970441e+01  4.40000000000000002220e-01
9.41319444444444428655e+01  -6.80996802557995728478e+00  9.89200083133492171328e+02  8.43900511590720725508e+01  7.49346349201316930255e-02  2.92102063818373098911e+04  1.67421687515620258637e+05  7.49602285912893595565e+00  5.40281521164023750131e-03  1.71320666667777857128e+02  5.45333450668543773254e-01  5.00000000000000027756e-02  4.88066666656823926473e+01  1.99999872001013406786e-01
9.41388888888888857309e+01  -6.72000639488462159221e+00  9.89229995203836551809e+02  8.45399728217403634289e+01  1.78594938095746780249e-01  2.83357623730496234202e+04  1.59036656281240488170e+05  1.20768376217261099725e+01  5.30508042328047511871e-03  1.72015333335555681060e+02  5.52666901337087512758e-01  5.00000000000000027756e-02  4.81913333313647882505e+01  4.09999776000340987459e-01
9.41458333333333285964e+01  -6.74001438848917278079e+00  9.89340009592326168786e+02  8.52300191846522352535e+01  6.56597476229476423315e-02  2.74613183642619333114e+04  1.50651625046860717703e+05  1.05508845780271869330e+01  5.20734563492071273610e-03  1.72709999991000813679e+02  5.59999040030721539907e-01  5.00000000000000027756e-02  4.75760000005982419680e+01  1.40001199987941443714e-01
9.41527777777777714618e+01  -6.93000319744210635520e+00  9.89399952038368383000e+02  8.62000543565158068304e+01  -6.09038692062759512424e-01  4.67446132453145255568e+04  1.27601171917955784011e+05  8.46422974967898511522e+00  5.33376486772472839515e-03  1.70834666663668230058e+02  5.39999680010254112794e-01  5.00000000000000027756e-02  4.77006666668659988773e+01  1.70000511995946401722e-01
9.41597222222222285382e+01  -6.62998401278946758453e+00  9.89429993605115782884e+02  8.65399872102315868005e+01  6.30143793650834282971e-01  6.60279082390604744432e+04  1.04550718707044230541e+05  9.83053879522150175774e+00  5.46569608465617955834e-03  1.68959333336331781084e+02  5.20000319989745940497e-01  5.00000000000000027756e-02  4.78253333331340044765e+01  3.10000383996959782973e-01
9.41666666666666714036e+01  -6.84000479616305767649e+00  9.89330076738608909181e+02  8.68400911270980913059e+01  7.29187161903273817209e-01  8.53112030925412109355e+04  8.15002655659772572108e+04  8.39756334086803590822e+00  5.59762730158736183939e-03  1.67084000008999197462e+02  5.00000959969278513384e-01  5.00000000000000027756e-02  4.79499999994017613858e+01  2.99999568004341077287e-01
9.41736111111111142691e+01  -6.82999040767306730970e+00  9.89509974420461503541e+02  8.66700000000000017053e+01  -1.06255731746581108532e-01  7.95031848741941357730e+04  7.09390233981515048072e+04  8.00935423725983852705e+00  5.56585796296295547830e-03  1.68987999993908829310e+02  5.19332714656769445227e-01  5.00000000000000027756e-02  4.77293333340392820219e+01  2.29999920000121788055e-01
9.41805555555555571345e+01  -7.09998721023198253732e+00  9.89469993605115973878e+02  8.74498593125518226543e+01  5.61589638095259080508e-01  7.36951666558470751625e+04  6.03777812303257524036e+04  5.57010744473379126873e+00  5.52583481481481748193e-03  1.70891999996954410790e+02  5.38666357328384748371e-01  5.00000000000000027756e-02  4.75086666670196393625e+01  3.60000127998986563238e-01
9.41875000000000000000e+01  -7.04999999999999982236e+00  9.89490000000000009095e+02  8.82600000000000051159e+01  5.59502999999999972580e-01  6.78871484375000000000e+04  4.98165390625000000000e+04  6.89520221353561701960e+00  5.48581166666667948556e-03  1.72795999999999992269e+02  5.58000000000000051514e-01  5.00000000000000027756e-02  4.72879999999999967031e+01  5.99999999999999977796e-01
9.41944444444444428655e+01  -7.01997442046396535886e+00  9.89420083133492084926e+02  8.96999040767398696516e+01  -7.67972288888726373202e-01  7.18251874926639284240e+04  5.68655286327019639430e+04  6.20672406285827449324e+00  5.57115766666662921153e-03  1.75009333336873709186e+02  7.19335914707962209569e-01  5.00000000000000027756e-02  4.66806666656951918526e+01  1.90000191998479894817e-01
9.42013888888888857309e+01  -6.95000159872115563786e+00  9.89530003197442283636e+02  8.97899920063942289516e+01  -3.58817936508445178845e-01  7.57632265478278713999e+04  6.39145182029039278859e+04  5.19074417379218822077e+00  5.66623058333329352593e-03  1.77222666673747454524e+02  8.80671829415924367623e-01  5.00000000000000027756e-02  4.60733333313903870021e+01  7.10000623999049951252e-01
9.42083333333333285964e+01  -7.37000959232611485561e+00  9.89659985611510819581e+02  8.99099760191847110491e+01  -1.04840366190360723131e+00  7.97012656029917998239e+04  7.09635077731058991048e+04  6.34006845770328553158e+00  5.75137476190481274768e-03  1.79436000011059462622e+02  1.04201187162007813392e+00  5.00000000000000027756e-02  4.54659999973894954906e+01  5.19999520004823412300e-01
9.42152777777777714618e+01  -7.70001918465263912594e+00  9.89659980815347353200e+02  8.99099840127894651687e+01  -4.97880384127106223602e-01  7.70057682341898762388e+04  8.29308749776981567265e+04  5.14080563624007247370e+00  5.63959896825404899401e-03  1.81740666670351572520e+02  1.28933729053985746127e+00  5.00000000000000027756e-02  4.49219999991302074704e+01  1.80000543995693040866e-01
9.42222222222222285382e+01  -7.61001918465263926805e+00  9.89559977617905246916e+02  9.07000415667473873782e+01  1.22374446984554263729e+00  7.43102708283101237612e+04  9.48982422098018432735e+04  6.49736737828067401068e+00  5.52782317460305625684e-03  1.84045333329648428844e+02  1.53666270946014282828e+00  5.00000000000000027756e-02  4.43780000008697967928e+01  5.09999296005573699020e-01
9.42291666666666714036e+01  -7.61997601918471278992e+00  9.89569990407673913069e+02  9.14599232613910686496e+01  2.86898661428576540189e+00  7.16147735946504544700e+04  1.06865609362306087860e+05  6.47015369899494441341e+00  5.43448769841322135155e-03  1.86349999988940538742e+02  1.78398812837992193359e+00  5.00000000000000027756e-02  4.38340000026105087727e+01  6.39997072029422908734e-01
