      1.040000000000e+02      1.850729700456e+00      9.618276452979e-02      4.479691221747e-01      6.523711462451e-01      1.033978892981e+00      5.907707910218e-01      3.898491875403e-02      2.975668008541e-02      1.092831282420e-01      7.181616719251e-02      3.384650643122e-01      3.747060149960e-02      3.304434976348e-02      6.363701991326e-01
      1.040069444444e+02      1.852113214606e+00      9.615595541883e-02      4.429883477810e-01      6.498122564918e-01      1.032349764046e+00      5.914200367555e-01      3.868189640425e-02      2.975458961343e-02      1.096483813406e-01      7.203009829602e-02      3.217807136070e-01      3.670429685834e-02      3.258376502595e-02      6.037649748064e-01
      1.040138888889e+02      1.853496728757e+00      9.612914630786e-02      4.380075733873e-01      6.472533667384e-01      1.030720635112e+00      5.920692824892e-01      3.837887405446e-02      2.975249914146e-02      1.100136344391e-01      7.224402939953e-02      3.050963629017e-01      3.593799221709e-02      3.212318028843e-02      5.711597504802e-01
      1.040208333333e+02      1.854880242907e+00      9.610233719689e-02      4.330267989936e-01      6.446944769850e-01      1.029091506177e+00      5.927185282230e-01      3.807585170468e-02      2.975040866949e-02      1.103788875376e-01      7.245796050305e-02      2.884120121965e-01      3.517168757583e-02      3.166259555090e-02      5.385545261540e-01
      1.040277777778e+02      1.856263757058e+00      9.607552808593e-02      4.280460245999e-01      6.421355872316e-01      1.027462377243e+00      5.933677739567e-01      3.777282935490e-02      2.974831819751e-02      1.107441406361e-01      7.267189160656e-02      2.717276614912e-01      3.440538293458e-02      3.120201081338e-02      5.059493018277e-01
      1.040347222222e+02      1.857647271208e+00      9.604871897496e-02      4.230652502062e-01      6.395766974782e-01      1.025833248308e+00      5.940170196904e-01      3.746980700512e-02      2.974622772554e-02      1.111093937346e-01      7.288582271008e-02      2.550433107860e-01      3.363907829332e-02      3.074142607585e-02      4.733440775014e-01
      1.040416666667e+02      1.859030785359e+00      9.602190986400e-02      4.180844758125e-01      6.370178077248e-01      1.024204119373e+00      5.946662654241e-01      3.716678465533e-02      2.974413725357e-02      1.114746468331e-01      7.309975381359e-02      2.383589600807e-01      3.287277365207e-02      3.028084133833e-02      4.407388531752e-01
      1.040486111111e+02      1.860414299509e+00      9.599510075303e-02      4.131037014188e-01      6.344589179714e-01      1.022574990439e+00      5.953155111578e-01      3.686376230555e-02      2.974204678159e-02      1.118398999316e-01      7.331368491711e-02      2.216746093755e-01      3.210646901082e-02      2.982025660080e-02      4.081336288490e-01
      1.040555555556e+02      1.861797813660e+00      9.596829164206e-02      4.081229270251e-01      6.319000282180e-01      1.020945861504e+00      5.959647568915e-01      3.656073995577e-02      2.973995630962e-02      1.122051530301e-01      7.352761602062e-02      2.049902586703e-01      3.134016436956e-02      2.935967186328e-02      3.755284045228e-01
      1.040625000000e+02      1.863181327810e+00      9.594148253110e-02      4.031421526314e-01      6.293411384646e-01      1.019316732570e+00      5.966140026252e-01      3.625771760599e-02      2.973786583765e-02      1.125704061286e-01      7.374154712413e-02      1.883059079650e-01      3.057385972831e-02      2.889908712576e-02      3.429231801965e-01
      1.040694444444e+02      1.864564841961e+00      9.591467342013e-02      3.981613782377e-01      6.267822487112e-01      1.017687603635e+00      5.972632483589e-01      3.595469525620e-02      2.973577536567e-02      1.129356592271e-01      7.395547822765e-02      1.716215572598e-01      2.980755508705e-02      2.843850238823e-02      3.103179558703e-01
      1.040763888889e+02      1.865948356111e+00      9.588786430916e-02      3.931806038440e-01      6.242233589578e-01      1.016058474700e+00      5.979124940926e-01      3.565167290642e-02      2.973368489370e-02      1.133009123256e-01      7.416940933116e-02      1.549372065545e-01      2.904125044580e-02      2.797791765071e-02      2.777127315441e-01
      1.040833333333e+02      1.867331870262e+00      9.586105519820e-02      3.881998294503e-01      6.216644692044e-01      1.014429345766e+00      5.985617398264e-01      3.534865055664e-02      2.973159442173e-02      1.136661654241e-01      7.438334043468e-02      1.382528558493e-01      2.827494580455e-02      2.751733291318e-02      2.451075072178e-01
      1.040902777778e+02      1.868715384412e+00      9.583424608723e-02      3.832190550566e-01      6.191055794510e-01      1.012800216831e+00      5.992109855601e-01      3.504562820686e-02      2.972950394975e-02      1.140314185226e-01      7.459727153819e-02      1.215685051441e-01      2.750864116329e-02      2.705674817566e-02      2.125022828916e-01
      1.040972222222e+02      1.870098898563e+00      9.580743697627e-02      3.782382806629e-01      6.165466896976e-01      1.011171087897e+00      5.998602312938e-01      3.474260585707e-02      2.972741347778e-02      1.143966716211e-01      7.481120264171e-02      1.048841544388e-01      2.674233652204e-02      2.659616343813e-02      1.798970585653e-01
      1.041041666667e+02      1.871482412713e+00      9.578062786530e-02      3.732575062692e-01      6.139877999442e-01      1.009541958962e+00      6.005094770275e-01      3.443958350729e-02      2.972532300581e-02      1.147619247197e-01      7.502513374522e-02      8.819980373354e-02      2.597603188078e-02      2.613557870061e-02      1.472918342391e-01
      1.041111111111e+02      1.872865926864e+00      9.575381875433e-02      3.682767318754e-01      6.114289101908e-01      1.007912830027e+00      6.011587227612e-01      3.413656115751e-02      2.972323253383e-02      1.151271778182e-01      7.523906484873e-02      7.151545302830e-02      2.520972723953e-02      2.567499396309e-02      1.146866099129e-01
