#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
9.70000000000000000000e+01  -8.59999999999999986677e-01  9.89750000000000000000e+02  1.00000000000000000000e+02  -2.79023999999999983146e+00  4.33995156250000000000e+04  4.98829726562500000000e+04  2.00000000000000000000e+00  1.78319500000000000575e-03  1.55830000000000012506e+02  3.98000000000000020428e-01  5.00000000000000027756e-02  4.60319999999999964757e+01  1.30000000000000004441e-01
9.70069444444444428655e+01  -1.03000000000000002665e+00  9.90139993605115932951e+02  1.00000000000000000000e+02  -2.63076901269800389471e+00  4.49495572887791349785e+04  6.40664166402447153814e+04  2.28792688726010506883e+00  1.73192019841271189866e-03  1.58300000003950970040e+02  4.14000256004095457119e-01  5.00000000000000027756e-02  4.56373333327020347383e+01  1.20000127998986599875e-01
9.70138888888888857309e+01  -1.04000000000000003553e+00  9.90369987210230760866e+02  1.00000000000000000000e+02  -2.73231649841190460393e+00  4.64995989525582699571e+04  7.82498606242394307628e+04  2.89377355155384075047e+00  1.68064539682542400841e-03  1.60770000007901899153e+02  4.30000512008190838298e-01  5.00000000000000027756e-02  4.52426666654040658955e+01  1.70000000000000012212e-01
9.70208333333333285964e+01  -1.10000479616305746333e+00  9.90620091127098135075e+02  1.00000000000000000000e+02  -2.95693719047683201140e+00  4.80496406163374122116e+04  9.24333046082341606962e+04  2.32734603602562284408e+00  1.62937059523813590131e-03  1.63239999985111182923e+02  4.45999296022529079231e-01  5.00000000000000027756e-02  4.48479999991522220171e+01  6.00004799951765685484e-02
9.70277777777777714618e+01  -1.17000319744210634632e+00  9.90990003197442092642e+02  9.94200159872105331260e+01  -2.91692490158970230141e+00  5.02671718708675107337e+04  1.02756966126594619709e+05  2.74395033218177442080e+00  1.51276608465621001734e-03  1.60137333328372506003e+02  4.31333098674186343757e-01  5.00000000000000027756e-02  4.46713333330508604035e+01  1.60000000000000003331e-01
9.70347222222222285382e+01  -1.33999680255789366257e+00  9.91040047961631557882e+02  9.86699872102315822531e+01  -3.22474300000000013711e+00  5.24847031291324892663e+04  1.13080627623405365739e+05  2.00000000000000000000e+00  1.39455510582002072811e-03  1.57034666671627491041e+02  4.16666901325813687773e-01  5.00000000000000027756e-02  4.44946666669491364132e+01  5.00000000000000027756e-02
9.70416666666666714036e+01  -1.32999040767388532203e+00  9.91250023980815285540e+02  9.77100143884891707557e+01  -3.31148075714542278192e+00  5.47022344795517856255e+04  1.23404289099591202103e+05  3.55634245616493771536e+00  1.27634412698407321597e-03  1.53932000014888814121e+02  4.02000703977470952299e-01  5.00000000000000027756e-02  4.43180000008477747997e+01  1.39999520004823435615e-01
9.70486111111111142691e+01  -1.43999840127884448648e+00  9.91370020783375025530e+02  9.70799712230192000106e+01  -3.24393905079324351703e+00  7.34102214238678570837e+04  1.30041208358060801402e+05  3.00082221820528616263e+00  1.22557230555553581079e-03  1.55204666662595201387e+02  4.05333226664960244445e-01  5.00000000000000027756e-02  4.40606666674899116742e+01  5.00000000000000027756e-02
9.70555555555555571345e+01  -1.55998081534797461423e+00  9.91709987210232043253e+02  9.70198848920878447188e+01  -3.21507383174563310391e+00  9.21182083681839285418e+04  1.36678127616530400701e+05  3.33405313478745712885e+00  1.17820077777775942228e-03  1.56477333331297614905e+02  4.08666613332480110898e-01  5.00000000000000027756e-02  4.38033333337449590772e+01  2.29999232006080411850e-01
9.70625000000000000000e+01  -1.71999999999999997335e+00  9.91899999999999977263e+02  9.65000000000000000000e+01  -3.22046199999999993580e+00  1.10826195312500000000e+05  1.43315046875000000000e+05  2.00000000000000000000e+00  1.13275880952380236105e-03  1.57750000000000000000e+02  4.11999999999999977351e-01  5.00000000000000027756e-02  4.35459999999999993747e+01  1.10000000000000000555e-01
