#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
1.09000000000000000000e+02  4.74000000000000021316e+00  9.98059999999999945430e+02  8.88499999999999943157e+01  -3.20205000000000017391e-01  1.20138484375000000000e+05  9.57421562500000000000e+04  5.57579064938496848924e+00  7.76660500000000020987e-03  1.70520000000000010232e+02  2.00000000000000011102e-01  5.00000000000000027756e-02  5.25080000000000026716e+01  1.30000000000000004441e-01
1.09006944444444442865e+02  4.51995523581194014184e+00  9.98199961630695952408e+02  9.09401151079121490284e+01  -1.63230418095237039822e+00  1.03302981802195718046e+05  8.57787656435605313163e+04  3.77179059434164543063e+00  7.45191419312177683737e-03  1.69587999998509189936e+02  2.14666901337087462354e-01  5.00000000000000027756e-02  5.20359999992449999695e+01  6.00003199974664946925e-02
1.09013888888888885731e+02  4.28000479616346662937e+00  9.98309979216624924447e+02  9.30899568345288059845e+01  -1.53814656507964997445e+00  8.64674792293914506445e+04  7.58153750371210480807e+04  4.39520625422549571226e+00  7.13722338624355346487e-03  1.68655999997018398062e+02  2.29333802674174941361e-01  5.00000000000000027756e-02  5.15639999984900043728e+01  1.19999696000462813261e-01
1.09020833333333328596e+02  4.16000479616305796071e+00  9.98170067146282804060e+02  9.43800431654675122672e+01  -3.92265533335129423786e-01  6.96319766565871832427e+04  6.58519844306815793971e+04  2.60772870972208536955e+00  6.82253257936533009237e-03  1.67723999999225782176e+02  2.44000223992831666298e-01  5.39999952000113705997e-02  5.10919999978981564936e+01  5.00000000000000027756e-02
1.09027777777777771462e+02  4.03998721023157436605e+00  9.98259968025578928064e+02  9.52499968025578880315e+01  -2.45990879369270859511e-01  7.18886953082944819471e+04  5.03425859664026138489e+04  2.74738302726989536140e+00  6.94934460317445708982e-03  1.67562666666408716765e+02  2.48666741330940715970e-01  5.00000000000000027756e-02  5.06539999992996854417e+01  5.00000000000000027756e-02
1.09034722222222228538e+02  3.98000319744210662165e+00  9.98250012789768447874e+02  9.50399232613894469068e+01  -6.77701565079649959067e-01  7.41454140667055180529e+04  3.48331874710973934270e+04  4.22329550996574720756e+00  7.08701325396835293824e-03  1.67401333333591281871e+02  2.53333258669059313561e-01  5.00000000000000027756e-02  5.02160000007003120004e+01  1.60000223998226553945e-01
1.09041666666666671404e+02  3.95999040767388521544e+00  9.98409918465227974593e+02  9.52299664268585956961e+01  -1.01992634285763017488e+00  7.64021327261757251108e+04  1.93237891334507366992e+04  2.82534174414587591073e+00  7.22468190476196689409e-03  1.67240000000774216460e+02  2.57999776007168335479e-01  5.00000000000000027756e-02  4.97780000021018409484e+01  5.00000000000000027756e-02
1.09048611111111114269e+02  3.83000479616346645173e+00  9.98489982414067299032e+02  9.62900047961634726335e+01  -9.19711258731298220148e-01  6.09556867914088143152e+04  3.20193685368838268914e+04  2.00000000000000000000e+00  7.38212250000006529882e-03  1.68361333329746031495e+02  2.81332586654721716890e-01  5.00000000000000027756e-02  4.99019999996033050138e+01  5.00000000000000027756e-02
1.09055555555555557135e+02  3.75002557953603377072e+00  9.98430025579535936231e+02  9.67499744204639711143e+01  -1.02660894920632284055e+00  4.55092408566419035196e+04  4.47149479403169098077e+04  2.00000000000000000000e+00  7.54056000000006155376e-03  1.69482666664873022455e+02  3.04666293327360837573e-01  5.00000000000000027756e-02  5.00259999998016482436e+01  1.00000447996453106780e-01
1.09062500000000000000e+02  3.77999999999999980460e+00  9.98559999999999945430e+02  9.61700000000000017053e+01  -1.19991399999999992509e+00  3.00627949218750000000e+04  5.74105273437500000000e+04  6.12773930778615216752e+00  7.68562428571427629781e-03  1.70604000000000013415e+02  3.28000000000000013767e-01  5.00000000000000027756e-02  5.01499999999999985789e+01  8.99999999999999966693e-02
1.09069444444444442865e+02  3.69000639488400850041e+00  9.98560051159072031624e+02  9.61100383693040498656e+01  -6.32555514285771947058e-01  4.49795142951287198230e+04  5.00950742323777594720e+04  5.93281417240674979752e+00  7.65832269841269612509e-03  1.70224666666059903264e+02  3.39333514669567570810e-01  5.00000000000000027756e-02  5.02026666667509076092e+01  1.39999744002026804690e-01
1.09076388888888885731e+02  3.65000159872115537141e+00  9.98630009592326928214e+02  9.64199872102307580235e+01  -1.83042331744973696406e-01  5.98962336683824396459e+04  4.27796211210055116680e+04  7.50826856846814472135e+00  7.63102111111111595237e-03  1.69845333332119793113e+02  3.50667029339135183363e-01  5.00000000000000027756e-02  5.02553333335018237449e+01  1.39999872000194869326e-01
1.09083333333333328596e+02  3.53999520383694266101e+00  9.98580067146282885915e+02  9.55600047961630565396e+01  1.37617766667231133937e-01  7.48129530416361667449e+04  3.54641680096332711400e+04  3.65362682948541772632e+00  7.60807920634917669162e-03  1.69466000005508931281e+02  3.61999808006144285777e-01  5.00000000000000027756e-02  5.03079999986531589684e+01  5.00000000000000027756e-02
1.09090277777777771462e+02  3.40000319744210655060e+00  9.98710006394884203473e+02  9.57199232613894395172e+01  4.71461609522100366654e-01  7.63776927054173575016e+04  3.27094739634668549115e+04  5.86520761168103810235e+00  7.67160433862429293889e-03  1.70614000001835535159e+02  3.57999936002050822559e-01  5.00000000000000027756e-02  5.00273333328845808410e+01  7.99999040007600553670e-02
1.09097222222222228538e+02  3.37999680255789325400e+00  9.98759968025578928064e+02  9.54400223820947388731e+01  3.17494304761050172292e-01  7.79424322945826424984e+04  2.99547799427831450885e+04  2.00000000000000000000e+00  7.73512947089953842306e-03  1.71761999998164469616e+02  3.54000063997949143690e-01  5.00000000000000027756e-02  4.97466666671154200685e+01  2.39999232006080392976e-01
1.09104166666666671404e+02  3.30001438848917194591e+00  9.98889937649880266690e+02  9.53200671462827955338e+01  3.97127580951636915962e-01  7.95071718437360686949e+04  2.72000860053013784636e+04  2.00000000000000000000e+00  7.79798515873018731337e-03  1.72909999994491073494e+02  3.50000191993855680472e-01  5.00000000000000027756e-02  4.94660000013468419411e+01  5.00002879971059438491e-02
1.09111111111111114269e+02  3.29999360511537798146e+00  9.98879979216624974470e+02  9.49199888089519134837e+01  1.04965714401692843810e-03  7.39129570104073791299e+04  3.93321341597842547344e+04  2.00000000000000000000e+00  7.83361677248679139085e-03  1.71501333337839866999e+02  4.25997567961093503985e-01  5.00000000000000027756e-02  4.85880000028088545605e+01  8.00001279998051456621e-02
1.09118055555555557135e+02  3.23001918465202564335e+00  9.98860051159072099836e+02  9.51399360511599212487e+01  -3.64569631746257116767e-01  6.83187421770786895650e+04  5.14641823142671273672e+04  4.58005427435013157123e+00  7.86924838624339546833e-03  1.70092666668919918038e+02  5.01998783980546758876e-01  5.00000000000000027756e-02  4.77100000014044240970e+01  2.50000511995946417265e-01
1.09125000000000000000e+02  3.18000000000000015987e+00  9.99149999999999977263e+02  9.60300000000000011369e+01  -3.58733000000000024077e-01  6.27245273437500000000e+04  6.35962304687500000000e+04  5.90556874643654428070e+00  7.90487999999999954581e-03  1.68683999999999997499e+02  5.77999999999999958256e-01  5.00000000000000027756e-02  4.68320000000000007390e+01  2.30000000000000009992e-01
1.09131944444444442865e+02  3.19999360511599162393e+00  9.99110051159072099836e+02  9.62399616306959444501e+01  -3.16291926983985449695e-01  6.31224374992587472661e+04  4.91163418238491867669e+04  5.89078189122024387103e+00  7.95678145502644144915e-03  1.72645333339669775796e+02  5.27999199987201794926e-01  5.00000000000000027756e-02  4.64239999993473730910e+01  9.99992960055737095670e-02
1.09138888888888885731e+02  3.06000319744231097374e+00  9.99190003197442365490e+02  9.56899840127884431240e+01  -8.70450680953337330159e-01  6.35203476547674872563e+04  3.46364531789483735338e+04  8.27835005779954080651e+00  8.00868291005288335249e-03  1.76606666679339554094e+02  4.77998399974403631596e-01  5.00000000000000027756e-02  4.60159999986947454431e+01  8.00000799998782097244e-02
1.09145833333333328596e+02  3.02999520383694243009e+00  9.99210095923261178541e+02  9.64499856115108258336e+01  -1.33320096666520404582e+00  6.39182578102762345225e+04  2.01565645340475603007e+04  4.28132140475384126432e+00  8.06058436507932525583e-03  1.80567999987865647427e+02  4.28001119964158294184e-01  5.00000000000000027756e-02  4.56080000004478804954e+01  1.20000623993729543804e-01
1.09152777777777771462e+02  2.95000000000000017764e+00  9.99220012789768475159e+02  9.61400511590737067991e+01  -1.28506894285437556213e+00  6.06645638081467695883e+04  2.06413085928466534824e+04  3.86972215034522815102e+00  8.04810338624340100566e-03  1.78039333329290286656e+02  4.51333706654703514793e-01  5.00000000000000027756e-02  4.57013333334825588850e+01  5.00000000000000027756e-02
