290   1.13  1
295   0.87  1
300   0.66  1
305   0.49  1
310   0.37  1
315   0.28  1
320   0.20  1
325   0.16  1
330   0.12  1
335   0.09  1
340   0.07  1
345   0.05  1
350   0.03  1



