#Compound                    Mass                        parameter_A              parameter_B
C732CO                       158.151900000000             9.781351930495          4842.303482314342
MMALNACO2H                   193.111600000000            12.738679769273          6521.452498142543
C728OH                       162.183700000000            11.991154630783          6113.039720435475
INANCO                       224.125600000000            11.335154700010          5771.942107464887
C44OOH                       134.087400000000            11.290915001748          5679.690657570174
LIMCOOH                      186.248100000000            10.612656282136          5397.616213956433
MACRNBCO2H                   165.101500000000            11.116337053755          5486.619342378593
C516O                        147.106100000000            10.149197406097          4994.737780643076
C58AOOH                      150.129900000000            12.083445392992          6138.310756239168
HMVKBCO2H                    132.114600000000            10.249065644302          5089.151680693195
DNPHENO2                     265.111300000000            12.097700560441          6151.954863317558
NC71OOH                      219.148900000000            11.434459237443          5923.615631072281
C915OOH                      186.205100000000             9.666981591908          4853.245559153445
C57NO3CO2H                   195.127500000000            14.400768857167          7503.035054470188
BZEMUCCO                     158.108800000000            10.222492362288          5096.661166539001
C732CO3H                     204.177300000000            12.092265801348          6270.016854677816
NC4DCO2H                     145.070300000000            10.379937669732          5221.150136314139
INDHCHO                      179.128100000000            11.044585300449          5486.106791405771
NC4MDCO2H                    159.096900000000            10.510000960398          5307.652944662163
C914OOH                      200.188600000000            10.606872644110          5451.624709536191
LMLKAOH                      186.205100000000             9.830772363639          4925.152564839408
INCNCO3H                     256.124400000000            13.436893369028          6931.332221101329
C731CO2H                     172.178500000000            10.210007811181          5125.328836530967
C916OH                       186.205100000000             9.925958144089          4956.700837302931
C919OOH                      202.204500000000            11.129243440217          5732.140153683885
LIMALOOH                     218.246900000000            12.901746944211          6784.041627973770
HOCH2COCO2H                  104.061500000000             9.906522017513          4867.415997429025
INDHPAN                      256.124400000000            12.049750878528          6165.666673359113
HOCO3C4OOH                   120.103900000000             9.862735138854          4906.550033833900
C813OH                       190.193800000000            13.710134208908          7184.383878626003
C4M2ALOHNO3                  177.112200000000            10.197696480508          5000.725952655275
C536O2                       181.034800000000            10.110359073754          4904.729654571369
LIMAOOH                      186.248100000000            10.056911601063          5005.850113547546
NTLFUOOH                     193.111600000000            10.961745372234          5683.315885349715
C106OH                       200.231600000000             9.865284538584          4967.444258002926
C813O2                       205.185200000000            10.587449906873          5274.606644285878
C818OH                       174.194400000000            10.650442105248          5408.900623661489
MACRNCO3H                    181.100900000000            11.024772356660          5464.762299216432
MACRNPAN                     226.098400000000             9.821618192538          4852.161496371152
C88CO3H                      200.188600000000             9.532229934598          4793.199425126867
