          INB1O      1.20      5.00      6.00      1.00        180.136       6.25e-10       1.81e+10
        NC6PAN1      1.57      7.00     11.00      2.00        294.129       1.55e-13       4.51e+06
        INCNCHO      1.60      5.00      8.00      2.00        224.126       1.27e-11       3.67e+08
        INANPAN      2.40      5.00     12.00      3.00        301.122       1.15e-13       3.33e+06
        C132OOH      0.38     13.00      5.00      0.00        258.311       9.28e-16       2.69e+04
        HIEB1O2      1.20      5.00      6.00      0.00        165.121       2.11e-10       6.11e+09
        C9DCOOH      0.44      9.00      4.00      0.00        184.189       3.14e-10       9.11e+09
     INB1NBCO3H      2.00      5.00     10.00      2.00        256.124       3.21e-15       9.30e+04
       NC61CO3H      1.29      7.00      9.00      1.00        249.132       3.48e-14       1.01e+06
        C517OOH      0.80      5.00      4.00      0.00        134.131       4.26e-10       1.24e+10
         C89PAN      0.67      9.00      6.00      1.00        231.203       4.28e-08       1.24e+12
       C827CO2H      0.44      9.00      4.00      0.00        186.205       1.27e-10       3.68e+09
       C137CO3H      0.36     14.00      5.00      0.00        270.322       2.24e-14       6.50e+05
     C6TRONOHO2      1.00      6.00      6.00      0.00        175.116       3.70e-08       1.07e+12
        C134OOH      0.54     13.00      7.00      0.00        288.294       1.96e-19       5.68e+00
       C618CO2H      0.57      7.00      4.00      0.00        158.152       1.35e-09       3.91e+10
          C734O      0.71      7.00      5.00      0.00        175.159       2.66e-11       7.72e+08
         C825CO      0.50      8.00      4.00      0.00        172.179       3.65e-12       1.06e+08
         C1215O      0.42     12.00      5.00      0.00        243.276       6.59e-12       1.91e+08
       NC524NO3      1.80      5.00      9.00      2.00        242.141       3.13e-18       9.07e+01
       NC102OOH      0.70     10.00      7.00      1.00        261.229       4.03e-14       1.17e+06
           BCCO      0.13     15.00      2.00      0.00        237.358       4.72e-09       1.37e+11
       NC730OOH      1.00      7.00      7.00      1.00        223.181       6.64e-09       1.93e+11
        C515OOH      1.00      5.00      5.00      0.00        146.098       5.22e-10       1.51e+10
          C148O      0.36     14.00      5.00      0.00        269.139       2.46e-10       7.15e+09
       C518CO2H      0.50      6.00      3.00      0.00        130.142       2.16e-09       6.27e+10
      ISOP34OOH      0.60      5.00      3.00      0.00        118.131       4.71e-08       1.36e+12
     H13CO2CO3H      1.50      4.00      6.00      0.00        150.087       5.48e-13       1.59e+07
        C1213OH      0.50     12.00      6.00      0.00        260.284       3.12e-20       9.05e-01
        C516OOH      1.20      5.00      6.00      0.00        164.113       1.72e-16       4.98e+03
       NC623OOH      1.17      6.00      7.00      1.00        209.154       3.22e-08       9.33e+11
          C139O      0.31     13.00      4.00      0.00        241.303       1.15e-12       3.34e+07
        C822OOH      0.38      8.00      3.00      0.00        158.195       1.60e-08       4.64e+11
          C87CO      0.50      8.00      4.00      0.00        170.163       3.97e-09       1.15e+11
        HMVKNO3      1.50      4.00      6.00      1.00        165.101       1.60e-12       4.65e+07
        C1213O2      0.58     12.00      7.00      0.00        275.275       4.48e-15       1.30e+05
         C824CO      0.38      8.00      3.00      0.00        156.179       1.80e-08       5.22e+11
         C133CO      0.38     13.00      5.00      0.00        256.295       3.34e-14       9.69e+05
        C151OOH      0.40     15.00      6.00      0.00        302.363       8.26e-22       2.39e-02
          C510O      1.20      5.00      6.00      1.00        178.120       4.47e-08       1.30e+12
          C117O      0.36     11.00      4.00      0.00        213.250       1.22e-09       3.53e+10
       NC728OOH      1.00      7.00      7.00      1.00        223.181       6.64e-09       1.93e+11
       C923CO3H      0.40     10.00      4.00      0.00        200.232       3.01e-09       8.73e+10
        C820OOH      0.75      8.00      6.00      0.00        204.177       1.00e-14       2.90e+05
     C235C6CO3H      0.86      7.00      6.00      0.00        188.135       9.18e-11       2.66e+09
        INB2OOH      1.40      5.00      7.00      1.00        197.143       2.24e-15       6.51e+04
         C719O2      0.71      7.00      5.00      0.00        175.159       5.86e-08       1.70e+12
          C128O      0.33     12.00      4.00      0.00        227.277       2.84e-10       8.24e+09
        PXYFUOH      0.80      5.00      4.00      0.00        132.115       4.74e-10       1.37e+10
        C1211O2      0.42     12.00      5.00      0.00        243.276       3.20e-10       9.28e+09
          INDOH      1.20      5.00      6.00      1.00        181.144       2.17e-13       6.29e+06
         BCLKCO      0.29     14.00      4.00      0.00        253.314       1.11e-09       3.21e+10
          INDO2      1.40      5.00      7.00      1.00        196.135       3.02e-09       8.75e+10
     MMALNHYOOH      1.20      5.00      6.00      0.00        162.097       4.38e-11       1.27e+09
         C9DCOH      0.33      9.00      3.00      0.00        168.190       9.80e-09       2.84e+11
         C719OH      0.57      7.00      4.00      0.00        160.168       7.84e-12       2.27e+08
         C717OH      0.57      7.00      4.00      0.00        158.152       2.22e-09       6.45e+10
        C918CHO      0.20     10.00      2.00      0.00        168.233       7.52e-08       2.18e+12
          C525O      1.00      5.00      5.00      0.00        149.122       1.20e-11       3.47e+08
        C145OOH      0.50     14.00      7.00      0.00        304.336       1.65e-22       4.77e-03
        C1215CO      0.42     12.00      5.00      0.00        242.268       6.87e-14       1.99e+06
        C918OOH      0.44      9.00      4.00      0.00        186.205       4.80e-10       1.39e+10
         IECPAN      1.40      5.00      7.00      1.00        193.112       2.39e-08       6.92e+11
         HIEB1O      1.00      5.00      5.00      0.00        149.122       2.66e-11       7.72e+08
     INB1HPCO3H      1.80      5.00      9.00      1.00        227.126       9.03e-17       2.62e+03
        C107OOH      0.40     10.00      4.00      0.00        200.232       1.42e-10       4.12e+09
       C517CO3H      0.83      6.00      5.00      0.00        162.141       2.19e-10       6.35e+09
          C51OH      0.60      5.00      3.00      0.00        118.131       2.07e-08       6.02e+11
        C826OOH      0.62      8.00      5.00      0.00        190.194       6.06e-14       1.76e+06
     H3C25C5CHO      0.67      6.00      4.00      0.00        144.125       1.15e-08       3.33e+11
      INB1HPPAN      2.20      5.00     11.00      2.00        272.124       4.86e-15       1.41e+05
       LMLKBOOH      0.56      9.00      5.00      0.00        202.204       2.24e-12       6.49e+07
          C57OH      0.80      5.00      4.00      0.00        134.131       4.81e-11       1.40e+09
      MMALNBPAN      2.00      5.00     10.00      2.00        254.108       1.04e-11       3.00e+08
        BCKBOOH      0.29     14.00      4.00      0.00        256.338       6.66e-14       1.93e+06
        C537OOH      1.40      5.00      7.00      0.00        182.043       6.94e-17       2.01e+03
       C618CO3H      0.71      7.00      5.00      0.00        174.151       7.29e-09       2.12e+11
         C1214O      0.33     12.00      4.00      0.00        227.277       2.83e-10       8.22e+09
        C614OOH      0.83      6.00      5.00      0.00        162.141       3.24e-12       9.40e+07
        NBCALOH      0.40     15.00      6.00      1.00        315.362       4.70e-10       1.36e+10
           BCBO      0.13     15.00      2.00      0.00        237.358       3.40e-08       9.87e+11
       HYETHO2H      1.50      2.00      3.00      0.00         78.067       8.15e-08       2.37e+12
      NAPINBOOH      0.50     10.00      5.00      1.00        231.246       5.55e-11       1.61e+09
        C514NO3      1.00      5.00      5.00      1.00        161.113       1.84e-08       5.35e+11
        C717OOH      0.71      7.00      5.00      0.00        174.151       5.30e-11       1.54e+09
      HOPINONIC      0.40     10.00      4.00      0.00        200.232       2.44e-13       7.07e+06
        C5PAN18      1.60      5.00      8.00      2.00        222.110       3.96e-08       1.15e+12
         C527O2      1.20      5.00      6.00      0.00        165.121       1.35e-08       3.90e+11
         C826OH      0.50      8.00      4.00      0.00        174.194       6.68e-12       1.94e+08
        BCLKCCO      0.29     14.00      4.00      0.00        252.306       2.30e-11       6.67e+08
           C98O      0.44      9.00      4.00      0.00        187.213       1.53e-08       4.45e+11
        C719OOH      0.71      7.00      5.00      0.00        176.167       5.36e-14       1.55e+06
       HM22CO3H      0.80      5.00      4.00      0.00        134.131       6.97e-08       2.02e+12
         C820O2      0.75      8.00      6.00      0.00        203.169       6.91e-09       2.00e+11
      INB1NBCO3      2.00      5.00     10.00      2.00        255.117       7.05e-08       2.04e+12
        C730OOH      0.71      7.00      5.00      0.00        178.183       4.10e-15       1.19e+05
         C826O2      0.62      8.00      5.00      0.00        189.186       3.10e-08       8.99e+11
       C827CO3H      0.56      9.00      5.00      0.00        202.204       6.91e-10       2.01e+10
      HO12CO3C4      0.75      4.00      3.00      0.00        104.105       4.65e-08       1.35e+12
       C729CO3H      0.50      8.00      4.00      0.00        172.179       3.07e-08       8.91e+11
         C521OH      0.80      5.00      4.00      0.00        132.115       2.01e-10       5.83e+09
        BCALACO      0.20     15.00      3.00      0.00        250.333       2.90e-10       8.42e+09
        C1310CO      0.38     13.00      5.00      0.00        256.295       7.57e-17       2.20e+03
       LIMALNO3      0.60     10.00      6.00      1.00        247.245       5.35e-08       1.55e+12
        C734OOH      0.86      7.00      6.00      0.00        192.167       2.26e-17       6.56e+02
         C136OH      0.15     13.00      2.00      0.00        210.313       1.24e-09       3.61e+10
        NC102O2      0.70     10.00      7.00      1.00        260.221       6.57e-09       1.91e+11
          BCKET      0.07     14.00      1.00      0.00        206.324       9.53e-08       2.76e+12
       HPC52OOH      1.20      5.00      6.00      0.00        166.129       6.40e-15       1.86e+05
         LIMALO      0.40     10.00      4.00      0.00        201.240       1.78e-09       5.17e+10
      NAPINAOOH      0.50     10.00      5.00      1.00        231.246       5.55e-11       1.61e+09
         BCKAOO      0.29     14.00      4.00      0.00        254.322       1.33e-09       3.85e+10
         BCKAOH      0.21     14.00      3.00      0.00        240.339       2.42e-12       7.01e+07
      NPXYFUOOH      1.40      5.00      7.00      1.00        193.112       3.10e-12       9.00e+07
        LIMALO2      0.50     10.00      5.00      0.00        217.239       6.26e-09       1.82e+11
         C152O2      0.40     15.00      6.00      0.00        301.355       1.28e-11       3.73e+08
        C142NO3      0.36     14.00      5.00      1.00        285.336       2.99e-08       8.68e+11
        C720OOH      0.43      7.00      3.00      0.00        144.168       1.58e-09       4.59e+10
        NBCKOOH      0.43     14.00      6.00      1.00        301.336       2.34e-09       6.78e+10
          C58OH      0.80      5.00      4.00      0.00        134.131       4.81e-11       1.40e+09
       C830CO2H      0.33      9.00      3.00      0.00        170.206       2.82e-09       8.18e+10
       BCLKBOOH      0.36     14.00      5.00      0.00        270.322       7.44e-15       2.16e+05
         C152OH      0.33     15.00      5.00      0.00        286.364       2.19e-15       6.36e+04
         C141OO      0.36     14.00      5.00      0.00        270.322       5.54e-13       1.61e+07
        LIMALOH      0.40     10.00      4.00      0.00        202.248       1.26e-12       3.66e+07
     INANCOCO2H      1.80      5.00      9.00      2.00        238.109       3.00e-14       8.71e+05
       LIMALAOH      0.30     10.00      3.00      0.00        184.232       3.05e-09       8.85e+10
       C1013OOH      0.40     10.00      4.00      0.00        202.248       3.43e-09       9.94e+10
         C87PAN      0.89      9.00      8.00      1.00        261.185       3.59e-11       1.04e+09
        C722OOH      0.71      7.00      5.00      0.00        176.167       3.77e-13       1.09e+07
       INDHPCHO      1.40      5.00      7.00      1.00        195.127       1.88e-13       5.46e+06
      INB1NAPAN      2.40      5.00     12.00      3.00        301.122       8.07e-14       2.34e+06
        C721OOH      0.57      7.00      4.00      0.00        160.168       4.89e-11       1.42e+09
        INCNPAN      2.40      5.00     12.00      3.00        301.122       2.20e-13       6.37e+06
          C722O      0.57      7.00      4.00      0.00        159.160       6.01e-08       1.74e+12
         BCKAO2      0.29     14.00      4.00      0.00        255.330       6.19e-09       1.80e+11
      C413COOOH      1.00      4.00      4.00      0.00        118.088       5.88e-08       1.71e+12
         HIEB2O      1.00      5.00      5.00      0.00        149.122       5.71e-11       1.66e+09
         INB1OH      1.20      5.00      6.00      1.00        181.144       9.73e-14       2.82e+06
        C1212OH      0.42     12.00      5.00      0.00        244.284       1.04e-17       3.01e+02
         C59OOH      1.00      5.00      5.00      0.00        150.130       1.29e-13       3.75e+06
        C116CHO      0.25     12.00      3.00      0.00        210.269       1.90e-09       5.51e+10
       C729CO2H      0.38      8.00      3.00      0.00        156.179       6.06e-09       1.76e+11
      NOPINCNO3      0.44      9.00      4.00      1.00        199.204       2.73e-08       7.92e+11
          BCALO      0.27     15.00      4.00      0.00        269.357       7.24e-12       2.10e+08
      C57NO3PAN      2.00      5.00     10.00      2.00        256.124       2.39e-13       6.92e+06
           BCAO      0.13     15.00      2.00      0.00        237.358       2.07e-08       6.00e+11
           BCAL      0.13     15.00      2.00      0.00        236.350       4.67e-09       1.35e+11
         INB1O2      1.40      5.00      7.00      1.00        196.135       3.02e-09       8.75e+10
       C1011OOH      0.30     10.00      3.00      0.00        186.248       4.44e-09       1.29e+11
        C126CHO      0.15     13.00      2.00      0.00        208.297       1.09e-08       3.17e+11
         C148CO      0.36     14.00      5.00      0.00        268.131       3.51e-12       1.02e+08
      INB1NBPAN      2.40      5.00     12.00      3.00        301.122       8.07e-14       2.34e+06
         C623OH      0.67      6.00      4.00      0.00        148.157       3.35e-12       9.72e+07
        BCALNO3      0.40     15.00      6.00      1.00        315.362       2.17e-10       6.31e+09
         C623O2      0.83      6.00      5.00      0.00        163.149       4.54e-08       1.32e+12
        C827OOH      0.50      8.00      4.00      0.00        174.194       1.45e-09       4.20e+10
        C133NO3      0.54     13.00      7.00      1.00        303.308       1.03e-10       2.98e+09
        C46CO3H      0.80      5.00      4.00      0.00        132.115       1.69e-08       4.90e+11
     PERPINONIC      0.40     10.00      4.00      0.00        200.232       4.49e-09       1.30e+11
          C812O      0.50      8.00      4.00      0.00        173.186       6.35e-10       1.84e+10
      INDHPCO3H      1.80      5.00      9.00      1.00        227.126       9.03e-17       2.62e+03
     MMALNACO2H      1.40      5.00      7.00      1.00        193.112       9.04e-14       2.62e+06
        C625OOH      0.83      6.00      5.00      0.00        164.156       2.54e-14       7.36e+05
       C830CO3H      0.44      9.00      4.00      0.00        186.205       1.41e-08       4.08e+11
       C1215NO3      0.58     12.00      7.00      1.00        289.282       2.50e-10       7.27e+09
         C128CO      0.33     12.00      4.00      0.00        226.269       4.04e-12       1.17e+08
          BCAOH      0.13     15.00      2.00      0.00        238.366       3.56e-11       1.03e+09
          BCAOO      0.20     15.00      3.00      0.00        252.349       1.30e-08       3.77e+11
          C88OH      0.38      8.00      3.00      0.00        156.179       5.17e-08       1.50e+12
        INAHPAN      2.00      5.00     10.00      2.00        256.124       7.13e-13       2.07e+07
        C915NO3      0.56      9.00      5.00      1.00        215.203       2.92e-09       8.48e+10
        MVKOHBO      1.00      4.00      4.00      0.00        119.096       2.15e-08       6.23e+11
        NC4CO2H      1.00      5.00      5.00      1.00        161.113       1.90e-09       5.52e+10
        C736OOH      0.57      7.00      4.00      0.00        158.152       9.61e-10       2.79e+10
         C513OH      0.80      5.00      4.00      0.00        132.115       3.84e-10       1.11e+10
      PRNO3CO2H      1.67      3.00      5.00      1.00        135.076       6.78e-08       1.97e+12
         C108OH      0.40     10.00      4.00      0.00        200.232       1.69e-10       4.89e+09
          BCAO2      0.20     15.00      3.00      0.00        253.357       5.51e-08       1.60e+12
         BCLKAO      0.29     14.00      4.00      0.00        253.314       1.11e-09       3.21e+10
      MMALNAPAN      2.00      5.00     10.00      2.00        254.108       1.04e-11       3.00e+08
       C1212OOH      0.50     12.00      6.00      0.00        260.284       5.53e-20       1.61e+00
          C144O      0.29     14.00      4.00      0.00        255.330       3.04e-11       8.81e+08
       NORPINIC      0.50      8.00      4.00      0.00        172.179       1.11e-11       3.23e+08
           INDO      1.20      5.00      6.00      1.00        180.136       6.25e-10       1.81e+10
        LMLKBCO      0.44      9.00      4.00      0.00        184.189       1.64e-09       4.77e+10
        C811PAN      0.78      9.00      7.00      1.00        247.202       3.93e-11       1.14e+09
          BCCO2      0.20     15.00      3.00      0.00        253.357       1.35e-08       3.90e+11
        C535OOH      1.40      5.00      7.00      0.00        180.113       2.55e-14       7.39e+05
        C147OOH      0.43     14.00      6.00      0.00        286.321       1.08e-18       3.14e+01
       C131CO2H      0.29     14.00      4.00      0.00        254.322       1.29e-13       3.74e+06
        C148OOH      0.43     14.00      6.00      0.00        286.142       5.57e-15       1.62e+05
          BCCOH      0.13     15.00      2.00      0.00        238.366       5.97e-12       1.73e+08
         C917OH      0.33      9.00      3.00      0.00        170.206       1.12e-08       3.23e+11
        C627OOH      0.67      6.00      4.00      0.00        146.141       5.44e-09       1.58e+11
       ISOPAOOH      0.60      5.00      3.00      0.00        118.131       9.24e-09       2.68e+11
       C141CO3H      0.27     15.00      4.00      0.00        268.349       1.29e-11       3.73e+08
         NC4OOA      1.50      4.00      6.00      1.00        165.101       7.21e-08       2.09e+12
        C141OOH      0.21     14.00      3.00      0.00        240.339       3.23e-11       9.37e+08
         BCALO2      0.33     15.00      5.00      0.00        285.356       2.48e-11       7.21e+08
     INB1NACO3H      2.00      5.00     10.00      2.00        256.124       3.21e-15       9.30e+04
        IEACO3H      1.00      5.00      5.00      0.00        148.114       6.22e-09       1.81e+11
        C141OOA      0.36     14.00      5.00      0.00        270.322       5.54e-13       1.61e+07
        C109OOH      0.40     10.00      4.00      0.00        200.232       6.08e-11       1.76e+09
        BCALCO2      0.27     15.00      4.00      0.00        267.341       2.79e-08       8.11e+11
          INCCO      1.20      5.00      6.00      1.00        179.128       1.79e-11       5.19e+08
        BCALAO2      0.27     15.00      4.00      0.00        267.341       2.79e-08       8.11e+11
     IBUTOLBO2H      0.75      4.00      3.00      0.00        106.120       4.50e-08       1.31e+12
        BCALAOH      0.20     15.00      3.00      0.00        252.349       1.12e-11       3.25e+08
        C513OOH      1.00      5.00      5.00      0.00        148.114       6.27e-12       1.82e+08
         C537O2      1.40      5.00      7.00      0.00        181.035       5.27e-10       1.53e+10
        C146OOH      0.36     14.00      5.00      0.00        270.322       1.94e-14       5.63e+05
         C918OH      0.33      9.00      3.00      0.00        170.206       1.53e-08       4.45e+11
        BCALCOH      0.20     15.00      3.00      0.00        252.349       1.12e-11       3.25e+08
        C920OOH      0.44      9.00      4.00      0.00        188.221       4.31e-12       1.25e+08
         BCALOH      0.27     15.00      4.00      0.00        270.365       3.68e-15       1.07e+05
       C928CO2H      0.40     10.00      4.00      0.00        200.232       2.70e-11       7.84e+08
         BCALOO      0.29     14.00      4.00      0.00        254.322       1.33e-09       3.85e+10
       C515CO3H      1.00      6.00      6.00      0.00        174.108       2.12e-10       6.16e+09
        C1214O2      0.42     12.00      5.00      0.00        243.276       9.64e-10       2.80e+10
        C46CO2H      0.60      5.00      3.00      0.00        116.115       2.06e-09       5.98e+10
         C107OH      0.30     10.00      3.00      0.00        184.232       7.88e-09       2.29e+11
         C145O2      0.50     14.00      7.00      0.00        303.328       1.59e-15       4.60e+04
          C728O      0.57      7.00      4.00      0.00        161.176       1.91e-09       5.55e+10
         C812O2      0.62      8.00      5.00      0.00        189.186       3.05e-09       8.84e+10
        C139OOH      0.38     13.00      5.00      0.00        258.311       2.23e-18       6.47e+01
          C813O      0.62      8.00      5.00      0.00        189.186       1.03e-11       2.98e+08
         C535O2      1.40      5.00      7.00      0.00        179.105       4.18e-08       1.21e+12
         C732CO      0.57      7.00      4.00      0.00        158.152       4.35e-10       1.26e+10
        BCLKACO      0.29     14.00      4.00      0.00        252.306       2.30e-11       6.67e+08
       C721CO3H      0.62      8.00      5.00      0.00        188.178       7.50e-11       2.18e+09
        HMACROH      1.00      4.00      4.00      0.00        120.104       5.41e-12       1.57e+08
        C630OOH      0.67      6.00      4.00      0.00        146.141       6.33e-11       1.84e+09
       C718CO2H      0.50      8.00      4.00      0.00        172.179       2.80e-10       8.13e+09
        C137OOH      0.31     13.00      4.00      0.00        242.311       1.03e-14       2.98e+05
        C1214OH      0.33     12.00      4.00      0.00        228.285       1.93e-13       5.61e+06
        C515PAN      1.33      6.00      8.00      1.00        219.106       4.96e-10       1.44e+10
         C142O2      0.29     14.00      4.00      0.00        255.330       4.55e-09       1.32e+11
        C144OOH      0.36     14.00      5.00      0.00        272.337       1.87e-16       5.41e+03
         C129O2      0.42     12.00      5.00      0.00        241.260       1.59e-08       4.60e+11
        BCLKCOH      0.29     14.00      4.00      0.00        254.322       6.92e-13       2.01e+07
         C127O2      0.33     12.00      4.00      0.00        227.277       4.09e-08       1.19e+12
          C145O      0.43     14.00      6.00      0.00        287.329       3.25e-16       9.44e+03
       C1311OOH      0.31     13.00      4.00      0.00        242.311       4.69e-14       1.36e+06
     MCOCOMOOOH      1.25      4.00      5.00      0.00        134.087       8.36e-08       2.42e+12
        C67CO3H      0.83      6.00      5.00      0.00        162.141       1.82e-09       5.29e+10
           INCO      1.20      5.00      6.00      1.00        180.136       1.96e-09       5.68e+10
         C127OH      0.25     12.00      3.00      0.00        212.285       1.68e-11       4.88e+08
          C152O      0.33     15.00      5.00      0.00        285.356       3.79e-12       1.10e+08
      HPC52CO3H      1.60      5.00      8.00      0.00        198.128       1.97e-18       5.72e+01
        C136OOH      0.23     13.00      3.00      0.00        226.312       6.58e-11       1.91e+09
         C129OH      0.33     12.00      4.00      0.00        226.269       4.39e-12       1.27e+08
        BCLKCO2      0.36     14.00      5.00      0.00        269.313       3.08e-09       8.94e+10
         C142OH      0.21     14.00      3.00      0.00        240.339       1.64e-12       4.75e+07
        C824OOH      0.50      8.00      4.00      0.00        174.194       1.48e-11       4.28e+08
       C131CO3H      0.36     14.00      5.00      0.00        270.322       8.32e-13       2.41e+07
       C1313OOH      0.38     13.00      5.00      0.00        258.311       2.52e-16       7.30e+03
        MVKOHAO      1.00      4.00      4.00      0.00        119.096       8.16e-08       2.37e+12
          C819O      0.50      8.00      4.00      0.00        173.186       3.88e-08       1.13e+12
        C143NO3      0.43     14.00      6.00      1.00        301.336       8.41e-10       2.44e+10
      INB1HPCHO      1.40      5.00      7.00      1.00        195.127       1.88e-13       5.46e+06
        C916OOH      0.56      9.00      5.00      0.00        202.204       2.93e-12       8.50e+07
       CO2N3PAN      2.25      4.00      9.00      2.00        224.083       3.48e-09       1.01e+11
       BPINAOOH      0.30     10.00      3.00      0.00        186.248       2.84e-11       8.24e+08
     C6145COOOH      0.83      6.00      5.00      0.00        160.125       1.01e-10       2.92e+09
        C152NO3      0.47     15.00      7.00      1.00        331.361       1.11e-10       3.22e+09
       C141CO2H      0.20     15.00      3.00      0.00        252.349       2.31e-12       6.70e+07
     MMALNACO3H      1.60      5.00      8.00      1.00        209.111       8.29e-13       2.41e+07
        C128OOH      0.42     12.00      5.00      0.00        244.284       2.01e-15       5.83e+04
          C535O      1.20      5.00      6.00      0.00        163.106       9.35e-09       2.71e+11
       APINBNO3      0.40     10.00      4.00      1.00        215.246       2.81e-09       8.15e+10
      C58NO3PAN      2.00      5.00     10.00      2.00        256.124       2.39e-13       6.92e+06
          C625O      0.67      6.00      4.00      0.00        147.149       1.06e-08       3.07e+11
       HM22CO2H      0.60      5.00      3.00      0.00        118.131       9.92e-09       2.88e+11
        MACRNO3      1.25      4.00      5.00      1.00        149.102       2.00e-08       5.79e+11
      C4M2AL2OH      0.80      5.00      4.00      0.00        132.115       1.74e-09       5.05e+10
        C718NO3      0.71      7.00      5.00      1.00        189.166       3.36e-08       9.75e+11
        C810NO3      0.62      8.00      5.00      1.00        203.192       1.40e-09       4.06e+10
       C928CO3H      0.50     10.00      5.00      0.00        216.231       1.54e-10       4.47e+09
        C917OOH      0.44      9.00      4.00      0.00        186.205       1.99e-10       5.76e+09
      LIMALBOOH      0.40     10.00      4.00      0.00        200.232       3.85e-11       1.12e+09
       NISOPNO3      1.20      5.00      6.00      2.00        192.127       6.29e-08       1.82e+12
     CO23C4CO3H      1.00      5.00      5.00      0.00        146.098       5.00e-08       1.45e+12
        MACRNOO      1.50      4.00      6.00      1.00        165.101       9.18e-08       2.66e+12
       APINCNO3      0.40     10.00      4.00      1.00        215.246       1.11e-09       3.22e+10
        C511OOH      0.80      5.00      4.00      0.00        132.115       2.97e-08       8.62e+11
         C734OH      0.71      7.00      5.00      0.00        176.167       2.09e-15       6.07e+04
         C736OH      0.43      7.00      3.00      0.00        142.153       2.24e-08       6.50e+11
         BCALBO      0.20     15.00      3.00      0.00        251.341       5.42e-09       1.57e+11
       INDHPCO3      1.80      5.00      9.00      1.00        226.118       1.32e-08       3.83e+11
          C97OH      0.33      9.00      3.00      0.00        172.221       8.52e-10       2.47e+10
         C730OH      0.57      7.00      4.00      0.00        162.184       6.66e-13       1.93e+07
       MVKOHAOH      1.00      4.00      4.00      0.00        120.104       2.05e-12       5.95e+07
      OCCOHCOOH      1.33      3.00      4.00      0.00        106.077       6.86e-09       1.99e+11
       PINALOOH      0.40     10.00      4.00      0.00        200.232       1.42e-10       4.12e+09
       NC1313OH      0.46     13.00      6.00      1.00        287.309       3.05e-09       8.86e+10
      MVKOHAOOH      1.25      4.00      5.00      0.00        136.103       1.29e-13       3.74e+06
     INB1NACO2H      1.80      5.00      9.00      2.00        240.125       3.19e-16       9.26e+03
      LIMALAOOH      0.40     10.00      4.00      0.00        200.232       9.54e-11       2.77e+09
         IEAPAN      1.40      5.00      7.00      1.00        193.112       4.18e-08       1.21e+12
      INANCOPAN      2.40      5.00     12.00      3.00        299.106       5.60e-13       1.62e+07
        INB1NO3      1.60      5.00      8.00      2.00        226.142       4.93e-14       1.43e+06
         C1211O      0.33     12.00      4.00      0.00        227.277       8.81e-11       2.56e+09
         C734O2      0.86      7.00      6.00      0.00        191.159       1.48e-10       4.28e+09
      H1CO23CHO      1.00      4.00      4.00      0.00        116.072       3.83e-08       1.11e+12
        APINCOH      0.20     10.00      2.00      0.00        170.249       5.60e-09       1.62e+11
         C118OH      0.45     11.00      5.00      0.00        230.258       6.31e-15       1.83e+05
          C929O      0.44      9.00      4.00      0.00        187.213       2.35e-08       6.81e+11
        C126OOH      0.25     12.00      3.00      0.00        212.285       2.75e-10       7.98e+09
        C819OOH      0.62      8.00      5.00      0.00        190.194       3.50e-13       1.01e+07
        C126OOA      0.33     12.00      4.00      0.00        226.269       6.42e-09       1.86e+11
       DNC524CO      1.80      5.00      9.00      2.00        240.125       5.61e-16       1.63e+04
        C1213CO      0.50     12.00      6.00      0.00        258.268       3.55e-18       1.03e+02
          C151O      0.33     15.00      5.00      0.00        285.356       1.17e-15       3.38e+04
       C522CO2H      0.50      6.00      3.00      0.00        128.126       3.21e-08       9.31e+11
         C141CO      0.14     14.00      2.00      0.00        222.323       1.74e-08       5.04e+11
         C824OH      0.38      8.00      3.00      0.00        158.195       6.65e-10       1.93e+10
        C924OOH      0.44      9.00      4.00      0.00        188.221       7.15e-12       2.07e+08
        NC4CO3H      1.20      5.00      6.00      1.00        177.112       1.04e-08       3.01e+11
         C133OH      0.38     13.00      5.00      0.00        258.311       5.51e-16       1.60e+04
         C118O2      0.55     11.00      6.00      0.00        245.249       1.10e-10       3.20e+09
         INB1CO      1.20      5.00      6.00      1.00        179.128       5.25e-12       1.52e+08
        BCSOZOH      0.33     15.00      5.00      0.00        286.364       6.63e-13       1.92e+07
        C106NO3      0.60     10.00      6.00      1.00        245.229       3.05e-11       8.84e+08
        C127OOH      0.33     12.00      4.00      0.00        228.285       2.20e-13       6.38e+06
          C534O      1.20      5.00      6.00      0.00        163.106       9.35e-09       2.71e+11
         C730O2      0.71      7.00      5.00      0.00        177.175       9.36e-09       2.72e+11
         C927OH      0.33      9.00      3.00      0.00        172.221       3.64e-10       1.06e+10
        C57AOOH      1.00      5.00      5.00      0.00        150.130       6.55e-13       1.90e+07
       C823CO3H      0.56      9.00      5.00      0.00        202.204       9.25e-12       2.68e+08
         C925O2      0.67      9.00      6.00      0.00        219.212       3.35e-11       9.73e+08
        C129OOH      0.42     12.00      5.00      0.00        242.268       1.22e-13       3.53e+06
        BCKAOOH      0.29     14.00      4.00      0.00        256.338       3.35e-14       9.73e+05
          C146O      0.29     14.00      4.00      0.00        253.314       1.11e-09       3.21e+10
       HIEB1OOH      1.20      5.00      6.00      0.00        166.129       8.29e-18       2.41e+02
         C929CO      0.44      9.00      4.00      0.00        186.205       4.24e-10       1.23e+10
         C147CO      0.36     14.00      5.00      0.00        268.306       4.19e-15       1.22e+05
