#Compound                    Mass                        parameter_A              parameter_B
C44OOH                       134.087400000000            11.287390287611          5678.334861297639
BZEMUCCO                     158.108800000000            10.219417764692          5095.477283217038
MVKOHANO3                    165.101500000000            11.221685015930          5663.384202591954
C825OH                       174.194400000000            12.779758011650          6572.393113641865
C624CO2H                     144.168400000000            10.012663811415          4897.138874412630
C7PAN3                       233.132400000000             9.856260085057          4982.811684293144
H1C23C4OOH                   134.087400000000            10.701886419998          5466.724914100214
INANCHO                      224.125600000000            11.331679739906          5695.912702412302
C5CO2OHPAN                   219.105800000000            10.625155889637          5389.745469912671
C530OOH                      134.130500000000             9.969935983238          4881.354149702843
LMLKBOH                      186.205100000000            10.138353084112          5147.659770573089
NC524O2                      212.134800000000            12.163581152371          6125.359050076159
C537OOH                      182.042600000000            14.792038938762          7827.055960995753
PINIC                        186.205100000000            11.307330988683          5812.662330390542
C721CO3H                     188.177900000000            10.256039185074          5154.965018661879
NBPINAOOH                    231.245700000000            10.540578077199          5366.950251523392
BPINCOOH                     186.248100000000            10.609178939038          5396.280495981300
CRESOOH                      190.150700000000            12.116436392672          6128.343622988120
INB1O                        180.136000000000            10.039582624647          4867.652455673585
HIEB1O2                      165.121400000000            10.623999230718          5134.929641572945
C618CO2H                     158.151900000000             9.415424960891          4625.341675826213
NC4MDCO2H                    159.096900000000            10.506664036370          5306.369997311941
C235C6CO3H                   188.134800000000            10.005485709041          5069.325234172233
C719OH                       160.167800000000            11.252192481036          5655.001994912745
C517CO3H                     162.140600000000            10.087662146493          4994.940576665909
INB1HPPAN                    272.123800000000            13.384943174664          7004.921725081462
HPC52OOH                     166.129300000000            13.451099700344          6991.563092016558
KLIMONONIC                   186.205100000000            10.292764563375          5232.887136733453
C58NO3CO3H                   211.126900000000            13.607456364995          7018.092855205909
NC524OH                      197.143300000000            15.655401579864          8262.883890800755
C5COOHCO3H                   174.108200000000            11.444727060814          5834.059615414501
C722OOH                      176.167200000000            12.042180827363          6187.764859627139
INB1NAPAN                    301.122000000000            12.466999430452          6464.402747664572
HIEB2O                       149.122000000000            10.874890512518          5341.603108899474
NBZQOOH                      203.106400000000            11.550491670092          6004.806907830086
C718CO3H                     188.177900000000             9.306717435545          4579.763788829981
C623OH                       148.157100000000            11.534829986121          5819.768409195468
MNCATECO2                    250.139700000000            12.440541743488          6256.413813396854
INDHPCO3H                    227.126300000000            14.878852103951          7820.318704754074
INAHPAN                      256.124400000000            11.985391805736          6103.516523481211
C825O                        173.186400000000            10.056630607749          4913.587692826036
C513OH                       132.114600000000             9.979865079363          4905.919109350047
INDO                         180.136000000000            10.039582624647          4867.652455673585
LMLKBCO                      184.189200000000             9.083026631559          4519.257156676974
NBZFUOOH                     179.085000000000            10.795625596382          5584.186820180943
C109OOH                      200.231600000000            10.152200568456          5151.626149197182
