#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
1.15000000000000000000e+02  4.54999999999999982236e+00  9.75690000000000054570e+02  8.58400000000000034106e+01  1.54965999999999992642e-01  4.85850000000000000000e+04  1.23229833984375000000e+04  2.44023209723437917162e+00  4.47777999999999978126e-03  1.57484000000000008868e+02  6.38000000000000011546e-01  5.00000000000000027756e-02  3.51739999999999994884e+01  1.10000000000000000555e-01
1.15006944444444442865e+02  4.52997442046396603388e+00  9.75650063948840056582e+02  8.65301278976801739873e+01  -7.41030628570925387066e-01  4.35067187594601928140e+04  1.28704947906467223220e+04  3.24453328956036957109e+00  4.57186730158727627771e-03  1.56389999998250061708e+02  5.85999167986689939447e-01  5.00000000000000027756e-02  3.51586666666421407967e+01  5.00000000000000027756e-02
1.15013888888888885731e+02  4.27000159872115503390e+00  9.75759972821740348081e+02  8.74999856115096008580e+01  -9.58374157144810445708e-01  3.84284375189203856280e+04  1.34180061828559446440e+04  2.00000000000000000000e+00  4.66595460317455277416e-03  1.55295999996500142970e+02  5.33998335973379756325e-01  5.00000000000000027756e-02  3.51433333332842821051e+01  1.09999808000292298438e-01
1.15020833333333328596e+02  4.19001438848917295843e+00  9.75709904076738894219e+02  8.81300623501197435417e+01  -8.59884580951636889878e-01  3.33501562783805711661e+04  1.39655175750651687849e+04  2.00000000000000000000e+00  4.76004190476182927061e-03  1.54201999994817384732e+02  4.81999904003072132674e-01  5.00000000000000027756e-02  3.51279999985251905059e+01  5.00000000000000027756e-02
1.15027777777777771462e+02  4.15000000000000035527e+00  9.75430047961631544240e+02  8.85799616306947257272e+01  -4.29094203172975419136e-01  4.53347317484994200640e+04  4.18974908333639032207e+04  2.00000000000000000000e+00  4.77220201058199938043e-03  1.53121999998273196297e+02  4.79999968001025401065e-01  5.00000000000000027756e-02  3.48206666661752777259e+01  1.29999552003546903212e-01
1.15034722222222228538e+02  4.13000959232631892348e+00  9.75290051159073641429e+02  8.88900447641894970729e+01  -5.01908971427187822201e-01  5.73193073140005726600e+04  6.98294642447610967793e+04  2.00000000000000000000e+00  4.78234751322752053848e-03  1.52042000001726790970e+02  4.78000031998974561631e-01  5.00000000000000027756e-02  3.45133333338247254574e+01  5.00000000000000027756e-02
1.15041666666666671404e+02  4.05002398081528713902e+00  9.75359966426858591149e+02  8.91699376498802536162e+01  -1.17996810476362368192e+00  6.93038828243979223771e+04  9.77614374303119839169e+04  2.07151287753726442986e+00  4.79249301587302001249e-03  1.50962000005182602536e+02  4.76000095996927830022e-01  5.00000000000000027756e-02  3.42060000014748126773e+01  5.00000000000000027756e-02
1.15048611111111114269e+02  3.85001278976924377062e+00  9.75290007993605740921e+02  8.98800095923269282139e+01  -6.64825588888970253620e-01  7.14328385495986149181e+04  8.52918046410413226113e+04  5.30236757906267275331e+00  4.81662133333334366303e-03  1.51497999998285251877e+02  4.87332970660864783774e-01  5.00000000000000027756e-02  3.40666666671124147570e+01  8.99997440003897225536e-02
1.15055555555555557135e+02  3.84003836930405073602e+00  9.75219987210232034158e+02  9.04399296562759076323e+01  -8.68096638095259054424e-01  7.35617942747993074590e+04  7.28221718517706613056e+04  2.00000000000000000000e+00  4.84145466666667610017e-03  1.52033999999142622528e+02  4.98666485330432396328e-01  5.00000000000000027756e-02  3.39273333335562057300e+01  5.00000000000000027756e-02
1.15062500000000000000e+02  3.72000000000000019540e+00  9.75309999999999945430e+02  9.12099999999999937472e+01  -1.73501700000000003143e+00  7.56907500000000000000e+04  6.03525390625000000000e+04  2.00000000000000000000e+00  4.86412952380952182119e-03  1.52569999999999993179e+02  5.10000000000000008882e-01  5.00000000000000027756e-02  3.37879999999999967031e+01  5.00000000000000027756e-02
1.15069444444444442865e+02  3.63998081534797446324e+00  9.75249865707435787954e+02  9.18300191846520306171e+01  -9.48507530159107603573e-01  5.49160257548464942374e+04  6.23006588505375693785e+04  2.00000000000000000000e+00  4.85898402116402040873e-03  1.52384666666370208077e+02  5.03333226664960275976e-01  5.00000000000000027756e-02  3.39526666669300567492e+01  9.00001279989866009856e-02
1.15076388888888885731e+02  3.65999840127884468188e+00  9.75130017585932705515e+02  9.25399968025576953323e+01  6.45082626983903173468e-01  3.41413015096929884749e+04  6.42487786385751387570e+04  2.00000000000000000000e+00  4.85383851851851986364e-03  1.52199333332740422975e+02  4.96666453329920487558e-01  5.00000000000000027756e-02  3.41173333338601239006e+01  5.00000000000000027756e-02
1.15083333333333328596e+02  3.65999040767388539308e+00  9.75060028776978242604e+02  9.30100047961630593818e+01  7.41091457143729592794e-01  1.33665772645394899882e+04  6.61968984266127081355e+04  2.00000000000000000000e+00  4.85120555555553466254e-03  1.52014000000243157729e+02  4.90001695945725457282e-01  5.39999904000227418099e-02  3.42819999992641939457e+01  1.19999280007235128998e-01
1.15090277777777771462e+02  3.65000959232631938534e+00  9.75129948840926317644e+02  9.33899872102315811162e+01  6.24864346038623397206e-01  3.13741425445669156034e+04  6.22274101636473569670e+04  2.00000000000000000000e+00  4.89840462962959615617e-03  1.52064666666747683621e+02  5.25333898648551067545e-01  5.00000000000000027756e-02  3.41286666664215019296e+01  5.00000000000000027756e-02
1.15097222222222228538e+02  3.63000319744210653283e+00  9.75109955235810502927e+02  9.37800095923263228315e+01  8.80062174600163338312e-01  4.93817080413705771207e+04  5.82579218676026430330e+04  2.00000000000000000000e+00  4.94560370370375392696e-03  1.52115333333252323200e+02  5.60666101351448897816e-01  5.00000000000000027756e-02  3.39753333335784972746e+01  5.00000000000000027756e-02
1.15104166666666671404e+02  3.61000959232611462468e+00  9.75109918465228020068e+02  9.40899904076738948788e+01  6.64434961904633580865e-01  6.73892733540284680203e+04  5.42884335986277874326e+04  2.00000000000000000000e+00  4.99064896825393480156e-03  1.52165999999756849093e+02  5.95998304054274452568e-01  5.00000000000000027756e-02  3.38220000007358052585e+01  5.00000000000000027756e-02
1.15111111111111114269e+02  3.57000319744231076058e+00  9.74920015987211513675e+02  9.42700095923269287823e+01  9.57446728570390925839e-01  5.24532851006023120135e+04  5.51612408886685225298e+04  2.00000000000000000000e+00  4.94810597883595625068e-03  1.53548666662243306291e+02  5.90000192003071521896e-01  5.00000000000000027756e-02  3.37313333336233895920e+01  5.00000000000000027756e-02
1.15118055555555557135e+02  3.54001278976801714293e+00  9.74999968025579960340e+02  9.45799808153479659723e+01  1.64580654920757063486e+00  3.75172968471761560068e+04  5.60340481787092649029e+04  2.00000000000000000000e+00  4.90556298941797856716e-03  1.54931333331121663832e+02  5.84000096001535795587e-01  5.00000000000000027756e-02  3.36406666668116969277e+01  2.09998976008107185454e-01
1.15125000000000000000e+02  3.52999999999999980460e+00  9.74950000000000045475e+02  9.49800000000000039790e+01  8.29195000000000015383e-01  2.25813085937500000000e+04  5.69068554687500000000e+04  2.00000000000000000000e+00  4.86302000000000001628e-03  1.56313999999999992951e+02  5.77999999999999958256e-01  5.00000000000000027756e-02  3.35499999999999971578e+01  5.00000000000000027756e-02
1.15131944444444442865e+02  3.52997442046396603388e+00  9.74909993605115914761e+02  9.52400127897680164324e+01  1.09387214603202909124e+00  3.61820455475802300498e+04  6.60377083163237257395e+04  2.00000000000000000000e+00  4.88030835978835522693e-03  1.53277999995143687784e+02  5.68666517330944309982e-01  5.00000000000000027756e-02  3.31526666660311022383e+01  5.00000000000000027756e-02
1.15138888888888885731e+02  3.46000159872115542470e+00  9.74859972821740370819e+02  9.53399968025576924902e+01  6.98249482537403709514e-01  4.97827825014104600996e+04  7.51685611638974369271e+04  2.00000000000000000000e+00  4.89759671957671043757e-03  1.50241999990287382616e+02  5.59333034661888661709e-01  5.00000000000000027756e-02  3.27553333320622002134e+01  5.00000000000000027756e-02
1.15145833333333328596e+02  3.44999520383694280312e+00  9.74809976019184659890e+02  9.53900239808152861087e+01  1.28763090000441327021e+00  6.33835194552406828734e+04  8.42994140114711626666e+04  2.00000000000000000000e+00  4.91488507936506564822e-03  1.47206000017118640244e+02  5.50000607980543176900e-01  5.00000000000000027756e-02  3.23579999990498521356e+01  5.00000000000000027756e-02
1.15152777777777771462e+02  3.41000319744210678152e+00  9.74799958433252527357e+02  9.56099808153473560424e+01  7.39841596828652359186e-01  4.39775552119453204796e+04  7.98256224041704845149e+04  3.87840038607742432220e+00  4.92966888888887299486e-03  1.50773333339037094447e+02  5.62666869326839069743e-01  5.00000000000000027756e-02  3.21599999996834142735e+01  9.99995840032935623398e-02
1.15159722222222228538e+02  3.35999680255789323624e+00  9.74779974420463076967e+02  9.59400191846526411155e+01  1.28042789206113161171e+00  2.45715907841484222445e+04  7.53518307208295154851e+04  2.00000000000000000000e+00  4.94439111111112227642e-03  1.54340666660962881451e+02  5.75333130673160941804e-01  5.00000000000000027756e-02  3.19620000003165785074e+01  5.00000000000000027756e-02
1.15166666666666671404e+02  3.29999999999999982236e+00  9.74610038369304447770e+02  9.64199904076738931735e+01  1.28432778571084749153e+00  5.16562642458165828430e+03  7.08780390230565535603e+04  2.00000000000000000000e+00  4.95911333333334033296e-03  1.57907999982881335654e+02  5.87999392019456834646e-01  5.00000000000000027756e-02  3.17640000009501477507e+01  5.00000000000000027756e-02
1.15173611111111114269e+02  3.22999999999999998224e+00  9.74679980815346084455e+02  9.68400079936057807117e+01  1.30872174444489197676e+00  -2.03867613361222811363e+03  6.38202200257876975229e+04  2.00000000000000000000e+00  4.92754833333332743078e-03  1.56768000003647017593e+02  5.96666389328896595856e-01  5.00000000000000027756e-02  3.13753333345767337903e+01  8.99997440003897225536e-02
1.15180555555555557135e+02  3.18999360511599139301e+00  9.74510089528376056478e+02  9.70899808153479710882e+01  2.03588417460336845721e+00  -9.24297869180611451156e+03  5.67624010285188487615e+04  2.00000000000000000000e+00  4.89364952380952691890e-03  1.55628000001823522780e+02  6.05333194664448348554e-01  5.00000000000000027756e-02  3.09866666672883681599e+01  5.00000000000000027756e-02
1.15187500000000000000e+02  3.14000000000000012434e+00  9.74529999999999972715e+02  9.74200000000000017053e+01  2.62500000000000000000e+00  -1.64472812500000000000e+04  4.97045820312500000000e+04  4.10943774361370550707e+00  4.85975071428572553967e-03  1.54487999999999999545e+02  6.13999999999999990230e-01  5.00000000000000027756e-02  3.05979999999999989768e+01  7.00000000000000066613e-02
1.15194444444444442865e+02  3.11999360511599155288e+00  9.74529980815347926182e+02  9.76700127897680232536e+01  4.46592967301580490158e+00  -7.66204428719910902146e+03  5.11548333306316999369e+04  2.00000000000000000000e+00  4.84353177777778389629e-03  1.55502666668289691643e+02  6.28000224003583462640e-01  5.00000000000000027756e-02  3.03539999996097016322e+01  8.99996160030401975982e-02
1.15201388888888885731e+02  3.05000159872115528259e+00  9.74499993605115378159e+02  9.80599920063942249726e+01  6.82454940952034494472e+00  1.12319267560178195708e+03  5.26050846300133998739e+04  2.00000000000000000000e+00  4.82868455555556137793e-03  1.56517333336579412162e+02  6.42000448007167046072e-01  5.00000000000000027756e-02  3.01099999992194078402e+01  7.00001759997320727180e-02
1.15208333333333328596e+02  3.02999520383694243009e+00  9.74609947242206430928e+02  9.84500191846522341166e+01  1.01184713809477955238e+01  9.90842963840267111664e+03  5.40553359293950998108e+04  2.52558693716953186481e+00  4.81464571428571325162e-03  1.57532000003387906872e+02  6.56001951937533078762e-01  5.00000000000000027756e-02  2.98659999998240479613e+01  5.00000000000000027756e-02
1.15215277777777771462e+02  3.01999360511578718302e+00  9.74679926458831459968e+02  9.87799904076736794423e+01  1.28270913650821274388e+01  1.20137089804516963341e+04  5.92271301986954131280e+04  2.95473174208302236110e+00  4.81663976190475993239e-03  1.58238000001128824579e+02  6.96667317312483325153e-01  5.00000000000000027756e-02  2.98293333332747074849e+01  5.00000000000000027756e-02
1.15222222222222228538e+02  3.00999040767368031268e+00  9.74609948840926335834e+02  9.90900095923263251052e+01  1.79004666349257028912e+01  1.41189882851733018470e+04  6.43989244888045868720e+04  2.00000000000000000000e+00  4.81863380952381094996e-03  1.58943999998871191792e+02  7.37332682687516727249e-01  5.00000000000000027756e-02  2.97926666667252924015e+01  5.00000000000000027756e-02
1.15229166666666671404e+02  3.00000479616305737451e+00  9.74330028776978338101e+02  9.93799808153477641781e+01  2.34820119047737847495e+01  1.62242676040676869889e+04  6.95707187359920790186e+04  2.00000000000000000000e+00  4.82170214285717983749e-03  1.59649999996612109499e+02  7.77998048062466973640e-01  5.00000000000000027756e-02  2.97560000001759519250e+01  5.00000000000000027756e-02
1.15236111111111114269e+02  3.01999680255768909731e+00  9.74350025579538510101e+02  9.96200015987211600077e+01  3.23715195714179628794e+01  2.08663255381284579926e+04  6.70642096260780526791e+04  3.76613691302794340032e+00  4.86845809523811946101e-03  1.56570666676517902260e+02  8.01999231987713723235e-01  5.00000000000000027756e-02  2.94986666674899140617e+01  5.00000000000000027756e-02
1.15243055555555557135e+02  3.04001278976801714293e+00  9.74399923261391904816e+02  9.98199872102319716305e+01  3.22218231428578505415e+01  2.55083834721892271773e+04  6.45577005161640263395e+04  1.26417130163182847014e+01  4.91521404761905995190e-03  1.53491333338258954200e+02  8.25999615993856850515e-01  5.00000000000000027756e-02  2.92413333337449579119e+01  1.19999168006587123014e-01
1.15250000000000000000e+02  3.06999999999999984013e+00  9.74299999999999954525e+02  9.99800000000000039790e+01  4.08475999999999999091e+01  3.01504414062500000000e+04  6.20511914062500000000e+04  2.26159199022009680391e+01  4.96196999999999957542e-03  1.50412000000000006139e+02  8.49999999999999977796e-01  5.00000000000000027756e-02  2.89840000000000017621e+01  8.00000000000000016653e-02
1.15256944444444442865e+02  3.09997442046396631810e+00  9.74319993605115996615e+02  1.00000000000000000000e+02  3.56671061587314213170e+01  2.69069173237506038276e+04  6.98895676937314419774e+04  2.55157379065670291141e+01  4.88879208994710909991e-03  1.50784000000595028723e+02  9.07334250681341880629e-01  5.00000000000000027756e-02  2.88279999997504674525e+01  8.99996160030401975982e-02
1.15263888888888885731e+02  3.12999840127884443319e+00  9.74269998401278826350e+02  1.00000000000000000000e+02  4.05542185714071763414e+01  2.36633932412512112933e+04  7.77279439812128839549e+04  4.39004476786325028570e+01  4.81561417989421862440e-03  1.51156000001190079729e+02  9.64668501362683894484e-01  5.00000000000000027756e-02  2.86719999995009331428e+01  5.00000000000000027756e-02
1.15270833333333328596e+02  3.16000959232611489114e+00  9.74170100719424112867e+02  1.00000000000000000000e+02  4.02071722381001421809e+01  2.04198691587518151209e+04  8.55663202686943113804e+04  4.84053700532612225516e+01  4.74243626984132814889e-03  1.51528000015195942751e+02  1.02200169594572543019e+00  5.00000000000000027756e-02  2.85159999997312709752e+01  5.00000000000000027756e-02
1.15277777777777771462e+02  3.21999040767368072125e+00  9.74200022382094743989e+02  1.00000000000000000000e+02  4.87936487936186864545e+01  1.55510022877192313899e+04  6.49728848040019947803e+04  4.25587439944385010904e+01  4.72194428571430600133e-03  1.54694666671729805785e+02  1.05733389864855098494e+00  5.00000000000000027756e-02  2.84599999999104618098e+01  5.00000000000000027756e-02
1.15284722222222228538e+02  3.22999999999999998224e+00  9.74309980815347330463e+02  1.00000000000000000000e+02  6.73543773650597046299e+01  1.06821354075932667911e+04  4.43794491803730052197e+04  3.16806027018855509425e+01  4.70274785714284299099e-03  1.57861333328270177390e+02  1.09266610135144892624e+00  5.00000000000000027756e-02  2.84040000000895354049e+01  5.00000000000000027756e-02
1.15291666666666671404e+02  3.29999520383694244785e+00  9.74290009592326100574e+02  1.00000000000000000000e+02  5.18776020476119654745e+01  5.81326863873159982177e+03  2.37860137661239823501e+04  2.74776649486736950223e+01  4.68355142857141987928e-03  1.61027999984804040423e+02  1.12799830405427448099e+00  5.00000000000000027756e-02  2.83480000002687262395e+01  5.00000000000000027756e-02
1.15298611111111114269e+02  3.30000159872115528259e+00  9.74270011191048070032e+02  1.00000000000000000000e+02  5.55389765873055836209e+01  2.08517103424877350335e+04  4.06504675107493239921e+04  4.88585608160927122867e+01  4.75690252777781052290e-03  1.60240000002520929456e+02  1.15666574931865806519e+00  5.00000000000000027756e-02  2.83619999999552128145e+01  5.00000000000000027756e-02
1.15305555555555557135e+02  3.37000000000000010658e+00  9.74170031974419998733e+02  1.00000000000000000000e+02  6.34252059999910358101e+01  3.58901520462438638788e+04  5.75149212553746619960e+04  6.10617586969692709431e+01  4.83491988888891909004e-03  1.59452000001260444151e+02  1.18533287465932901661e+00  5.00000000000000027756e-02  2.83759999999776049151e+01  5.00000000000000027756e-02
1.15312500000000000000e+02  3.50999999999999978684e+00  9.74169999999999959073e+02  1.00000000000000000000e+02  6.71125899999999973033e+01  5.09285937500000000000e+04  7.43793750000000000000e+04  6.02385444214553658071e+01  4.90239833333330939091e-03  1.58663999999999987267e+02  1.21399999999999996803e+00  5.00000000000000027756e-02  2.83900000000000005684e+01  5.00000000000000027756e-02
1.15319444444444442865e+02  3.49000000000000021316e+00  9.74309955235811912644e+02  1.00000000000000000000e+02  7.23677641269696607651e+01  4.74632994856220684596e+04  8.37053958159601461375e+04  7.42055650719590147446e+01  4.83404185185184673279e-03  1.57997333332266947536e+02  1.24200044800716691284e+00  5.00000000000000027756e-02  2.86386666670644274291e+01  5.00000000000000027756e-02
1.15326388888888885731e+02  3.54000319744231095598e+00  9.74269987210230738128e+02  1.00000000000000000000e+02  7.27305106666973415486e+01  4.39980052212441369193e+04  9.30314166319202922750e+04  8.34826407629928155529e+01  4.76568537037038320731e-03  1.57330666664533879384e+02  1.27000089601433407971e+00  5.00000000000000027756e-02  2.88873333341288542897e+01  5.00000000000000027756e-02
1.15333333333333328596e+02  3.61999520383694273207e+00  9.74200000000000045475e+02  1.00000000000000000000e+02  1.03100333380990306864e+02  4.05327109568662053789e+04  1.02357437447880438413e+05  2.57327420023563853135e+01  4.69983730158730905746e-03  1.56663999988924530271e+02  1.29800182394162932908e+00  5.00000000000000027756e-02  2.91359999979045589669e+01  8.99997120028940555958e-02
1.15340277777777771462e+02  3.73001918465263893054e+00  9.74259980815347375938e+02  1.00000000000000000000e+02  6.84357154921092103450e+01  2.59177886828346636321e+04  8.78409505478856008267e+04  2.28684188431246013806e+01  4.68373941798942965836e-03  1.54355999996309748212e+02  1.33600060798051711863e+00  5.33333373866397841834e-02  2.86993333326351489632e+01  9.99999360005067033930e-02
1.15347222222222228538e+02  3.75999040767368031268e+00  9.74199974420463149727e+02  1.00000000000000000000e+02  7.63054278732234934068e+01  1.13028663464622077299e+04  7.33244635146143991733e+04  1.50043468648703939294e+01  4.66764153439151729952e-03  1.52048000003690248150e+02  1.37399939201948284584e+00  7.86666626133602081561e-02  2.82626666673648507810e+01  5.00000000000000027756e-02
1.15354166666666671404e+02  3.89000959232611487337e+00  9.74200038369304479602e+02  1.00000000000000000000e+02  6.15745735714148878515e+01  -3.31205581128306857863e+03  5.88079766316344466759e+04  8.33278913839722434886e+00  4.65020611111105399565e-03  1.49740000011075466091e+02  1.41199817605837063539e+00  1.03999987840028798591e-01  2.78260000020954407773e+01  5.00000000000000027756e-02
1.15361111111111114269e+02  3.93000159872115562010e+00  9.74240022382096185538e+02  1.00000000000000000000e+02  1.09978894920624114206e+02  1.40303469070612882206e+04  7.11785573377562977839e+04  9.96262122516731096766e+00  4.57837740740736978684e-03  1.50671999997018389195e+02  1.44333233065062627176e+00  1.13999996800006039854e-01  2.80759999992002136082e+01  5.00000000000000027756e-02
1.15368055555555557135e+02  4.06994244604392374498e+00  9.74369942446043978634e+02  1.00000000000000000000e+02  1.00478606666661619329e+02  3.13727496254056459293e+04  8.35491380438781488920e+04  9.29874708527019500082e+00  4.50654870370368471066e-03  1.51603999998509209490e+02  1.47466616532531302752e+00  1.23999998400003030863e-01  2.83259999996001070599e+01  5.00000000000000027756e-02
1.15375000000000000000e+02  4.24000000000000021316e+00  9.74340000000000031832e+02  9.99899999999999948841e+01  1.12955699999999993111e+02  4.87151523437500000000e+04  9.59197187500000000000e+04  1.14174397254401025492e+01  4.43471999999999963449e-03  1.52536000000000001364e+02  1.50600000000000000533e+00  1.34000000000000007994e-01  2.85760000000000005116e+01  5.00000000000000027756e-02
1.15381944444444442865e+02  4.21003197442004228890e+00  9.74469872102319868645e+02  9.93599552358119382234e+01  8.61619983809341363212e+01  4.54466562560887905420e+04  1.05569335919523990015e+05  7.10727364357949920048e+00  4.48164460317459090871e-03  1.51640666665234505217e+02  1.48733303466188870878e+00  1.27999999040001810613e-01  2.85679999999872045180e+01  9.99989120086139104959e-02
1.15388888888888885731e+02  4.32000000000000028422e+00  9.74419977617903782630e+02  9.89100095923269293507e+01  9.47373628730158259259e+01  4.21781601684275810840e+04  1.15218953089047980029e+05  1.18134084633547793430e+01  4.52856920634918131557e-03  1.50745333330469037492e+02  1.46866606932377741224e+00  1.21999998080003640988e-01  2.85599999999744049717e+01  5.00000000000000027756e-02
