#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
9.20000000000000000000e+01  -1.86000000000000009770e+00  9.86679999999999949978e+02  5.69299999999999997158e+01  3.49743000000000026084e-01  8.31852734375000000000e+04  3.21979593750000000000e+05  2.14261145261851915222e+00  9.97620500000000014207e-03  2.03400000000000005684e+02  1.17199999999999993072e+00  5.00000000000000027756e-02  5.46139999999999972147e+01  5.30000000000000026645e-01
9.20069444444444428655e+01  -1.93001918465202537689e+00  9.86590083133492157685e+02  5.73899296562759104745e+01  7.07531746031615060843e-01  8.62860833275569166290e+04  3.13367000016044185031e+05  2.09034292441591729173e+00  1.05916398544971916695e-02  2.03331999999891223752e+02  1.10733229865011439941e+00  5.00000000000000027756e-02  5.45513333332330887515e+01  5.10000000000000008882e-01
9.20138888888888857309e+01  -2.03999680255768911508e+00  9.86539999999999963620e+02  5.73799760191826706546e+01  7.05217477778774748387e-01  8.93868932176138332579e+04  3.04754406282088311855e+05  5.13203334034017011334e+00  1.12070747089943831970e-02  2.03263999999782470240e+02  1.04266459730022864605e+00  5.00000000000000027756e-02  5.44886666664661873938e+01  5.30000031999951271011e-01
9.20208333333333285964e+01  -2.08999520383694248338e+00  9.86469932853717182297e+02  5.75400047961630534132e+01  5.61266880953330327131e-01  9.24877031076707644388e+04  2.96141812548132496886e+05  5.65800230378544721788e+00  1.18225095634915747245e-02  2.03195999990652097722e+02  9.78000895971326666967e-01  7.19999852800348588699e-02  5.44259999993473755353e+01  5.00000287997105941074e-01
9.20277777777777714618e+01  -2.17999040767368068572e+00  9.86419980815347344105e+02  5.86198848920841655286e+01  4.03225822222059437916e-01  9.90700729044000618160e+04  2.80412687529312097467e+05  3.52940365843387748868e+00  1.14863073015876830663e-02  2.01247999996885369001e+02  9.96666965323762865658e-01  5.00000000000000027756e-02  5.42899999997825517539e+01  5.59999872001013421219e-01
9.20347222222222285382e+01  -2.23999680255789357375e+00  9.86169910471620937642e+02  6.01600511590737028200e+01  5.57403768254212450550e-01  1.05652442720599938184e+05  2.64683562470687902533e+05  3.51510489888743027365e+00  1.11267041269838690143e-02  1.99300000003114632818e+02  1.01533303467623725602e+00  5.00000000000000027756e-02  5.41540000002174508609e+01  3.80000415996706475408e-01
9.20416666666666714036e+01  -2.27999999999999980460e+00  9.85840019184652305739e+02  6.14498896882496836724e+01  4.67496576190399193429e-01  1.12234812428156190435e+05  2.48954437467442912748e+05  2.03492755833852889680e+00  1.07671009523807887504e-02  1.97352000009347904097e+02  1.03399910402867334369e+00  5.00000000000000027756e-02  5.40180000006526270795e+01  4.70000191998070582233e-01
9.20486111111111142691e+01  -2.37000959232693286793e+00  9.85869974420461517184e+02  6.19399840127884431240e+01  4.48286936508445144067e-01  9.93794322437708033249e+04  2.43128833311628608499e+05  2.55009610022074939550e+00  1.06782383611110798932e-02  1.96822000001695556648e+02  1.00533425068134185665e+00  5.00000000000000027756e-02  5.39040000003647037374e+01  4.09999936000097431332e-01
9.20555555555555571345e+01  -2.48999360511599165946e+00  9.85579987210232047801e+02  6.20799872102319838518e+01  7.17160146032029155450e-01  8.65240520593854016624e+04  2.37303229155814304249e+05  2.83300264031437443180e+00  1.06030265555555266999e-02  1.96292000000847764341e+02  9.76667125340670905231e-01  5.00000000000000027756e-02  5.37900000001823528351e+01  4.60000127998986596545e-01
9.20625000000000000000e+01  -2.45000000000000017764e+00  9.85450000000000045475e+02  6.17299999999999968736e+01  1.22859999999999996989e-01  7.36686718750000000000e+04  2.31477625000000000000e+05  4.52170406994190621219e+00  1.05044488095236733527e-02  1.95762000000000000455e+02  9.47999999999999953815e-01  5.00000000000000027756e-02  5.36760000000000019327e+01  5.00000000000000000000e-01
9.20694444444444428655e+01  -2.61000639488400842936e+00  9.85119948840927918354e+02  6.23400703437240935045e+01  4.81896222221278661135e-02  7.74393333263090753462e+04  2.37150968739431293216e+05  5.72025147419012114369e+00  1.01047100529100229716e-02  1.97146666668881550777e+02  9.34666453329920488002e-01  5.00000000000000027756e-02  5.35953333332043015957e+01  3.90000191998479905919e-01
9.20763888888888857309e+01  -2.73999840127884475294e+00  9.84999998401278844540e+02  6.27599984012788425503e+01  -2.68944719048270164397e-01  8.12099947776181506924e+04  2.42824312478862557327e+05  2.47498557008509312283e+00  9.70497129629637259041e-03  1.98531333337763072677e+02  9.21332906659841022190e-01  5.00000000000000027756e-02  5.35146666664086012588e+01  4.00000000000000022204e-01
9.20833333333333285964e+01  -2.84999520383694271430e+00  9.84750052757793582714e+02  6.34299999999999997158e+01  -3.54902285715312099112e-02  8.49806562289272114867e+04  2.48497656218293850543e+05  4.16128331288168062940e+00  9.32353793650794564207e-03  1.99915999994702218601e+02  9.08001439953917910408e-01  5.00000000000000027756e-02  5.34339999996672858629e+01  3.10000623993729518268e-01
9.20902777777777714618e+01  -2.86999360511578727184e+00  9.84839955235810521117e+02  6.35000255795368531153e+01  -2.92278076189865732015e-01  9.05301223854916024720e+04  2.44596937507269205526e+05  3.54227316306756545572e+00  9.30516161375662641253e-03  1.98811999998234824716e+02  9.38000479984618884544e-01  5.00000000000000027756e-02  5.33646666665558058185e+01  3.39999648002786869494e-01
9.20972222222222285382e+01  -2.97999999999999998224e+00  9.84600025579536918485e+02  6.41100735411684468090e+01  2.36301000000000011037e-01  9.60795885520083975280e+04  2.40696218742730794474e+05  4.18475977964456991032e+00  9.28678529100527248852e-03  1.97708000001765185516e+02  9.67999520015381142990e-01  5.00000000000000027756e-02  5.32953333334441907709e+01  5.10000063999493269407e-01
9.21041666666666714036e+01  -3.10999999999999987566e+00  9.84390105515587265472e+02  6.48799568345324786378e+01  6.65159142874590242345e-02  1.01629054678800850525e+05  2.36795499877151742112e+05  2.95579950571979344076e+00  9.25784253968217445141e-03  1.96604000005297791631e+02  9.97998560046082117125e-01  5.00000000000000027756e-02  5.32260000003327107265e+01  6.19999040009646895655e-01
9.21111111111111142691e+01  -3.16999999999999992895e+00  9.84259999999999990905e+02  6.57700143884903951630e+01  5.92687380989615972271e-02  1.00072471348367238534e+05  2.14813630126434494741e+05  4.62925097744161284652e+00  8.79919835978811709642e-03  1.94751333339260298771e+02  8.86003584057335924484e-01  5.00000000000000027756e-02  5.32493333332586828988e+01  4.99999824000267933943e-01
9.21180555555555571345e+01  -3.22000000000000019540e+00  9.84179936051159870658e+02  6.64299360511599275014e+01  2.18457733333611181514e-01  9.85158880179336119909e+04  1.92831760375717247371e+05  2.00000000000000000000e+00  8.34055417989405800672e-03  1.92898666669630131310e+02  7.74001792028667923162e-01  5.00000000000000027756e-02  5.32726666666293411367e+01  3.79999424004560326651e-01
9.21250000000000000000e+01  -3.24000000000000021316e+00  9.83909999999999968168e+02  6.70400000000000062528e+01  5.12414000000000036117e-01  9.69593046875000000000e+04  1.70849890625000000000e+05  3.23747136672419522085e+00  7.88191000000000065173e-03  1.91045999999999992269e+02  6.62000000000000032863e-01  5.00000000000000027756e-02  5.32959999999999993747e+01  3.09999999999999997780e-01
9.21319444444444428655e+01  -3.31000000000000005329e+00  9.83649948840927891069e+02  6.78600319744200390915e+01  1.66809549205908902447e-01  8.31405312757426145254e+04  1.56349643256178766023e+05  3.81751939895215741672e+00  7.78618910052912647363e-03  1.89593999997677400415e+02  6.07999135986177940971e-01  5.00000000000000027756e-02  5.33493333334186417005e+01  4.09999872001013399014e-01
9.21388888888888857309e+01  -3.30000159872115528259e+00  9.83460015987211590982e+02  6.86199984012788490872e+01  1.10186874604191964444e-01  6.93217578639852290507e+04  1.41849395887357561151e+05  2.33315587103522492640e+00  7.69046820105825229552e-03  1.88141999995354836983e+02  5.53998271972355960102e-01  5.00000000000000027756e-02  5.34026666668372911317e+01  2.70000207999683383697e-01
9.21458333333333285964e+01  -3.36999520383694273207e+00  9.83230014388489166777e+02  6.96099808153477681572e+01  7.73443071428828066161e-01  5.55029844522278435761e+04  1.27349148518536327174e+05  2.00000000000000000000e+00  7.59474730158737725005e-03  1.86690000022646756861e+02  4.99997440081923816280e-01  5.00000000000000027756e-02  5.34559999993249803651e+01  2.09999952000482326131e-01
