      9.500000000000e+01      6.921200295177e-01      9.540642535308e-02      3.631106915502e-01      5.741718465550e-01      1.003621947981e+00      3.510509516342e-01      5.044764922688e-02      2.756714847003e-02      1.241156296357e-01      1.576302683700e-01      3.573447716500e-02      5.319707803849e-02      9.217165000412e-02      4.035725666113e-02
      9.500694444444e+01      6.832862599056e-01      9.446308703023e-02      3.603175919800e-01      5.757411112301e-01      9.990047859260e-01      3.504017742443e-01      5.065889205243e-02      2.765272801063e-02      1.227019160927e-01      1.588172125838e-01      3.617063493230e-02      5.301600457937e-02      9.301367120957e-02      4.103400087060e-02
      9.501388888889e+01      6.744524902934e-01      9.351974870738e-02      3.575244924098e-01      5.773103759051e-01      9.943876238715e-01      3.497525968544e-01      5.087013487799e-02      2.773830755123e-02      1.212882025498e-01      1.600041567977e-01      3.660679269959e-02      5.283493112025e-02      9.385569241502e-02      4.171074508007e-02
      9.502083333333e+01      6.656187206812e-01      9.257641038453e-02      3.547313928395e-01      5.788796405802e-01      9.897704618170e-01      3.491034194644e-01      5.108137770354e-02      2.782388709183e-02      1.198744890068e-01      1.611911010115e-01      3.704295046689e-02      5.265385766113e-02      9.469771362047e-02      4.238748928954e-02
      9.502777777778e+01      6.567849510691e-01      9.163307206168e-02      3.519382932693e-01      5.804489052552e-01      9.851532997625e-01      3.484542420745e-01      5.129262052909e-02      2.790946663243e-02      1.184607754638e-01      1.623780452253e-01      3.747910823418e-02      5.247278420201e-02      9.553973482592e-02      4.306423349900e-02
      9.503472222222e+01      6.479511814569e-01      9.068973373883e-02      3.491451936991e-01      5.820181699303e-01      9.805361377080e-01      3.478050646846e-01      5.150386335464e-02      2.799504617302e-02      1.170470619208e-01      1.635649894392e-01      3.791526600148e-02      5.229171074289e-02      9.638175603137e-02      4.374097770847e-02
      9.504166666667e+01      6.391174118447e-01      8.974639541597e-02      3.463520941288e-01      5.835874346053e-01      9.759189756535e-01      3.471558872946e-01      5.171510618020e-02      2.808062571362e-02      1.156333483779e-01      1.647519336530e-01      3.835142376877e-02      5.211063728377e-02      9.722377723682e-02      4.441772191794e-02
      9.504861111111e+01      6.302836422326e-01      8.880305709312e-02      3.435589945586e-01      5.851566992804e-01      9.713018135990e-01      3.465067099047e-01      5.192634900575e-02      2.816620525422e-02      1.142196348349e-01      1.659388778669e-01      3.878758153607e-02      5.192956382465e-02      9.806579844227e-02      4.509446612741e-02
      9.505555555556e+01      6.214498726204e-01      8.785971877027e-02      3.407658949884e-01      5.867259639555e-01      9.666846515444e-01      3.458575325147e-01      5.213759183130e-02      2.825178479482e-02      1.128059212919e-01      1.671258220807e-01      3.922373930336e-02      5.174849036553e-02      9.890781964773e-02      4.577121033688e-02
      9.506250000000e+01      6.126161030083e-01      8.691638044742e-02      3.379727954181e-01      5.882952286305e-01      9.620674894899e-01      3.452083551248e-01      5.234883465685e-02      2.833736433542e-02      1.113922077489e-01      1.683127662945e-01      3.965989707066e-02      5.156741690642e-02      9.974984085318e-02      4.644795454635e-02
      9.506944444444e+01      6.037823333961e-01      8.597304212457e-02      3.351796958479e-01      5.898644933056e-01      9.574503274354e-01      3.445591777349e-01      5.256007748241e-02      2.842294387601e-02      1.099784942060e-01      1.694997105084e-01      4.009605483796e-02      5.138634344730e-02      1.005918620586e-01      4.712469875582e-02
      9.507638888889e+01      5.949485637840e-01      8.502970380172e-02      3.323865962777e-01      5.914337579806e-01      9.528331653809e-01      3.439100003449e-01      5.277132030796e-02      2.850852341661e-02      1.085647806630e-01      1.706866547222e-01      4.053221260525e-02      5.120526998818e-02      1.014338832641e-01      4.780144296529e-02
      9.508333333333e+01      5.861147941718e-01      8.408636547887e-02      3.295934967075e-01      5.930030226557e-01      9.482160033264e-01      3.432608229550e-01      5.298256313351e-02      2.859410295721e-02      1.071510671200e-01      1.718735989360e-01      4.096837037255e-02      5.102419652906e-02      1.022759044695e-01      4.847818717476e-02
      9.509027777778e+01      5.772810245596e-01      8.314302715602e-02      3.268003971372e-01      5.945722873307e-01      9.435988412719e-01      3.426116455651e-01      5.319380595906e-02      2.867968249781e-02      1.057373535770e-01      1.730605431499e-01      4.140452813984e-02      5.084312306994e-02      1.031179256750e-01      4.915493138422e-02
      9.509722222222e+01      5.684472549475e-01      8.219968883317e-02      3.240072975670e-01      5.961415520058e-01      9.389816792174e-01      3.419624681751e-01      5.340504878462e-02      2.876526203841e-02      1.043236400340e-01      1.742474873637e-01      4.184068590714e-02      5.066204961082e-02      1.039599468804e-01      4.983167559369e-02
      9.510416666667e+01      5.596134853353e-01      8.125635051031e-02      3.212141979968e-01      5.977108166808e-01      9.343645171629e-01      3.413132907852e-01      5.361629161017e-02      2.885084157901e-02      1.029099264911e-01      1.754344315775e-01      4.227684367443e-02      5.048097615170e-02      1.048019680859e-01      5.050841980316e-02
      9.511111111111e+01      5.507797157232e-01      8.031301218746e-02      3.184210984265e-01      5.992800813559e-01      9.297473551084e-01      3.406641133953e-01      5.382753443572e-02      2.893642111960e-02      1.014962129481e-01      1.766213757914e-01      4.271300144173e-02      5.029990269258e-02      1.056439892913e-01      5.118516401263e-02
      9.511805555556e+01      5.419459461110e-01      7.936967386461e-02      3.156279988563e-01      6.008493460309e-01      9.251301930539e-01      3.400149360053e-01      5.403877726127e-02      2.902200066020e-02      1.000824994051e-01      1.778083200052e-01      4.314915920903e-02      5.011882923346e-02      1.064860104968e-01      5.186190822210e-02
      9.512500000000e+01      5.379439346190e-01      7.896298672570e-02      3.134339454564e-01      5.989520305421e-01      9.201634482246e-01      3.387187453089e-01      5.414554231037e-02      2.899893469300e-02      9.925981950742e-02      1.779909666755e-01      4.323819437755e-02      5.000485301884e-02      1.067818785951e-01      5.233867092100e-02
      9.513194444444e+01      5.372857286619e-01      7.892768763118e-02      3.116544603875e-01      5.946556773425e-01      9.149547755529e-01      3.369747907505e-01      5.418000378828e-02      2.890068088706e-02      9.884616289387e-02      1.774785918646e-01      4.308700426198e-02      4.993731127631e-02      1.066997828681e-01      5.267703693998e-02
      9.513888888889e+01      5.366275227048e-01      7.889238853666e-02      3.098749753187e-01      5.903593241429e-01      9.097461028811e-01      3.352308361922e-01      5.421446526619e-02      2.880242708112e-02      9.843250628031e-02      1.769662170538e-01      4.293581414641e-02      4.986976953378e-02      1.066176871411e-01      5.301540295897e-02
      9.514583333333e+01      5.359693167478e-01      7.885708944214e-02      3.080954902498e-01      5.860629709433e-01      9.045374302094e-01      3.334868816339e-01      5.424892674409e-02      2.870417327519e-02      9.801884966675e-02      1.764538422429e-01      4.278462403084e-02      4.980222779125e-02      1.065355914141e-01      5.335376897796e-02
      9.515277777778e+01      5.353111107907e-01      7.882179034762e-02      3.063160051809e-01      5.817666177438e-01      8.993287575376e-01      3.317429270756e-01      5.428338822200e-02      2.860591946925e-02      9.760519305319e-02      1.759414674321e-01      4.263343391527e-02      4.973468604872e-02      1.064534956871e-01      5.369213499695e-02
      9.515972222222e+01      5.346529048336e-01      7.878649125310e-02      3.045365201121e-01      5.774702645442e-01      8.941200848659e-01      3.299989725173e-01      5.431784969991e-02      2.850766566331e-02      9.719153643963e-02      1.754290926212e-01      4.248224379970e-02      4.966714430619e-02      1.063713999600e-01      5.403050101593e-02
      9.516666666667e+01      5.339946988765e-01      7.875119215858e-02      3.027570350432e-01      5.731739113446e-01      8.889114121942e-01      3.282550179589e-01      5.435231117782e-02      2.840941185737e-02      9.677787982607e-02      1.749167178104e-01      4.233105368413e-02      4.959960256366e-02      1.062893042330e-01      5.436886703492e-02
      9.517361111111e+01      5.333364929194e-01      7.871589306405e-02      3.009775499743e-01      5.688775581450e-01      8.837027395224e-01      3.265110634006e-01      5.438677265573e-02      2.831115805143e-02      9.636422321251e-02      1.744043429995e-01      4.217986356856e-02      4.953206082113e-02      1.062072085060e-01      5.470723305391e-02
      9.518055555556e+01      5.326782869624e-01      7.868059396953e-02      2.991980649055e-01      5.645812049454e-01      8.784940668507e-01      3.247671088423e-01      5.442123413364e-02      2.821290424550e-02      9.595056659895e-02      1.738919681887e-01      4.202867345299e-02      4.946451907860e-02      1.061251127790e-01      5.504559907290e-02
      9.518750000000e+01      5.320200810053e-01      7.864529487501e-02      2.974185798366e-01      5.602848517459e-01      8.732853941789e-01      3.230231542840e-01      5.445569561155e-02      2.811465043956e-02      9.553690998540e-02      1.733795933778e-01      4.187748333742e-02      4.939697733607e-02      1.060430170519e-01      5.538396509189e-02
      9.519444444444e+01      5.313618750482e-01      7.860999578049e-02      2.956390947677e-01      5.559884985463e-01      8.680767215072e-01      3.212791997256e-01      5.449015708946e-02      2.801639663362e-02      9.512325337184e-02      1.728672185670e-01      4.172629322185e-02      4.932943559353e-02      1.059609213249e-01      5.572233111087e-02
      9.520138888889e+01      5.307036690911e-01      7.857469668597e-02      2.938596096989e-01      5.516921453467e-01      8.628680488355e-01      3.195352451673e-01      5.452461856737e-02      2.791814282768e-02      9.470959675828e-02      1.723548437561e-01      4.157510310628e-02      4.926189385100e-02      1.058788255979e-01      5.606069712986e-02
      9.520833333333e+01      5.300454631341e-01      7.853939759145e-02      2.920801246300e-01      5.473957921471e-01      8.576593761637e-01      3.177912906090e-01      5.455908004528e-02      2.781988902174e-02      9.429594014472e-02      1.718424689453e-01      4.142391299071e-02      4.919435210847e-02      1.057967298709e-01      5.639906314885e-02
      9.521527777778e+01      5.293872571770e-01      7.850409849693e-02      2.903006395612e-01      5.430994389475e-01      8.524507034920e-01      3.160473360507e-01      5.459354152318e-02      2.772163521581e-02      9.388228353116e-02      1.713300941344e-01      4.127272287514e-02      4.912681036594e-02      1.057146341439e-01      5.673742916784e-02
      9.522222222222e+01      5.287290512199e-01      7.846879940241e-02      2.885211544923e-01      5.388030857480e-01      8.472420308202e-01      3.143033814924e-01      5.462800300109e-02      2.762338140987e-02      9.346862691760e-02      1.708177193236e-01      4.112153275957e-02      4.905926862341e-02      1.056325384168e-01      5.707579518682e-02
      9.522916666667e+01      5.280708452628e-01      7.843350030788e-02      2.867416694234e-01      5.345067325484e-01      8.420333581485e-01      3.125594269340e-01      5.466246447900e-02      2.752512760393e-02      9.305497030404e-02      1.703053445127e-01      4.097034264400e-02      4.899172688088e-02      1.055504426898e-01      5.741416120581e-02
      9.523611111111e+01      5.274126393057e-01      7.839820121336e-02      2.849621843546e-01      5.302103793488e-01      8.368246854768e-01      3.108154723757e-01      5.469692595691e-02      2.742687379799e-02      9.264131369048e-02      1.697929697019e-01      4.081915252843e-02      4.892418513835e-02      1.054683469628e-01      5.775252722480e-02
      9.524305555556e+01      5.267544333487e-01      7.836290211884e-02      2.831826992857e-01      5.259140261492e-01      8.316160128050e-01      3.090715178174e-01      5.473138743482e-02      2.732861999206e-02      9.222765707693e-02      1.692805948910e-01      4.066796241286e-02      4.885664339582e-02      1.053862512358e-01      5.809089324379e-02
      9.525000000000e+01      5.247742358910e-01      7.830491148197e-02      2.819636939982e-01      5.232024941280e-01      8.272231194661e-01      3.078572448059e-01      5.429948001781e-02      2.714971406468e-02      9.184403853092e-02      1.686947969963e-01      4.054183885973e-02      4.843514540176e-02      1.050325246105e-01      5.754040483717e-02
      9.525694444444e+01      5.218917032363e-01      7.823143256297e-02      2.811272483819e-01      5.215726936683e-01      8.233870424189e-01      3.070045099000e-01      5.354924901968e-02      2.691575842793e-02      9.148092269283e-02      1.680588836260e-01      4.043282467647e-02      4.777205191803e-02      1.044933942817e-01      5.638322218718e-02
      9.526388888889e+01      5.190091705816e-01      7.815795364398e-02      2.802908027656e-01      5.199428932086e-01      8.195509653717e-01      3.061517749942e-01      5.279901802155e-02      2.668180279119e-02      9.111780685475e-02      1.674229702556e-01      4.032381049321e-02      4.710895843429e-02      1.039542639529e-01      5.522603953718e-02
      9.527083333333e+01      5.161266379269e-01      7.808447472498e-02      2.794543571493e-01      5.183130927488e-01      8.157148883244e-01      3.052990400884e-01      5.204878702343e-02      2.644784715445e-02      9.075469101666e-02      1.667870568853e-01      4.021479630995e-02      4.644586495056e-02      1.034151336242e-01      5.406885688718e-02
