#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
1.11000000000000000000e+02  7.01999999999999957367e+00  9.81080000000000040927e+02  9.07900000000000062528e+01  -7.61990000000000028413e-02  1.19937968750000000000e+05  1.99034218750000000000e+04  2.75969989952297893865e+01  6.03623000000000006771e-03  1.46866000000000013870e+02  2.56000000000000005329e-01  5.00000000000000027756e-02  3.41000000000000014211e+01  5.99999999999999977796e-02
1.11006944444444442865e+02  7.09998081534797442771e+00  9.80680070343724082704e+02  8.79103133493164108359e+01  -1.12461947936522621561e+00  1.08543385437893317430e+05  3.06116770633852211176e+04  2.91584065125404023888e+01  6.12309838624336324336e-03  1.48567333336054758774e+02  2.64000128002047695919e-01  5.00000000000000027756e-02  3.40073333331851088701e+01  5.00000000000000027756e-02
1.11013888888888885731e+02  7.18002078337502069871e+00  9.80559996802557634510e+02  8.77500335731442646647e+01  -9.12997076189865808260e-01  9.71488021257866494125e+04  4.13199322517704422353e+04  2.90660417612805481724e+01  6.20996677248672641902e-03  1.50268666672109475257e+02  2.72000256004095442020e-01  5.00000000000000027756e-02  3.39146666663702163191e+01  7.99999520000730796054e-02
1.11020833333333328596e+02  7.01994244604331107951e+00  9.80419956834532399625e+02  8.88597458033579528092e+01  -1.22866750952147474329e+00  8.57542188136799668428e+04  5.20281874401556560770e+04  2.55956748050495654923e+01  6.29683515873008959468e-03  1.51969999992408418166e+02  2.80002879907835677820e-01  5.00000000000000027756e-02  3.38220000063311161398e+01  5.00000000000000027756e-02
1.11027777777777771462e+02  7.09000959232631888796e+00  9.79980108713031654588e+02  8.79100351718631713993e+01  -1.85911343492035019409e+00  7.68077955895888153464e+04  2.89018620222638382984e+04  2.31924009403700601695e+01  6.28489968253969841228e-03  1.50387999997470558355e+02  3.40000959969237626090e-01  5.00000000000000027756e-02  3.51413333354428090161e+01  5.00000000000000027756e-02
1.11034722222222228538e+02  7.03997442046314780839e+00  9.79639948840926308549e+02  9.04598721023157281707e+01  -8.85002203172975399070e-01  6.78613723791611846536e+04  5.77553641523616533959e+03  2.14922072960102568118e+01  6.27053460317459308848e-03  1.48806000002529430049e+02  3.99999040030762365028e-01  5.00000000000000027756e-02  3.64606666645571948493e+01  1.09999872001013396239e-01
1.11041666666666671404e+02  6.75999520383694196823e+00  9.79469990407673890331e+02  9.16399328537171982134e+01  9.73584619043000587535e-02  5.89149493435891563422e+04  -1.73507889311824183096e+04  2.18203034640654003340e+01  6.25616952380951725499e-03  1.47224000007591570238e+02  4.59997120092164313299e-01  5.00000000000000027756e-02  3.77799999936688877256e+01  5.00000000000000027756e-02
1.11048611111111114269e+02  6.73000000000000042633e+00  9.79130009592326928214e+02  9.23299999999999982947e+01  3.64607088888176722463e-01  8.12530599790594424121e+04  6.14653915004505324760e+03  2.13860989254706836959e+01  6.48397983333343259915e-03  1.48129333330437020777e+02  4.50666965338111347172e-01  5.00000000000000027756e-02  3.71606666686480053841e+01  5.00000000000000027756e-02
1.11055555555555557135e+02  6.73000000000000042633e+00  9.78880051159072081646e+02  9.30497953637117234393e+01  -5.03452015873335545493e-01  1.03591170614529721206e+05  2.96438672312725248048e+04  1.93002494812557863213e+01  6.72400066666675906568e-03  1.49034666665218509252e+02  4.41333482669055643388e-01  5.00000000000000027756e-02  3.65413333343240012141e+01  5.00000000000000027756e-02
1.11062500000000000000e+02  6.63999999999999968026e+00  9.78639999999999986358e+02  9.45400000000000062528e+01  -3.67294999999999982609e-01  1.25929281250000000000e+05  5.31411953125000000000e+04  1.85821781515246868821e+01  6.94067357142854213931e-03  1.49939999999999997726e+02  4.31999999999999995115e-01  5.00000000000000027756e-02  3.59219999999999970441e+01  1.79999999999999993339e-01
1.11069444444444442865e+02  6.44998721023198307023e+00  9.78510095923260109885e+02  9.62899936051159954786e+01  -2.32299507936565591271e-01  1.10107286487807694357e+05  4.33173424662172474200e+04  1.74066433340717736655e+01  6.85641761904761271734e-03  1.45915333326895591881e+02  3.93332714656769388828e-01  5.00000000000000027756e-02  3.51686666654616502115e+01  5.99996160030401987084e-02
1.11076388888888885731e+02  6.37000159872115556681e+00  9.78399982414067267200e+02  9.69899968025576839636e+01  -2.48493841271062027021e-02  9.42852917256153887138e+04  3.34934896199345021159e+04  1.76007648146433197667e+01  6.77216166666668242802e-03  1.41890666653791186036e+02  3.54665429313538838052e-01  5.00000000000000027756e-02  3.44153333309233104842e+01  5.00000000000000027756e-02
1.11083333333333328596e+02  6.37999520383694207482e+00  9.78329956834532481480e+02  9.66400527577936259149e+01  -7.18772285715311987087e-02  7.84632969634230830707e+04  2.36696367736517531739e+04  1.16559754125623680210e+01  6.68970650793652976684e-03  1.37866000011577739315e+02  3.15999456017408808517e-01  5.00000000000000027756e-02  3.36619999971527548155e+01  5.99994240057881086936e-02
1.11090277777777771462e+02  6.26002557953685201397e+00  9.78269980815347366843e+02  9.70499840127894657371e+01  -4.11651838091697697131e-01  5.94361315458748285891e+04  1.34106881701597776555e+04  1.58004047388069466251e+01  6.64296708994712402363e-03  1.40278666670524273741e+02  3.04666485339143977562e-01  5.00000000000000027756e-02  3.30686666657179912931e+01  1.09999584003293557344e-01
1.11097222222222228538e+02  6.02999040767368121863e+00  9.78179958433252522809e+02  9.84000319744210685258e+01  5.09818736505210035048e-01  4.04089661103751714109e+04  3.15173956421522234450e+03  1.21416671772243027760e+01  6.59622767195762287062e-03  1.42691333329475753544e+02  2.93333514660855998457e-01  5.00000000000000027756e-02  3.24753333342820127427e+01  1.49999648002786839518e-01
