#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat
9.44513888888888857309e+01  2.70000000000000017764e-01  4.77199648281345787382e+01  5.01278022222223854087e-03  9.89590009592326964594e+02  5.37865366368358395994e+06  5.43134135411538210292e+01
9.44583333333333285964e+01  5.99990407673885228768e-01  4.61799040767388504491e+01  4.98032047619043072295e-03  9.89530014388489121302e+02  6.17932099552537687123e+06  4.73152992218866828011e+01
9.44652777777777714618e+01  1.42996482813682868063e+00  4.55898209432420387088e+01  5.08033039682532442521e-03  9.89579977617905342413e+02  5.78602833406625594944e+06  6.75903594220037291507e+01
9.44722222222222285382e+01  1.60993285371576400067e+00  4.42296546762524940277e+01  5.18034031746042369221e-03  9.89519984012789450389e+02  5.39273566593374405056e+06  6.25650436376852425724e+01
9.44791666666666714036e+01  1.89000959232611465133e+00  4.30199760191847175861e+01  5.27430412698400626764e-03  9.89569942446043341988e+02  4.99944300125259533525e+06  7.40629371715945126198e+01
9.44861111111111142691e+01  2.14000639488462196525e+00  4.22201119104808810789e+01  5.12239275132267066204e-03  9.89349990407673089976e+02  5.22357633416839689016e+06  9.62804925244492153524e+01
9.44930555555555571345e+01  2.18004476418805959170e+00  4.26895395683513854124e+01  4.97048137566133592380e-03  9.89300025579535940778e+02  5.44770966708419844508e+06  1.08884684407822916796e+02
9.45000000000000000000e+01  2.41000000000000014211e+00  4.17500000000000000000e+01  4.81857000000000031820e-03  9.89200000000000045475e+02  5.67184300000000000000e+06  1.31727077615093378427e+02
9.45069444444444428655e+01  2.57994884092793208552e+00  4.10902557953603420060e+01  4.76523335978837423582e-03  9.89129884892087829940e+02  5.23312983415060024709e+06  1.30211549493769183528e+02
9.45138888888888857309e+01  2.83000479616346645173e+00  4.12699360511537847174e+01  4.71189671957674815345e-03  9.88940003197442365490e+02  4.79441666830120049417e+06  1.31490492567568651339e+02
9.45208333333333285964e+01  3.62004316546751647721e+00  4.00799040767388490281e+01  4.65856007936512120371e-03  9.88920028776978256246e+02  4.35570350245179980993e+06  1.12535555483845470803e+02
9.45277777777777714618e+01  3.61999360511578727184e+00  3.93800735411684499354e+01  4.67023201058199607244e-03  9.88830041566747468096e+02  3.67780366792997019365e+06  8.68077060492505410139e+01
9.45347222222222285382e+01  4.02999360511578696986e+00  3.92800671462842387882e+01  4.68350251322752295785e-03  9.88689996802557971023e+02  2.99990383207003027201e+06  7.76773518033475625089e+01
9.45416666666666714036e+01  4.19000479616305820940e+00  3.94899616306955394407e+01  4.69677301587302208769e-03  9.88490086330935014303e+02  2.32200400190367177129e+06  6.47206626591517277802e+01
9.45486111111111142691e+01  4.99000479616346659384e+00  4.05300495603558204039e+01  4.84954488888895540039e-03  9.88380025579538482816e+02  2.66263775126911466941e+06  5.99846031438222055954e+01
9.45555555555555571345e+01  4.53002557953603446350e+00  4.18899040767398744833e+01  5.00935044444450645884e-03  9.88400076738608049709e+02  3.00327150063455710188e+06  7.18279017959954870776e+01
9.45625000000000000000e+01  4.48000000000000042633e+00  4.13100000000000022737e+01  5.17159714285720870097e-03  9.88399999999999977263e+02  3.34390525000000000000e+06  2.90534717424298989386e+01
9.45694444444444428655e+01  4.79001278976801714293e+00  4.06001023181441382803e+01  5.36530746031747482472e-03  9.88209891286971924274e+02  3.69160383268561493605e+06  3.44438999003112016339e+01
9.45763888888888857309e+01  4.78999680255768911508e+00  4.12499472422018698126e+01  5.55901777777774094846e-03  9.88189984012788499967e+02  4.03930241537123033777e+06  4.89795577957834282756e+01
9.45833333333333285964e+01  4.87010071942420541546e+00  4.18300575539566850125e+01  5.74898460317455062274e-03  9.88049980815347680618e+02  4.38700099805684573948e+06  6.42851811697956065927e+01
9.45902777777777714618e+01  4.94002557953685261793e+00  4.28600607514000202514e+01  5.86470550264541878177e-03  9.87809964828136799042e+02  4.41736999994340538979e+06  7.19642911519006815979e+01
