#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                      NH3.dat
1.01625000000000000000e+02  7.49000000000000021316e+00  2.67699999999999995737e+01  3.43192000000000019613e-03  1.00882000000000005002e+03  3.02675325000000000000e+06  4.02105066256660776958e+01
1.01631944444444442865e+02  7.58007034372409371770e+00  2.71994756195113041031e+01  3.43370902116402068951e-03  1.00873998081534796256e+03  2.81798991705556632951e+06  4.00617268039602549834e+01
1.01638888888888885731e+02  7.41997122301920164489e+00  2.71400447641923534547e+01  3.43549804232804161658e-03  1.00869999200639426817e+03  2.60922658411113219336e+06  3.35022782818538189531e+01
1.01645833333333328596e+02  7.59001438848917242552e+00  2.62300527577936328782e+01  3.43728706349206210996e-03  1.00864995203836940618e+03  2.40046325116669852287e+06  2.98970706076754808578e+01
1.01652777777777771462e+02  7.74995203836840307332e+00  2.73799488409262963273e+01  3.49495402116395880929e-03  1.00853002557953686846e+03  2.32864058346717897803e+06  2.24531075367854882074e+01
1.01659722222222228538e+02  7.77993924859997676435e+00  2.76999968025578944264e+01  3.55399502645506893544e-03  1.00839999680255789372e+03  2.25681791653282102197e+06  1.87383668481964456021e+01
1.01666666666666671404e+02  7.76996642685859750799e+00  2.79997889688254737450e+01  3.61303603174605893200e-03  1.00829994724220637181e+03  2.18499524892545817420e+06  1.24558637182225009354e+01
1.01673611111111114269e+02  7.56000319744231052965e+00  2.86799680255768905113e+01  3.61416055555555549433e-03  1.00831998241406733996e+03  1.99272195761697203852e+06  1.16968630384517098264e+01
1.01680555555555557135e+02  7.69985291766780477474e+00  2.84899488409279300072e+01  3.61236492063492058147e-03  1.00818994244604402866e+03  1.80044866630848590285e+06  1.21994485920749706764e+01
1.01687500000000000000e+02  7.50999999999999978684e+00  2.82600000000000015632e+01  3.61056928571428610228e-03  1.00812999999999999545e+03  1.60817537500000000000e+06  9.56367598874533797471e+00
1.01694444444444442865e+02  7.65998081534797492509e+00  2.78698017585957380504e+01  3.58066666666667903635e-03  1.00804992965627582180e+03  1.54875483344402629882e+06  6.94572065166328567187e+00
1.01701388888888885731e+02  7.37999840127884443319e+00  2.83499648281345812961e+01  3.54858333333334672113e-03  1.00791000799360574547e+03  1.48933429188805236481e+06  2.88037189865599874139e+00
1.01708333333333328596e+02  7.50997601918471247018e+00  2.84899616306955394407e+01  3.51602888888890782737e-03  1.00778003357314139521e+03  1.42991375033207866363e+06  7.39070691379149380396e+00
1.01715277777777771462e+02  7.47000319744210639072e+00  2.89000287769789565573e+01  3.47413074074077099160e-03  1.00775001278976844787e+03  1.29028920859353127889e+06  2.25371639920516315669e+01
1.01722222222222228538e+02  7.47998081534736147802e+00  2.86800095923263178577e+01  3.43223259259254828701e-03  1.00765003517186312365e+03  1.15066466640646872111e+06  2.62422600996381945038e+01
1.01729166666666671404e+02  7.45996642685859789879e+00  2.88898561151082802212e+01  3.39339039682546488377e-03  1.00766995683453239963e+03  1.01104012450967996847e+06  3.27138195248816074923e+01
1.01736111111111114269e+02  7.41997761790382348579e+00  2.89400527577981314664e+01  3.47882359788364344672e-03  1.00758998561150963269e+03  9.23304645506453351118e+05  2.94727652497159482436e+01
1.01743055555555557135e+02  7.17001918465202514597e+00  2.94998401278997874897e+01  3.56425679894182157598e-03  1.00740008952837604284e+03  8.35569166503226617351e+05  2.47401383504914988976e+01
1.01750000000000000000e+02  7.20000000000000017764e+00  2.97199999999999988631e+01  3.64969000000000013892e-03  1.00734000000000003183e+03  7.47833687500000000000e+05  2.00919277912302831623e+01
1.01756944444444442865e+02  6.97999360511599231671e+00  3.02799488409279327072e+01  3.64983880952380939852e-03  1.00722996163069592512e+03  7.12478333399195806123e+05  1.60432035947973830048e+01
1.01763888888888885731e+02  6.85000159872115510495e+00  3.01700111910480899269e+01  3.64998761904761909181e-03  1.00709000479616349821e+03  6.77122979298391728662e+05  1.37234729878570806960e+01
1.01770833333333328596e+02  6.64999520383694253667e+00  3.07000479616305739228e+01  3.65013642857142835141e-03  1.00694005755395676260e+03  6.41767625197587534785e+05  1.10485865856303497878e+01
1.01777777777777771462e+02  6.45002238209474576536e+00  3.12300127897684269840e+01  3.66980201058198906433e-03  1.00707997761790534241e+03  6.82711645757031859830e+05  9.37584797672895220444e+00
1.01784722222222228538e+02  6.31002238209474519692e+00  3.14399776179052565794e+01  3.68994751322752759584e-03  1.00694000959232641890e+03  7.23655666742968140170e+05  7.55016965642964787975e+00
1.01791666666666671404e+02  6.12999040767388514439e+00  3.20699856115108303811e+01  3.71009301587302492767e-03  1.00692007194244581569e+03  7.64599687084664008580e+05  6.28525021178296317004e+00
1.01798611111111114269e+02  5.88997761790382323710e+00  3.28300127897692419765e+01  3.74091247222223515639e-03  1.00704999040767302176e+03  6.90281478889775928110e+05  9.35066465303975746792e+00
1.01805555555555557135e+02  5.57001918465202550124e+00  3.35599552358119410655e+01  3.77227011111112321695e-03  1.00713990407673986738e+03  6.15963270694887964055e+05  1.19099394075418771877e+01
1.01812500000000000000e+02  5.41000000000000014211e+00  3.37999999999999971578e+01  3.80241309523810010543e-03  1.00704999999999995453e+03  5.41645062500000000000e+05  1.55707858652833674995e+01
1.01819444444444442865e+02  5.27993605115991559984e+00  3.47400575539560776406e+01  3.81690052910053012267e-03  1.00719997442046405922e+03  4.67603239721263817046e+05  1.82989200257500748137e+01
1.01826388888888885731e+02  4.99999680255768907955e+00  3.53700031974423083625e+01  3.83138796296296013991e-03  1.00716000959232690093e+03  3.93561416942527634092e+05  1.83651841899963379490e+01
1.01833333333333328596e+02  4.86999520383694228798e+00  3.57800143884891710400e+01  3.84684444444442861372e-03  1.00719999040767390852e+03  3.19519594163791392930e+05  2.10465920633430023656e+01
1.01840277777777771462e+02  4.82001598721053259311e+00  3.63799744204631494426e+01  3.88152037037034535263e-03  1.00740997442046307242e+03  3.42002385374768753536e+05  1.99330058107130128064e+01
1.01847222222222228538e+02  4.66998721023157425947e+00  3.66200159872105288628e+01  3.91619629629633321521e-03  1.00750999360511582381e+03  3.64485177125231246464e+05  2.19675748142568529886e+01
