#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat
1.13416666666666671404e+02  4.41000479616305796071e+00  5.77800095923261167741e+01  2.80493428571423897289e-03  9.95099918465228029163e+02  1.94740162790083000436e+06  4.45884928249536294231e+00
1.13423611111111114269e+02  4.49002877698079849722e+00  5.59500143884904019842e+01  2.79510944444444310239e-03  9.94870017585932714610e+02  2.46646200193388666958e+06  4.48288224850458405513e+00
1.13430555555555557135e+02  4.78993605115991538668e+00  5.87696802557995781058e+01  2.78994079365079382382e-03  9.94830025579536027180e+02  2.98552237596694333479e+06  4.50691521451380694430e+00
1.13437500000000000000e+02  4.59999999999999964473e+00  5.90499999999999971578e+01  2.78477214285714454525e-03  9.94789999999999963620e+02  3.50458275000000000000e+06  4.53094818052302894529e+00
1.13444444444444442865e+02  4.73991686650789034729e+00  5.69998848920878486979e+01  2.76711922222222907533e-03  9.94899904076739858283e+02  4.42284166495606768876e+06  4.55498114653225094628e+00
1.13451388888888885731e+02  5.26001438849039892887e+00  5.66999328537114735127e+01  2.74849769444445194908e-03  9.94660007993605745469e+02  5.34110057991213537753e+06  4.57901411254147294727e+00
1.13458333333333328596e+02  5.65991366906496740086e+00  5.71106330935235746438e+01  2.72958936507937616547e-03  9.94670019184652232980e+02  6.25935949486820213497e+06  4.60304707855069494826e+00
1.13465277777777771462e+02  5.15009592326319509681e+00  5.59701566746632153126e+01  2.70499280423282164459e-03  9.94490012789768456969e+02  6.14661750021010078490e+06  4.62708004455991783743e+00
1.13472222222222228538e+02  5.51001598721053209573e+00  5.61602334132737723849e+01  2.68039624338621725042e-03  9.94450015987210576895e+02  6.03387549978989921510e+06  4.65111301056918868824e+00
1.13479166666666671404e+02  5.91997122302165568186e+00  4.99895539568356639393e+01  2.65579515873013869906e-03  9.94460023980815321920e+02  5.92113349899285752326e+06  4.67514597657841157741e+00
1.13486111111111114269e+02  6.02000959232693233503e+00  4.55501151079231902941e+01  2.63101010582009230479e-03  9.94349993605115400896e+02  5.74092033266190532595e+06  4.69917894258763269022e+00
1.13493055555555557135e+02  6.42994884092793217434e+00  4.63550131989434888169e+01  2.60622505291004634420e-03  9.94159993605115914761e+02  5.56070716633095219731e+06  4.72321190859685557939e+00
1.13500000000000000000e+02  6.38999999999999968026e+00  4.68900000000000005684e+01  2.58143999999999994993e-03  9.94100000000000022737e+02  5.38049400000000000000e+06  4.74724487460607758038e+00
1.13506944444444442865e+02  6.38991047162388081659e+00  4.77001534772162045783e+01  2.55895984126984716092e-03  9.94040051159072049813e+02  5.32714400009938422590e+06  4.77127784061529958137e+00
1.13513888888888885731e+02  6.41998880895191170737e+00  4.64299920063942224147e+01  2.53647968253969437191e-03  9.93980007993605795491e+02  5.27379400019876845181e+06  4.79531080662452158236e+00
1.13520833333333328596e+02  6.86999520383694228798e+00  4.54297505995210144647e+01  2.51399952380954158290e-03  9.93759999999999990905e+02  5.22044400029815267771e+06  4.81934377263374358336e+00
1.13527777777777771462e+02  7.44000959232631942086e+00  5.00599904076736805791e+01  2.61846714285702848041e-03  9.93749971223021020705e+02  4.95347850049750506878e+06  4.84337673864296647253e+00
1.13534722222222228538e+02  7.40000319744210699469e+00  4.98599936051157897055e+01  2.72605642857150611350e-03  9.93649945643484215907e+02  4.68651299950249493122e+06  4.86740970465223732333e+00
1.13541666666666671404e+02  7.46010551558726220378e+00  4.91596882494012632492e+01  2.83364571428576343670e-03  9.93440043165467614017e+02  4.41954749842204526067e+06  4.89144267066146021250e+00
1.13548611111111114269e+02  7.71996163069226870590e+00  4.56898353317209853230e+01  2.87354477777779313691e-03  9.93499992006394222699e+02  4.13719599894803017378e+06  4.91547563667068132531e+00
1.13555555555555557135e+02  7.69983373301577955772e+00  4.07696227018435024547e+01  2.91003088888890310351e-03  9.93349884892087857224e+02  3.85484449947401508689e+06  4.93950860267990421448e+00
1.13562500000000000000e+02  7.83000000000000007105e+00  3.87500000000000000000e+01  2.94641595238096399428e-03  9.93200000000000045475e+02  3.57249300000000000000e+06  4.96354156868912621547e+00
1.13569444444444442865e+02  7.72004476418805918314e+00  4.04299488409279348389e+01  2.98149862433862676558e-03  9.93120051159072090741e+02  3.23676050062542688102e+06  4.98757453469834821647e+00
1.13576388888888885731e+02  8.10997601918266752818e+00  4.01198625099806278627e+01  3.01658129629628953688e-03  9.93139972821740343534e+02  2.90102800125085376203e+06  5.01160750070757021746e+00
1.13583333333333328596e+02  8.22001438848917231894e+00  3.73699088729019095467e+01  3.05166507936506341270e-03  9.92829971223021743754e+02  2.56529550187628064305e+06  5.03564046671679221845e+00
1.13590277777777771462e+02  8.56002557953685183634e+00  3.60603197442106520043e+01  3.08677089947087405011e-03  9.92570057553958008612e+02  2.58958333328807167709e+06  5.05967343272601510762e+00
1.13597222222222228538e+02  8.01002877697895776521e+00  3.51798784971999509708e+01  3.12187671957675667855e-03  9.92570015987210581443e+02  2.61387116671192832291e+06  5.08370639873528595842e+00
1.13604166666666671404e+02  8.04997122302165557528e+00  3.73195779376509477743e+01  3.15696023809526517961e-03  9.92510071942445847526e+02  2.63815900075223296881e+06  5.10773936474450884759e+00
1.13611111111111114269e+02  8.11999680255768829795e+00  3.86900447641923506126e+01  3.19113682539684355433e-03  9.92309972821740302606e+02  2.77275991716815531254e+06  5.13177233075372996041e+00
1.13618055555555557135e+02  8.96994244604392498843e+00  3.68100447641880634819e+01  3.22531341269842149536e-03  9.92259936051159911585e+02  2.90736083358407765627e+06  5.15580529676295284958e+00
1.13625000000000000000e+02  8.83999999999999985789e+00  3.84600000000000008527e+01  3.25948999999999987007e-03  9.92039999999999963620e+02  3.04196175000000000000e+06  5.17983826277217485057e+00
1.13631944444444442865e+02  8.59994884092793121511e+00  3.84698465227837971270e+01  3.41342518518514444203e-03  9.91870019184652051081e+02  3.01786283337822649628e+06  5.20387122878139685156e+00
1.13638888888888885731e+02  8.99000159872115567339e+00  3.82198481214902301417e+01  3.56736037037028858032e-03  9.91839974420461544469e+02  2.99376391675645299256e+06  5.22790419479061885255e+00
1.13645833333333328596e+02  9.06003357314140167489e+00  3.85798705035974478506e+01  3.72129555555543315229e-03  9.91669985611510810486e+02  2.96966500013467948884e+06  5.25193716079984085354e+00
1.13652777777777771462e+02  8.82998401278946687398e+00  3.90599136690631283386e+01  3.69930544973547754603e-03  9.91540012789768411494e+02  2.65211358392510795966e+06  5.27597012680906374271e+00
1.13659722222222228538e+02  9.16003517186317139931e+00  3.95300383693052808098e+01  3.67298931216929322105e-03  9.91330041566747468096e+02  2.33456216607489250600e+06  5.30000309281833459352e+00
1.13666666666666671404e+02  8.69996163069554029335e+00  4.01801055155872646196e+01  3.64667317460316267250e-03  9.91180047961630521058e+02  2.01701074959807144478e+06  5.32403605882755659451e+00
1.13673611111111114269e+02  9.12998561150960163957e+00  3.97099856115096017106e+01  3.61631481481480875420e-03  9.91099990407673089976e+02  1.94509162473204778507e+06  5.34806902483677859550e+00
1.13680555555555557135e+02  9.01002557953603400165e+00  3.94999808153479747830e+01  3.58575264550264763766e-03  9.90949987210232052348e+02  1.87317249986602389254e+06  5.37210199084600148467e+00
1.13687500000000000000e+02  9.01999999999999957367e+00  3.91899999999999977263e+01  3.55519047619048652112e-03  9.90870000000000004547e+02  1.80125337500000000000e+06  5.39613495685522348566e+00
1.13694444444444442865e+02  9.14000639488400956623e+00  3.97700063948840139005e+01  3.48888066666669339685e-03  9.90530127897680131355e+02  1.53242039633413497359e+06  5.42016792286444548665e+00
1.13701388888888885731e+02  8.98999680255768929271e+00  3.96299456434807169103e+01  3.41979733333336180859e-03  9.90729982414067308127e+02  1.26358741766826994717e+06  5.44420088887366748764e+00
1.13708333333333328596e+02  9.01004796163057442016e+00  3.89698848920866183221e+01  3.35672460317457772502e-03  9.90489971223021711921e+02  9.94754439002404687926e+05  5.46823385488288948864e+00
1.13715277777777771462e+02  9.08998401278946666082e+00  3.96000383693052810941e+01  3.41286216931212900080e-03  9.90260067146284200135e+02  9.44413875093812355772e+05  5.49226682089211237781e+00
1.13722222222222228538e+02  8.80001278976842726820e+00  4.02899360511578663591e+01  3.46899973544979520201e-03  9.90140041566747413526e+02  8.94073312406187644228e+05  5.51629978690138322861e+00
1.13729166666666671404e+02  8.83998081534777035984e+00  4.11199424460433107242e+01  3.52433944444446303410e-03  9.90149976019184691722e+02  8.43732750310080591589e+05  5.54033275291060522960e+00
1.13736111111111114269e+02  8.68000479616346609646e+00  4.20299936051153792960e+01  3.54723296296297540761e-03  9.89870003197442315468e+02  8.99217062706720433198e+05  5.56436571891982723059e+00
1.13743055555555557135e+02  8.72001918465202585651e+00  4.19799872102319824307e+01  3.57012648148148778113e-03  9.89750025579535986253e+02  9.54701375103360158391e+05  5.58839868492905011976e+00
1.13750000000000000000e+02  8.23000000000000042633e+00  4.25300000000000011369e+01  3.59302000000000015464e-03  9.89659999999999968168e+02  1.01018568750000000000e+06  7.59783314148378430275e+00
1.13756944444444442865e+02  8.15000639488400935306e+00  4.36499680255799589190e+01  3.55192873015874096415e-03  9.89489929656275876368e+02  9.91311708368493127637e+05  9.15727838613319811145e+00
1.13763888888888885731e+02  7.98000319744231134678e+00  4.38700287769807957261e+01  3.51083746031748220734e-03  9.89409977617903791725e+02  9.72437729236986255273e+05  6.96168576097846347750e+00
1.13770833333333328596e+02  7.72998081534777092827e+00  4.50600671462828046288e+01  3.46974619047622301685e-03  9.89229918465228024615e+02  9.53563750105479499325e+05  6.84898732967777235103e+00
1.13777777777777771462e+02  7.58000639488421334988e+00  4.68499872102315748634e+01  3.43589423280426858529e-03  9.89129961630694765518e+02  8.79232687638520030305e+05  7.05183249094164477100e+00
1.13784722222222228538e+02  7.34998721023157397525e+00  4.79701183053579356397e+01  3.40222029100526682927e-03  9.88959980815347421412e+02  8.04901624861479969695e+05  6.58950103644771090217e+00
1.13791666666666671404e+02  7.13000479616305771202e+00  5.12198800959235640562e+01  3.36854634920633402850e-03  9.88780033573141395209e+02  7.30570561806672951207e+05  4.60844206417182800095e+00
1.13798611111111114269e+02  6.94000000000000039080e+00  5.23200351718654204092e+01  3.34076652777776659034e-03  9.88739979216624988112e+02  6.06509999537781928666e+05  5.21516245359018881800e+00
1.13805555555555557135e+02  6.84998721023198253732e+00  5.28699488409279325651e+01  3.31328388888887850200e-03  9.88649929656275844536e+02  4.82449437268890964333e+05  4.51049146319530525062e+00
1.13812500000000000000e+02  6.75999999999999978684e+00  5.23400000000000034106e+01  3.28780595238095272800e-03  9.88350000000000022737e+02  3.58388875000000000000e+05  3.32847539992639518402e+00
1.13819444444444442865e+02  6.68000639488400782540e+00  5.23600895283761147425e+01  3.28816640211640216079e-03  9.88290147082332168793e+02  3.87011708280012651812e+05  2.11650554981102168028e+00
1.13826388888888885731e+02  6.64000479616346606093e+00  4.99400351718654178512e+01  3.28852685185185202726e-03  9.88439972821740411746e+02  4.15634541560025303625e+05  3.78274565689716002481e+00
1.13833333333333328596e+02  6.52998081534777075063e+00  5.01699280575541379790e+01  3.30183285714273459799e-03  9.88499971223021702826e+02  4.44257374840037897229e+05  2.00000000000000000000e+00
1.13840277777777771462e+02  6.27999360511578696986e+00  4.98300703437263408091e+01  3.57189238095218658531e-03  9.88609939248599971506e+02  4.82480020762103318702e+05  2.00000000000000000000e+00
