#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat
1.02201388888888885731e+02  -7.59987210230756438101e-01  5.18100223820961787169e+01  4.14637477777775841081e-03  1.00775001758593271006e+03  9.20470625451915693702e+04  2.00000000000000000000e+00
1.02208333333333328596e+02  -1.00000479616305737451e+00  5.30201726618700703852e+01  4.18980857142858646724e-03  1.00774007673860887735e+03  7.99175235052873613313e+04  2.00000000000000000000e+00
1.02215277777777771462e+02  -9.70012789768425864878e-01  5.33701630695474307231e+01  4.15727880952383287844e-03  1.00787996802557893261e+03  6.17897148775321620633e+04  2.00000000000000000000e+00
1.02222222222222228538e+02  -1.01998401278946770887e+00  5.32599008792946975177e+01  4.12474904761901337014e-03  1.00787999360511582836e+03  4.36619062162178379367e+04  2.00000000000000000000e+00
1.02229166666666671404e+02  -7.59995203836942634368e-01  5.28997314148687820534e+01  4.09294055555555359033e-03  1.00794992326139117722e+03  2.55340976042478796444e+04  2.00000000000000000000e+00
1.02236111111111114269e+02  -7.10003197442310884924e-01  5.21399936051153787275e+01  4.09046370370370285935e-03  1.00789003197442309556e+03  1.62290915994465030963e+04  2.00000000000000000000e+00
1.02243055555555557135e+02  -7.30025579536033975003e-01  5.27000895283761181531e+01  4.08798685185185126101e-03  1.00801004476418802369e+03  6.92408559464512654813e+03  2.00000000000000000000e+00
1.02250000000000000000e+02  -5.30000000000000026645e-01  5.17100000000000008527e+01  4.08550999999999966267e-03  1.00804999999999995453e+03  2.38092041015625000000e+03  2.00000000000000000000e+00
1.02256944444444442865e+02  -1.60115107912152720981e-01  5.13000063948840079320e+01  4.15037441798940011373e-03  1.00810994884092792745e+03  1.49621663088378736575e+04  2.00000000000000000000e+00
1.02263888888888885731e+02  6.99952038365336814962e-02  5.11700191846538672280e+01  4.21523883597880143215e-03  1.00816000959232690093e+03  3.23052530278319973149e+04  2.00000000000000000000e+00
1.02270833333333328596e+02  3.89980815347770459756e-01  5.14199952038369474394e+01  4.28010325396820188321e-03  1.00816002877697826534e+03  4.96483397468261173344e+04  2.00000000000000000000e+00
1.02277777777777771462e+02  4.09999999999999975575e-01  5.14299968025578948527e+01  4.15193010582024651933e-03  1.00829999360511578743e+03  7.62173046379872830585e+04  2.00000000000000000000e+00
1.02284722222222228538e+02  7.09999999999999964473e-01  5.11400063948842102945e+01  4.01901013227503635383e-03  1.00835998081534739867e+03  1.02786269580762716942e+05  2.00000000000000000000e+00
1.02291666666666671404e+02  8.19966426858598218530e-01  5.13100287769783491854e+01  3.88609015873009853992e-03  1.00820997601918475084e+03  1.29355234631323430222e+05  2.00000000000000000000e+00
1.02298611111111114269e+02  1.08999360511537823903e+00  5.08699792166249764591e+01  3.70238677777770053626e-03  1.00812001918465387007e+03  1.75220500170882296516e+05  2.00000000000000000000e+00
1.02305555555555557135e+02  1.38999360511599134860e+00  5.02101918465202530228e+01  3.51612288888881715024e-03  1.00807000639488410343e+03  2.21085765710441162810e+05  2.00000000000000000000e+00
1.02312500000000000000e+02  1.53000000000000002665e+00  4.97599999999999980105e+01  3.34353619047619192786e-03  1.00820000000000004547e+03  2.66951031250000000000e+05  2.00000000000000000000e+00
1.02319444444444442865e+02  1.88998081534797446324e+00  4.92398912869718543561e+01  3.34723328042328075599e-03  1.00823993605115992978e+03  5.81704270246988162398e+05  2.00000000000000000000e+00
1.02326388888888885731e+02  2.09998241406729002634e+00  4.86900079936057750274e+01  3.35093037037037001780e-03  1.00811000319744232456e+03  8.96457509243976324797e+05  2.00000000000000000000e+00
1.02333333333333328596e+02  2.24998081534777050194e+00  4.82998705035974467137e+01  3.35159142857145578645e-03  1.00800007673860886825e+03  1.21121074824096448720e+06  2.00000000000000000000e+00
1.02340277777777771462e+02  2.31001598721053236218e+00  4.68899296562736580540e+01  3.29203785714290032144e-03  1.00806997761790535151e+03  1.75724774898243020289e+06  2.00000000000000000000e+00
1.02347222222222228538e+02  2.49004156674738430510e+00  4.60501055155895144821e+01  3.23248428571422255842e-03  1.00800000959232636433e+03  2.30328475101756956428e+06  2.00000000000000000000e+00
1.02354166666666671404e+02  3.05998081534777055523e+00  4.50900383693044659594e+01  3.17277420634915407679e-03  1.00826992805755412519e+03  2.84932175021617021412e+06  2.00000000000000000000e+00
1.02361111111111114269e+02  3.18004636291350806232e+00  4.32400287769808002736e+01  3.10669947089943585677e-03  1.00832997601918270902e+03  2.88800216681077983230e+06  2.00000000000000000000e+00
1.02368055555555557135e+02  3.20994244604392342524e+00  4.25498784972038350816e+01  3.04062473544971807043e-03  1.00816005755395599408e+03  2.92668258340538991615e+06  2.00000000000000000000e+00
1.02375000000000000000e+02  3.62000000000000010658e+00  4.07000000000000028422e+01  2.97454999999999985041e-03  1.00809000000000003183e+03  2.96536300000000000000e+06  2.00000000000000000000e+00
1.02381944444444442865e+02  3.70018545163624645866e+00  4.09698401278997863528e+01  2.96743029100529284725e-03  1.00813008952837606103e+03  3.15252158298468077555e+06  2.00000000000000000000e+00
1.02388888888888885731e+02  3.79998880895191160079e+00  4.02200415667500408290e+01  2.96031058201058584409e-03  1.00830999200639416813e+03  3.33968016596936155111e+06  1.41676237385865437801e+01
1.02395833333333328596e+02  4.33014868105477912508e+00  3.89698033573146460640e+01  2.95319087301587884092e-03  1.00820007673860891373e+03  3.52683874895404232666e+06  1.77935391559897375657e+01
1.02402777777777771462e+02  4.48997761790525462544e+00  3.81500607514000193987e+01  2.85222153439164405331e-03  1.00831001278976839330e+03  3.39530550024511944503e+06  2.68975731268623547976e+01
1.02409722222222228538e+02  4.57999680255789343164e+00  3.61597314148630530894e+01  2.74894441798934378515e-03  1.00835000000000002274e+03  3.26377224975488055497e+06  3.09477395853589065666e+01
1.02416666666666671404e+02  4.51997122302165532659e+00  3.46000000000000014211e+01  2.64566730158725471958e-03  1.00822002398081531283e+03  3.13223900172473536804e+06  2.63548604197372320357e+01
1.02423611111111114269e+02  4.82998880895191184948e+00  3.31200991207116359760e+01  2.64791296296296467180e-03  1.00822999520383655181e+03  3.44085475114982342348e+06  2.62261029838263546310e+01
1.02430555555555557135e+02  4.84003197442004218232e+00  3.26903325339684371897e+01  2.65547910052909988746e-03  1.00837991047162392988e+03  3.74947050057491194457e+06  1.75150057683402344821e+01
1.02437500000000000000e+02  5.03000000000000024869e+00  3.36199999999999974420e+01  2.66304523809523553679e-03  1.00821000000000003638e+03  4.05808625000000000000e+06  1.59959120679798729725e+01
1.02444444444444442865e+02  5.41986570743582163345e+00  3.27597697841756954062e+01  2.64363155555556381127e-03  1.00826996163069588874e+03  3.96094508351429505274e+06  6.00734312720037344491e+00
1.02451388888888885731e+02  5.59999999999999964473e+00  3.24500303757019565865e+01  2.62212461111112002388e-03  1.00825001438849039914e+03  3.86380391702859010547e+06  4.95010019192086936357e+00
1.02458333333333328596e+02  5.49995203836942625486e+00  3.18098561151082783738e+01  2.60501222222219060154e-03  1.00824006235011972876e+03  3.76666275054288469255e+06  7.63735339574818272723e+00
1.02465277777777771462e+02  5.68002557953685194292e+00  3.13600063948842127104e+01  2.67505851851846830278e-03  1.00831001598721047685e+03  3.49729416716864984483e+06  9.09533625393159361749e+00
1.02472222222222228538e+02  6.06993605115787104864e+00  2.97299264588315530489e+01  2.74510481481488911870e-03  1.00839999040767361294e+03  3.22792558283135015517e+06  7.00748611448688141223e+00
1.02479166666666671404e+02  6.17985611510827848036e+00  3.08201007194242038167e+01  2.81504523809529040579e-03  1.00830001918465222843e+03  2.95855699900482734665e+06  3.19801780419437653435e+00
1.02486111111111114269e+02  5.88001598721155449567e+00  3.12999760191826688072e+01  2.88068015873019353176e-03  1.00831001278976918911e+03  2.78048566600321838632e+06  3.00929276772217857427e+00
1.02493055555555557135e+02  6.12003197442004243101e+00  3.15196546762635421146e+01  2.94631507936509665774e-03  1.00844998721023205235e+03  2.60241433300160896033e+06  3.82370709448451595591e+00
1.02500000000000000000e+02  6.07000000000000028422e+00  3.15899999999999998579e+01  3.01194999999999978371e-03  1.00838999999999998636e+03  2.42434300000000000000e+06  2.00000000000000000000e+00
1.02506944444444442865e+02  6.40007034372409400191e+00  2.93304988009526610426e+01  3.01608359788359649614e-03  1.00842993605115987066e+03  2.63222999961273279041e+06  2.00000000000000000000e+00
1.02513888888888885731e+02  5.99999840127884453977e+00  3.03699536370864926482e+01  3.02021719576719364225e-03  1.00838997282174034353e+03  2.84011699922546604648e+06  2.00000000000000000000e+00
1.02520833333333328596e+02  6.20007194244586123943e+00  3.17100095923261164899e+01  3.02435079365079035468e-03  1.00816006714628281316e+03  3.04800399883819930255e+06  2.00000000000000000000e+00
1.02527777777777771462e+02  6.72990087929469993355e+00  3.13499552358105120220e+01  3.06824089947085182351e-03  1.00828994244604200503e+03  3.10208458323255134746e+06  2.00000000000000000000e+00
1.02534722222222228538e+02  6.53985291766310172790e+00  3.08199808153473604477e+01  3.11310862433865657636e-03  1.00827999360511580562e+03  3.15616516676744865254e+06  2.00000000000000000000e+00
1.02541666666666671404e+02  6.75998561151082721921e+00  2.94798800959235656194e+01  3.15797634920636982256e-03  1.00831002877697824260e+03  3.21024574904031818733e+06  2.00000000000000000000e+00
1.02548611111111114269e+02  7.40001119104808857685e+00  2.89800111910480886479e+01  3.08350061111107784373e-03  1.00832997761790386448e+03  3.03852499936021212488e+06  2.00000000000000000000e+00
1.02555555555555557135e+02  7.59991686650788977886e+00  2.82807418065449844846e+01  3.00300755555552457282e-03  1.00830002557953594078e+03  2.86680424968010606244e+06  2.00000000000000000000e+00
1.02562500000000000000e+02  7.20999999999999996447e+00  2.71400000000000005684e+01  2.93077452380953538263e-03  1.00815999999999996817e+03  2.69508350000000000000e+06  2.00000000000000000000e+00
1.02569444444444442865e+02  7.29005115907206757697e+00  2.66299999999999990052e+01  2.96500402116402390906e-03  1.00816997442046397282e+03  2.63525058344479463995e+06  2.00000000000000000000e+00
1.02576388888888885731e+02  7.51002398081733169022e+00  2.58399760191826679545e+01  2.99923351851851200181e-03  1.00797001918465389281e+03  2.57541766688958881423e+06  2.00000000000000000000e+00
1.02583333333333328596e+02  7.95007194244586123943e+00  2.58199328537171979292e+01  3.02958952380954528449e-03  1.00794004796163062565e+03  2.51558475033438345417e+06  2.00000000000000000000e+00
1.02590277777777771462e+02  8.11996163069472132179e+00  2.62700287769789575520e+01  2.98312126984130341831e-03  1.00798000319744210174e+03  2.39471383355858270079e+06  2.00000000000000000000e+00
1.02597222222222228538e+02  8.09995523581050846929e+00  2.58799904076736808634e+01  2.93665301587296657601e-03  1.00787997442046309970e+03  2.27384291644141729921e+06  2.00000000000000000000e+00
1.02604166666666671404e+02  8.57998081534777057300e+00  2.46000911270980928691e+01  2.89217134920637802820e-03  1.00777999040767383576e+03  2.15297199916394567117e+06  2.00000000000000000000e+00
1.02611111111111114269e+02  8.33001119104808829263e+00  2.46600271782596429659e+01  2.92847756613758523903e-03  1.00782998721023079725e+03  2.00337249944263044745e+06  2.00000000000000000000e+00
1.02618055555555557135e+02  8.20010231814413437235e+00  2.58998401278997860686e+01  2.96478378306879288354e-03  1.00768008313349207583e+03  1.85377299972131522372e+06  2.00000000000000000000e+00
1.02625000000000000000e+02  8.17999999999999971578e+00  2.44800000000000004263e+01  3.00109000000000009437e-03  1.00776999999999998181e+03  1.70417350000000000000e+06  2.00000000000000000000e+00
1.02631944444444442865e+02  8.40968025579957512150e+00  2.41200895283761198584e+01  2.95675468253969427404e-03  1.00767999360511589657e+03  1.55503183361116517335e+06  2.00000000000000000000e+00
1.02638888888888885731e+02  8.67997282174035689195e+00  2.45500111910480889321e+01  2.91241936507938888740e-03  1.00749001119104809732e+03  1.40589016722233057953e+06  2.00000000000000000000e+00
1.02645833333333328596e+02  8.62006714628280334978e+00  2.46398513189452224026e+01  2.86808404761908306707e-03  1.00746009112709816691e+03  1.25674850083349575289e+06  2.00000000000000000000e+00
1.02652777777777771462e+02  8.90997122302104216374e+00  2.33800415667473835413e+01  2.88328021164019386927e-03  1.00740000319744206081e+03  1.21538266674375417642e+06  2.00000000000000000000e+00
1.02659722222222228538e+02  8.46993605115787140392e+00  2.40199680255789331795e+01  2.89994026455027680694e-03  1.00736002238209471216e+03  1.17401683325624582358e+06  2.00000000000000000000e+00
1.02666666666666671404e+02  9.15007673860891834750e+00  2.36300335731414001827e+01  2.91660031746032505015e-03  1.00731000959232608238e+03  1.13265099961218400858e+06  2.00000000000000000000e+00
1.02673611111111114269e+02  8.73998721023075653136e+00  2.45000127897692436818e+01  2.90418092592592330323e-03  1.00740997601918263626e+03  1.06325708307478926145e+06  2.00000000000000000000e+00
1.02680555555555557135e+02  8.86000639488400842936e+00  2.43899744204639681300e+01  2.89029534391534517757e-03  1.00723002557953600444e+03  9.93863166537394630723e+05  7.38373838048891784069e+00
1.02687500000000000000e+02  8.75000000000000000000e+00  2.38500000000000014211e+01  2.87640976190476661822e-03  1.00730999999999994543e+03  9.24469250000000000000e+05  2.25027676912692733424e+01
1.02694444444444442865e+02  8.91003836930405057615e+00  2.42097442046396622573e+01  2.85272233333334294253e-03  1.00719011510791222008e+03  8.66231166775156743824e+05  2.99055857128646422893e+01
1.02701388888888885731e+02  9.03998081534613362464e+00  2.41900271782596441028e+01  2.82827441666667683470e-03  1.00733000159872119639e+03  8.07993083550313604064e+05  3.46094907074661861657e+01
1.02708333333333328596e+02  8.96998561151082896004e+00  2.40400095923261147846e+01  2.80363365079366400404e-03  1.00724004316546756854e+03  7.49755000325470347889e+05  3.71031455950009885214e+01
1.02715277777777771462e+02  8.67000959232631984719e+00  2.35000159872105314207e+01  2.77516804232806309563e-03  1.00727997122302099342e+03  6.92729187606270657852e+05  3.25983098631887813212e+01
1.02722222222222228538e+02  8.74000319744210685258e+00  2.29600319744210672468e+01  2.74670243386240364031e-03  1.00704001598721049504e+03  6.35703374893729342148e+05  2.45611114009709297079e+01
1.02729166666666671404e+02  8.70995203836942621933e+00  2.28001103117503198803e+01  2.71820579365077011694e-03  1.00689007673860885461e+03  5.78677562468146905303e+05  2.62334027388700441463e+01
1.02736111111111114269e+02  8.60997921662497844864e+00  2.30600223820961751642e+01  2.68844719576717986961e-03  1.00690002078337499825e+03  5.72977916645431192592e+05  2.27809295896105936663e+01
1.02743055555555557135e+02  8.28003197442004257312e+00  2.35799808153479730777e+01  2.65868859788359005597e-03  1.00695991047162397081e+03  5.67278270822715596296e+05  1.54439365516970426029e+01
1.02750000000000000000e+02  8.15000000000000035527e+00  2.38500000000000014211e+01  2.62892999999999980865e-03  1.00683000000000004093e+03  5.61578625000000000000e+05  1.65857502298027981169e+01
1.02756944444444442865e+02  8.09996802557995643213e+00  2.40200895283761184373e+01  2.63321902116401976648e-03  1.00684002557953601809e+03  5.77164270804299274459e+05  7.02815644580592735480e+00
1.02763888888888885731e+02  7.85000959232693240608e+00  2.44600207833750218356e+01  2.63750804232804015800e-03  1.00685000479616348912e+03  5.92749916608598548919e+05  4.81287480522467880917e+00
1.02770833333333328596e+02  7.77000479616305739228e+00  2.45700719424458604578e+01  2.64179706349206011584e-03  1.00690995203836939709e+03  6.08335562412897823378e+05  4.83208418210242296453e+00
1.02777777777777771462e+02  7.61998401278946779769e+00  2.48300063948842115735e+01  2.63545465608466334198e-03  1.00680999999999994543e+03  5.57222489678585319780e+05  3.15813403619795307620e+00
1.02784722222222228538e+02  7.28996802557893541774e+00  2.50900671462842375092e+01  2.62885082010581557291e-03  1.00684999360511585564e+03  5.06109416571414680220e+05  4.10647846111665693059e+00
1.02791666666666671404e+02  6.94000000000000039080e+00  2.54100431654675169568e+01  2.62224698412698124794e-03  1.00691993285371711409e+03  4.54996343660470796749e+05  4.15238852080740361572e+00
1.02798611111111114269e+02  6.88997761790382323710e+00  2.55700271782596431080e+01  2.75924608333339305838e-03  1.00689000319744229728e+03  4.38976427023647236638e+05  3.39978139621885855348e+00
1.02805555555555557135e+02  6.69001278976801749820e+00  2.60299232613919002688e+01  2.90348566666672261438e-03  1.00689994244604395135e+03  4.22956510386823618319e+05  2.00844882136220759250e+00
1.02812500000000000000e+02  6.40000000000000035527e+00  2.67399999999999984368e+01  3.06023619047629882872e-03  1.00691999999999995907e+03  4.06936593750000000000e+05  2.21158205985768230306e+00
1.02819444444444442865e+02  6.22001918465202496833e+00  2.73901087130281446491e+01  3.37823883597885990873e-03  1.00702997442046398646e+03  4.05786156252143089660e+05  3.85049258862434218287e+00
1.02826388888888885731e+02  6.01999680255768865322e+00  2.79999840127884453977e+01  3.69624148148142098874e-03  1.00699000000000000909e+03  4.04635718754286237527e+05  9.55313799696834387021e+00
1.02833333333333328596e+02  6.03996163069554103942e+00  2.84800959232611496930e+01  3.98608587301599488761e-03  1.00719003836930448870e+03  4.03485281256429327186e+05  1.46304925390192472889e+01
1.02840277777777771462e+02  5.71001598721053227337e+00  2.89399808153473614425e+01  3.71745822751342117063e-03  1.00731996163069482009e+03  3.89795510442178288940e+05  1.18451265493424333641e+01
1.02847222222222228538e+02  5.70000639488421345646e+00  2.92700447641894889728e+01  3.44883058201029711262e-03  1.00732998401278950951e+03  3.76105739557821711060e+05  1.17921123849885098878e+01
1.02854166666666671404e+02  5.50004796163057374514e+00  2.99899136690649648074e+01  3.18602428571426515500e-03  1.00734005755395673987e+03  3.62415968618988874368e+05  3.04117185027324765656e+00
1.02861111111111114269e+02  5.45998721023075628267e+00  3.02500015987211554602e+01  3.15995285714284340761e-03  1.00736001758593272370e+03  3.38973479079325916246e+05  4.41967413011264209644e+00
1.02868055555555557135e+02  5.40997442046396592730e+00  3.01601023181441370014e+01  3.13388142857142166023e-03  1.00737996802557995579e+03  3.15530989539662958123e+05  4.71719440480753871014e+00
1.02875000000000000000e+02  5.32000000000000028422e+00  3.01700000000000017053e+01  3.10780999999999991285e-03  1.00737000000000000455e+03  2.92088500000000000000e+05  3.68621803105660639233e+00
1.02881944444444442865e+02  5.24001278976801732057e+00  3.03700639488400874200e+01  3.15043566137565003368e-03  1.00749993605115992068e+03  2.88860739589346223511e+05  2.00000000000000000000e+00
1.02888888888888885731e+02  5.27999840127884478846e+00  3.14899856115095992948e+01  3.19306132275130015452e-03  1.00736000319744232456e+03  2.85632979178692505229e+05  2.00000000000000000000e+00
1.02895833333333328596e+02  4.97002877697834399839e+00  3.18400191846522311323e+01  3.23568698412694984168e-03  1.00743997601918476903e+03  2.82405218768038728740e+05  2.00000000000000000000e+00
1.02902777777777771462e+02  4.89000319744210631967e+00  3.20000319744210628414e+01  3.30091814814807834808e-03  1.00741999040767359475e+03  2.90865635400900209788e+05  3.81514011370766503717e+00
1.02909722222222228538e+02  4.73994244604208336824e+00  3.28400159872105348313e+01  3.36670518518523281815e-03  1.00737003836930523448e+03  2.99326052099099790212e+05  2.00000000000000000000e+00
1.02916666666666671404e+02  4.55001918465222932042e+00  3.38299184652280260366e+01  3.43249222222225241347e-03  1.00753997122302166645e+03  3.07786468744425685145e+05  2.00000000000000000000e+00
1.02923611111111114269e+02  4.25000319744231092045e+00  3.36400303757019543127e+01  3.51704851851853458194e-03  1.00749000959232694186e+03  3.06789031246283790097e+05  2.00000000000000000000e+00
1.02930555555555557135e+02  4.38994884092793213881e+00  3.29098912869718489560e+01  3.60255116402115761060e-03  1.00757007673860812247e+03  3.05791593748141895048e+05  2.00000000000000000000e+00
1.02937500000000000000e+02  4.05999999999999960920e+00  3.25000000000000000000e+01  3.68805380952378020556e-03  1.00775999999999999091e+03  3.04794156250000000000e+05  2.00000000000000000000e+00
1.02944444444444442865e+02  4.13994244604392314102e+00  3.26499999999999985789e+01  3.69866633333333161629e-03  1.00763004476418802824e+03  2.92090583356998453382e+05  2.00000000000000000000e+00
1.02951388888888885731e+02  3.90000639488462175208e+00  3.19299936051153778749e+01  3.70346841666666483708e-03  1.00764001278976923004e+03  2.79387010463996964972e+05  2.00000000000000000000e+00
1.02958333333333328596e+02  3.84009112709808997366e+00  3.14699424460433085926e+01  3.70842904761904419014e-03  1.00767994724220636726e+03  2.66683437570995418355e+05  2.00000000000000000000e+00
1.02965277777777771462e+02  3.72996163069472208562e+00  3.18999520383684007641e+01  3.71653420634920038379e-03  1.00781997122302107073e+03  2.48682046908546588384e+05  2.00000000000000000000e+00
1.02972222222222228538e+02  3.50999360511578695210e+00  3.18998976818525896704e+01  3.72463936507937349099e-03  1.00779000639488413071e+03  2.30680656216453411616e+05  2.00000000000000000000e+00
1.02979166666666671404e+02  3.39998561151082778764e+00  3.18800239808152845455e+01  3.73480972222229711671e-03  1.00795993285371719139e+03  2.12679265567112423014e+05  2.00000000000000000000e+00
1.02986111111111114269e+02  3.22000159872115565562e+00  3.19300095923269324771e+01  3.82896481481486469084e-03  1.00782002557953853739e+03  2.02321145794741634745e+05  2.00000000000000000000e+00
1.02993055555555557135e+02  2.95003197442004250206e+00  3.21199936051159866679e+01  3.92311990740743226497e-03  1.00804998081534790799e+03  1.91963026022370817373e+05  2.00000000000000000000e+00
1.03000000000000000000e+02  2.97000000000000019540e+00  3.17800000000000011369e+01  4.01727499999999983910e-03  1.00799000000000000909e+03  1.81604906250000000000e+05  2.00000000000000000000e+00
