/home/pecl/malte/dMalte/Malte_in/dmps2015/dm150101.sum           BLACK_CARBON           23 23 454
/home/pecl/malte/dMalte/Malte_in/dmps2015/dm150102.sum           SAHARA_DUST            23 23 434
/home/pecl/malte/dMalte/Malte_out/Box/PC180411/B1/dm180411_modelled.dat SEA_SALT        123 23 44
/home/pecl/malte/dMalte/Malte_in/dmps2015/dm150103.sum           BAT_DROPPINGS          23 223 44
