#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
1.10000000000000000000e+02  7.08000000000000007105e+00  1.00227999999999997272e+03  5.51899999999999977263e+01  8.64729999999999943139e-02  1.75457312500000000000e+05  2.56694359375000000000e+05  1.73782019487256391699e+01  4.95602499999999931979e-03  1.53813999999999992951e+02  1.58000000000000001554e-01  5.00000000000000027756e-02  5.43879999999999981242e+01  1.79999999999999993339e-01
1.10006944444444442865e+02  6.78000000000000024869e+00  1.00213008952837606103e+03  5.59599680255799611928e+01  9.08073619047409380522e-02  1.76204208331941976212e+05  2.60452531242999015376e+05  1.75184373860321827010e+01  5.30601673280413962258e-03  1.57746000006289534667e+02  1.85333770673662995288e-01  5.00000000000000027756e-02  5.42873333331723060269e+01  6.00010879913860928347e-02
1.10013888888888885731e+02  6.75999680255768886639e+00  1.00220999520383657000e+03  5.62699792166249821435e+01  -2.36705219047476628225e-01  1.76951104163883923320e+05  2.64210703110998030752e+05  1.76586728233387262321e+01  5.65600846560827992537e-03  1.61678000012579047961e+02  2.12667541347326016776e-01  5.00000000000000027756e-02  5.41866666663446210350e+01  1.49999824000267928392e-01
1.10020833333333328596e+02  6.21999999999999975131e+00  1.00211996163069557042e+03  5.86200959232611467087e+01  -5.45917280949943517498e-01  1.77697999995825870428e+05  2.67968874978996987920e+05  1.77989082606452697632e+01  6.00600019841241936081e-03  1.65609999985178376392e+02  2.39998848036865719546e-01  5.00000000000000027756e-02  5.40859999953676293671e+01  8.00000000000000016653e-02
1.10027777777777771462e+02  6.01001598721053209573e+00  1.00205001278976840240e+03  6.02700000000000031264e+01  -1.55253840317134761406e+00  1.97022343713988026138e+05  2.27065666742892033653e+05  1.79391436979518132944e+01  5.89367809523822644424e-03  1.62521333328394888440e+02  2.15999616012304940238e-01  5.00000000000000027756e-02  5.31206666651232026766e+01  1.99999840001266748768e-01
1.10034722222222228538e+02  5.62999680255789325400e+00  1.00206995203836845576e+03  6.34900927258210927562e+01  -8.82977714284778336662e-01  2.16346687536011973862e+05  1.86162458257107966347e+05  1.80793791352586481480e+01  5.76998761904752924257e-03  1.59432666671605119291e+02  1.92000383987695061316e-01  5.00000000000000027756e-02  5.21553333348767935718e+01  5.00001919984799023111e-02
1.10041666666666671404e+02  5.36002877697834456683e+00  1.00192999040767381302e+03  6.54299424460433129980e+01  -3.65164195238069533289e-01  2.35671031362721027108e+05  1.45259250278219027678e+05  1.82196145725651916791e+01  5.64629714285708617788e-03  1.56344000014821631339e+02  1.68001151963134282008e-01  5.00000000000000027756e-02  5.11900000046323668812e+01  6.00002399975882796945e-02
1.10048611111111114269e+02  5.24001119104808843474e+00  1.00166003357314423283e+03  6.71300783373366130036e+01  3.71546650788360521833e-02  2.55840781325147341704e+05  1.95042406435479351785e+05  1.83598500098717352103e+01  5.87013577777787797646e-03  1.55130666670548293951e+02  1.68666645332992054529e-01  5.00000000000000027756e-02  5.09986666672787691823e+01  5.00000000000000027756e-02
1.10055555555555557135e+02  4.86003197442004264417e+00  1.00168003836930404304e+03  6.89600831334921053895e+01  -3.69557311111063935272e-01  2.76010531287573685404e+05  2.44825562592739675893e+05  1.85000854471782787414e+01  6.11149688888898250105e-03  1.53917333335274150841e+02  1.69333322666496033371e-01  5.00000000000000027756e-02  5.08073333336393844206e+01  6.00005759954396894473e-02
1.10062500000000000000e+02  4.98000000000000042633e+00  1.00166999999999995907e+03  6.93799999999999954525e+01  -1.32833899999999993646e+00  2.96180281250000000000e+05  2.94608718750000000000e+05  1.86403208844848222725e+01  6.33413452380951740722e-03  1.52704000000000007731e+02  1.70000000000000012212e-01  5.00000000000000027756e-02  5.06159999999999996589e+01  2.39999999999999991118e-01
1.10069444444444442865e+02  5.06997442046396606941e+00  1.00138005755395602137e+03  6.97499744204639711143e+01  -5.48475171428036811783e-01  3.02017510405792680103e+05  2.77218291699062800035e+05  1.87805563217913693563e+01  6.31544735449735342159e-03  1.54052000002156233904e+02  1.33999423990785321292e-01  5.00000000000000027756e-02  5.08146666669844506714e+01  6.99991040070938180806e-02
1.10076388888888885731e+02  5.13998561150960053823e+00  1.00129001598721151822e+03  6.88200463629135015253e+01  2.12502188887362858383e-01  3.07854739561585301999e+05  2.59827864648125629174e+05  1.89207917590979128875e+01  6.29676018518518856859e-03  1.55400000004312460078e+02  9.79988479815706164944e-02  5.00000000000000027756e-02  5.10133333339689016839e+01  1.30000127999805148438e-01
1.10083333333333328596e+02  5.23001438848917299396e+00  1.00103007673860884097e+03  6.81000479616305653963e+01  3.04621728571864758273e-01  3.13691968717377982102e+05  2.42437437597188458312e+05  1.90610271964044564186e+01  6.27579698412701440791e-03  1.56747999999523329961e+02  6.20016959457254518417e-02  5.00000000000000027756e-02  5.12119999987939280572e+01  1.79999904000964688899e-01
1.10090277777777771462e+02  4.96999680255789311190e+00  1.00119994564348428412e+03  6.82899968025578942843e+01  -3.69428206349165677569e-01  2.78851583398260292597e+05  2.56006458308046712773e+05  1.92012626337110035024e+01  6.20969248677253390228e-03  1.56648666666507835998e+02  9.73338986485510482272e-02  5.00000000000000027756e-02  5.09606666662648137844e+01  1.79999552003546892109e-01
1.10097222222222228538e+02  5.32996482813682881385e+00  1.00092006394884208476e+03  6.78300383693052708622e+01  -7.15808276188237946336e-01  2.44011197851739707403e+05  2.69575479191953258123e+05  1.93414980710178312506e+01  6.14358798941791895559e-03  1.56549333333492143083e+02  1.32666101351448961765e-01  5.00000000000000027756e-02  5.07093333337351879209e+01  1.79999840001266731004e-01
1.10104166666666671404e+02  5.41999999999999992895e+00  1.00100998561151084232e+03  6.80998848920866208800e+01  -1.44522621904972292661e+00  2.09170812378476402955e+05  2.83144499923695984762e+05  1.94817335083243747818e+01  6.08103238095244590794e-03  1.56450000000476649120e+02  1.67998304054274572028e-01  5.00000000000000027756e-02  5.04580000012060736481e+01  3.49998560014470272428e-01
1.10111111111111114269e+02  5.48000000000000042633e+00  1.00104998401278839992e+03  6.95200303757019497652e+01  -3.50448808094849439954e+00  1.87425973877317621373e+05  2.69491025990797323175e+05  1.96219689456309218656e+01  6.16279825396829749468e-03  1.55318000003621421001e+02  1.36667669349373743781e-01  5.00000000000000027756e-02  4.89500000048243109063e+01  1.69999904000146168093e-01
1.10118055555555557135e+02  5.25004476418805943183e+00  1.00110994884092792745e+03  7.16998273381317687836e+01  -1.60914690793552250803e+00  1.65681135376158810686e+05  2.55837552057898661587e+05  1.97622043829374653967e+01  6.24456412698414821405e-03  1.54186000001810725735e+02  1.05333834674686863120e-01  5.00000000000000027756e-02  4.74420000024121577553e+01  5.00000000000000027756e-02
1.10125000000000000000e+02  4.95000000000000017764e+00  1.00069000000000005457e+03  7.50400000000000062528e+01  -8.59589000000000047486e-01  1.43936296875000000000e+05  2.42184078125000000000e+05  1.99024398202440089278e+01  6.32632999999999980079e-03  1.53054000000000002046e+02  7.39999999999999963363e-02  7.00000000000000066613e-02  4.59339999999999974989e+01  1.00000000000000005551e-01
1.10131944444444442865e+02  4.74000000000000021316e+00  1.00068994244604402866e+03  7.64201982414042646496e+01  6.60367590476913846054e-01  1.53857786439850868192e+05  2.35806765636880125385e+05  2.00426752575505560117e+01  6.35696161375660494935e-03  1.54368666668769577655e+02  1.21334090678782285933e-01  5.13333303466723123165e-02  4.53006666656536012283e+01  5.00000000000000027756e-02
1.10138888888888885731e+02  4.60999840127884485952e+00  1.00059999040767308998e+03  7.73699856115096054054e+01  -1.13759058730008155713e+00  1.63779276004701736383e+05  2.29429453148760250770e+05  2.01829106948570995428e+01  6.38759322751321096528e-03  1.55683333337539153263e+02  1.68668181357564561651e-01  5.00000000000000027756e-02  4.46673333313072049577e+01  5.00000000000000027756e-02
1.10145833333333328596e+02  4.58000959232611482008e+00  1.00038004796163056653e+03  7.79401822541961735169e+01  -2.46273661428576540189e+00  1.73700765569552604575e+05  2.23052140660640376154e+05  2.03231461321636430739e+01  6.41822484126981611385e-03  1.56998000006148743068e+02  2.16001567949821643433e-01  5.00000000000000027756e-02  4.40339999968584336898e+01  1.10000143998552971092e-01
1.10152777777777771462e+02  4.60000639488421292356e+00  1.00031001278976839330e+03  7.88799616306947228850e+01  -1.02855968888815652029e+00  2.03902124943718110444e+05  2.19733791672850580653e+05  2.04633815694701866050e+01  6.40701820105821391593e-03  1.58279333335382034420e+02  2.48667189316584935632e-01  5.00000000000000027756e-02  4.33793333322865919399e+01  8.00000000000000016653e-02
1.10159722222222228538e+02  4.68999360511578711197e+00  1.00004001278976841149e+03  7.95099296562736554961e+01  9.84928584123891392998e-01  2.34103484431281889556e+05  2.16415442702149419347e+05  2.06036170067770179060e+01  6.39478275132274263243e-03  1.59560666664617968991e+02  2.81332810683415091013e-01  5.00000000000000027756e-02  4.27246666677134072643e+01  1.09999712002280147782e-01
