/home/pecl/05-APCAD/supermodel-phase-1/INOUT/HYDE/PC_2018-04-01/input/dm150101.sum           BLACK_CARBON           23 23 454
/home/pecl/05-APCAD/supermodel-phase-1/INOUT/HYDE/PC_2018-04-01/input/dm150102.sum           SAHARA_DUST            23 23 434
/home/pecl/05-APCAD/supermodel-phase-1/INOUT/HYDE/PC_2018-04-01/input/dm150103.sum           DEER_DROPPINGS          23 223 44
