280   5.05  0.55
285   4.63  0.425
290   4.21  0.30
295   3.50  0.23
300   2.78  0.15
305   2.11  0.10
310   1.44  0.05
315   0.96  0.04
320   0.48  0.028
325   0.28  0.18
330   0.08  0.33 
