475  6.6800000e+000  0.0000000e+000
480  7.0800000e+000  0.0000000e+000
485  7.9600000e+000  0.0000000e+000
490  9.4400000e+000  0.0000000e+000
495  1.0900000e+001  0.0000000e+000
500  1.0960000e+001  0.0000000e+000
505  1.1680000e+001  0.0000000e+000
510  1.4620000e+001  0.0000000e+000
515  1.5140000e+001  0.0000000e+000
520  1.6240000e+001  0.0000000e+000
525  1.7820000e+001  0.0000000e+000
530  1.9660000e+001  0.0000000e+000
535  2.2800000e+001  0.0000000e+000
540  2.0660000e+001  0.0000000e+000
545  2.2680000e+001  0.0000000e+000
550  2.6140000e+001  0.0000000e+000
555  3.2860000e+001  0.0000000e+000
560  3.5420000e+001  0.0000000e+000
565  3.3340000e+001  0.0000000e+000
570  3.3060000e+001  0.0000000e+000
575  3.7620000e+001  0.0000000e+000
580  4.0980000e+001  0.0000000e+000
585  4.5500000e+001  5.8200000e+000
590  4.9200000e+001  1.7080000e+001
595  3.9900000e+001  1.8520000e+001
600  2.7120000e+001  1.3440000e+001
605  1.9640000e+001  1.0040000e+001
610  1.2900000e+001  6.3600000e+000
615  8.7000000e+000  3.2800000e+000
620  1.4860000e+001  3.2400000e+000
625  1.3260000e+001  2.1200000e+000
630  4.8400000e+000  4.0000000e-001

