#                     time          SMEAR_TEMP_168.dat             SMEAR_PRESS.dat                SMEAR_RH.dat               SMEAR_SWR.dat                SA_tower.dat               SA_ground.dat                     NH3.dat                SMEAR_CS.dat            SMEAR_GAS_CO.dat           SMEAR_GAS_NO2.dat            SMEAR_GAS_NO.dat            SMEAR_GAS_O3.dat           SMEAR_GAS_SO2.dat
1.17000000000000000000e+02  1.65999999999999992006e+00  9.80539999999999963620e+02  6.99599999999999937472e+01  -1.80565099999999989500e+00  7.25259062500000000000e+04  9.70289687500000000000e+04  5.24952806566139162925e+00  2.53440000000000002084e-03  1.33042000000000001592e+02  1.66000000000000008660e-01  5.00000000000000027756e-02  4.17500000000000000000e+01  5.00000000000000027756e-02
1.17006944444444442865e+02  1.56000000000000005329e+00  9.80580000000000040927e+02  7.04499552358119416340e+01  -1.49405432063539755916e+00  6.93117070372376474552e+04  1.02396257802501422702e+05  5.57856581299692688702e+00  2.56766388888888001316e-03  1.33021333333300276536e+02  1.94667125340670960076e-01  5.00000000000000027756e-02  4.17166666666133494346e+01  7.99996160030402025942e-02
1.17013888888888885731e+02  1.54999520383653366373e+00  9.80719987210230783603e+02  7.08199840127884385765e+01  -4.12603133335490146472e-01  6.60975078244752803585e+04  1.07763546855002845405e+05  7.32892876891648281656e+00  2.60092777777776000547e-03  1.33000666666600551480e+02  2.23334250681341939249e-01  5.00000000000000027756e-02  4.16833333332266917637e+01  5.00000000000000027756e-02
1.17020833333333328596e+02  1.53001918465222952470e+00  9.80699952038369474394e+02  7.08100815347719816373e+01  -7.44414695237068935185e-01  6.28833086117129278136e+04  1.13130835907504268107e+05  4.46985283236884356484e+00  2.63419166666663999779e-03  1.32979999991381475866e+02  2.52000255991807642353e-01  5.00000000000000027756e-02  4.16500000010077329193e+01  8.00001439985529722021e-02
1.17027777777777771462e+02  1.61000319744210651507e+00  9.80929942446041991388e+02  7.02201758593158587018e+01  -9.96751669842327880922e-01  6.12048268260446056956e+04  1.06286502616921454319e+05  2.92697131958749912073e+00  2.65672407407405034366e-03  1.31183999997128381665e+02  2.57333418663932222969e-01  5.00000000000000027756e-02  4.18600000003357664013e+01  6.99999040007600603630e-02
1.17034722222222228538e+02  1.69998401278946764670e+00  9.80809971223020966136e+02  6.98900831334947696405e+01  -4.94774501581645154147e-01  5.95263450489553943044e+04  9.94421692580785456812e+04  9.61316118972244737506e+00  2.67899259259260849597e-03  1.29388000002871592642e+02  2.62666581336067794794e-01  5.00000000000000027756e-02  4.20699999996642333144e+01  5.00000000000000027756e-02
1.17041666666666671404e+02  1.76997601918471314519e+00  9.80939980815347780663e+02  6.94199760191847161650e+01  6.25132338097059814253e-01  5.78478632761776971165e+04  9.25978359379472967703e+04  9.01190040346609499977e+00  2.70126111111112154547e-03  1.27592000008618498441e+02  2.67999744008192375411e-01  5.00000000000000027756e-02  4.22799999989922667964e+01  5.00000000000000027756e-02
1.17048611111111114269e+02  1.79999840127884458418e+00  9.80860020783375034625e+02  7.01400591526827525968e+01  5.18662728570390862970e-01  5.69402499966184623190e+04  9.26778723961315263296e+04  8.47485565639649252034e+00  2.69944755555555446908e-03  1.29421333327481022479e+02  3.19331690640387744207e-01  5.00000000000000027756e-02  4.21393333337833482233e+01  5.00000000000000027756e-02
1.17055555555555557135e+02  1.92999360511599138412e+00  9.80830076738608113374e+02  7.20599744204639733880e+01  -1.98676339682653968488e+00  5.60326367170592347975e+04  9.27579088543157704407e+04  9.80485349946594020309e+00  2.69641977777777645808e-03  1.31250666663740531703e+02  3.70665845320193865220e-01  5.00000000000000027756e-02  4.19986666668916726053e+01  5.00000000000000027756e-02
1.17062500000000000000e+02  1.59000000000000007994e+00  9.81039999999999963620e+02  7.25999999999999943157e+01  -1.38613000000000008427e+00  5.51250234375000000000e+04  9.28379453125000000000e+04  9.79744075244903278588e+00  2.69318999999999808548e-03  1.33080000000000012506e+02  4.21999999999999986233e-01  5.00000000000000027756e-02  4.18579999999999969873e+01  5.00000000000000027756e-02
1.17069444444444442865e+02  1.76001918465202544795e+00  9.81009904076739871925e+02  7.09102749800123604018e+01  5.51186615872921614745e-01  7.19010390312484232709e+04  9.05904687541867606342e+04  1.31149239601264042676e+01  2.68735666666666643543e-03  1.33924666668017778193e+02  4.75334186680318016016e-01  5.00000000000000027756e-02  4.13119999991266269035e+01  5.00000000000000027756e-02
1.17076388888888885731e+02  1.74000639488462183202e+00  9.80940006394884676411e+02  7.13301151079231914309e+01  1.26357669047545795316e+00  8.86770546249968465418e+04  8.83429921958735212684e+04  1.01968713360845182336e+01  2.68152333333333435170e-03  1.34769333336035543880e+02  5.28668373360636101310e-01  5.00000000000000027756e-02  4.07659999982532639251e+01  9.00000159999756327300e-02
